Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1995,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"292,708",9.27%
RV Campers,Lake Mead NRA,2,"259,303",8.21%
RV Campers,Great Smoky Mountains NP,3,"166,249",5.26%
RV Campers,Death Valley NP,4,"162,253",5.14%
RV Campers,Redwood NP,5,"150,923",4.78%
RV Campers,Grand Teton NP,6,"130,988",4.15%
RV Campers,Grand Canyon NP,7,"116,666",3.69%
RV Campers,Olympic NP,8,"100,070",3.17%
RV Campers,Gulf Islands NS,9,"99,258",3.14%
RV Campers,Glacier NP,10,"92,195",2.92%
RV Campers,Shenandoah NP,11,"80,921",2.56%
RV Campers,Lake Meredith NRA,12,"78,396",2.48%
RV Campers,Lake Roosevelt NRA,13,"76,242",2.41%
RV Campers,Zion NP,14,"66,254",2.10%
RV Campers,Yellowstone NP,15,"64,937",2.06%
RV Campers,Rocky Mountain NP,16,"64,061",2.03%
RV Campers,Bryce Canyon NP,17,"60,327",1.91%
RV Campers,Curecanti NRA,18,"59,456",1.88%
RV Campers,Blue Ridge PKWY,19,"58,410",1.85%
RV Campers,Denali NP & PRES,20,"45,682",1.45%
RV Campers,Padre Island NS,21,"44,229",1.40%
RV Campers,Organ Pipe Cactus NM,22,"44,058",1.39%
RV Campers,Kings Canyon NP,23,"43,343",1.37%
RV Campers,Sequoia NP,24,"42,673",1.35%
RV Campers,Big Bend NP,25,"40,416",1.28%
RV Campers,Joshua Tree NP,26,"40,284",1.28%
RV Campers,Sleeping Bear Dunes NL,27,"38,872",1.23%
RV Campers,Canyon de Chelly NM,28,"31,341",0.99%
RV Campers,Mesa Verde NP,29,"30,297",0.96%
RV Campers,Acadia NP,30,"29,616",0.94%
RV Campers,Mount Rainier NP,31,"27,957",0.89%
RV Campers,Cape Hatteras NS,32,"27,672",0.88%
RV Campers,Mammoth Cave NP,33,"26,664",0.84%
RV Campers,Buffalo NR,34,"26,301",0.83%
RV Campers,Lassen Volcanic NP,35,"23,772",0.75%
RV Campers,Amistad NRA,36,"23,702",0.75%
RV Campers,Capitol Reef NP,37,"21,668",0.69%
RV Campers,Chickasaw NRA,38,"19,306",0.61%
RV Campers,Ross Lake NRA,39,"19,271",0.61%
RV Campers,Devils Tower NM,40,"19,010",0.60%
RV Campers,Ozark NSR,41,"18,600",0.59%
RV Campers,Big South Fork NRRA,42,"17,354",0.55%
RV Campers,Badlands NP,43,"17,000",0.54%
RV Campers,Theodore Roosevelt NP,44,"15,582",0.49%
RV Campers,Everglades NP,45,"15,526",0.49%
RV Campers,Great Basin NP,46,"15,028",0.48%
RV Campers,Assateague Island NS,47,"14,381",0.46%
RV Campers,Great Sand Dunes NP & PRES,48,"14,320",0.45%
RV Campers,Natchez Trace PKWY,49,"14,319",0.45%
RV Campers,Arches NP,50,"12,437",0.39%
RV Campers,Big Cypress NPRES,51,"12,034",0.38%
RV Campers,Dinosaur NM,52,"11,390",0.36%
RV Campers,Craters of the Moon NM,53,"9,907",0.31%
RV Campers,Greenbelt Park,54,"9,693",0.31%
RV Campers,Bighorn Canyon NRA,55,"9,683",0.31%
RV Campers,Canyonlands NP,56,"9,632",0.30%
RV Campers,Colorado NM,57,"9,017",0.29%
RV Campers,Chiricahua NM,58,"6,969",0.22%
RV Campers,Bandelier NM,59,"6,894",0.22%
RV Campers,Guadalupe Mountains NP,60,"6,767",0.21%
RV Campers,Hot Springs NP,61,"6,155",0.19%
RV Campers,Cumberland Gap NHP,62,"5,687",0.18%
RV Campers,Glen Canyon NRA,63,"5,612",0.18%
RV Campers,Chaco Culture NHP,64,"5,404",0.17%
RV Campers,New River Gorge NR,65,"4,759",0.15%
RV Campers,Black Canyon of the Gunnison NP,66,"4,236",0.13%
RV Campers,Navajo NM,67,"3,464",0.11%
RV Campers,Indiana Dunes NL,68,"3,315",0.10%
RV Campers,Wind Cave NP,69,"3,054",0.10%
RV Campers,Pictured Rocks NL,70,"3,047",0.10%
RV Campers,Natural Bridges NM,71,"2,859",0.09%
RV Campers,Whiskeytown NRA,72,"2,314",0.07%
RV Campers,Catoctin Mountain Park,73,"2,129",0.07%
RV Campers,Gauley River NRA,74,"1,864",0.06%
RV Campers,Chesapeake & Ohio Canal NHP,75,"1,797",0.06%
RV Campers,Lava Beds NM,76,"1,630",0.05%
RV Campers,Prince William Forest Park,77,"1,623",0.05%
RV Campers,Devils Postpile NM,78,"1,363",0.04%
RV Campers,Cedar Breaks NM,79,"1,320",0.04%
RV Campers,Hovenweep NM,80,"1,294",0.04%
RV Campers,El Morro NM,81,"1,223",0.04%
RV Campers,Pinnacles NP,82,550,0.02%
RV Campers,Klondike Gold Rush NHP Alaska,83,519,0.02%
RV Campers,Obed W&SR,84,427,0.01%
RV Campers,Hawaii Volcanoes NP,85,418,0.01%
RV Campers,Kenai Fjords NP,86,8,0.00%

