Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1979,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yellowstone NP,1,"358,266",8.06%
RV Campers,Lake Mead NRA,2,"356,516",8.02%
RV Campers,Glen Canyon NRA,3,"289,069",6.50%
RV Campers,Yosemite NP,4,"273,374",6.15%
RV Campers,Death Valley NP,5,"231,902",5.22%
RV Campers,Great Smoky Mountains NP,6,"215,495",4.85%
RV Campers,Rocky Mountain NP,7,"170,300",3.83%
RV Campers,Olympic NP,8,"149,675",3.37%
RV Campers,Glacier NP,9,"134,647",3.03%
RV Campers,Cape Hatteras NS,10,"119,103",2.68%
RV Campers,Grand Teton NP,11,"117,590",2.64%
RV Campers,Blue Ridge PKWY,12,"112,759",2.54%
RV Campers,Shenandoah NP,13,"107,016",2.41%
RV Campers,Zion NP,14,"95,746",2.15%
RV Campers,Sequoia NP,15,"92,107",2.07%
RV Campers,Gulf Islands NS,16,"90,103",2.03%
RV Campers,Lake Roosevelt NRA,17,"88,645",1.99%
RV Campers,Curecanti NRA,18,"87,037",1.96%
RV Campers,Kings Canyon NP,19,"83,371",1.88%
RV Campers,Joshua Tree NP,20,"76,812",1.73%
RV Campers,Acadia NP,21,"74,279",1.67%
RV Campers,Everglades NP,22,"72,065",1.62%
RV Campers,Ozark NSR,23,"70,832",1.59%
RV Campers,Mesa Verde NP,24,"58,440",1.31%
RV Campers,Organ Pipe Cactus NM,25,"52,687",1.18%
RV Campers,Amistad NRA,26,"50,588",1.14%
RV Campers,Bryce Canyon NP,27,"48,403",1.09%
RV Campers,North Cascades NP,28,"46,950",1.06%
RV Campers,Big Bend NP,29,"44,730",1.01%
RV Campers,Denali NP & PRES,30,"41,442",0.93%
RV Campers,Whiskeytown NRA,31,"40,531",0.91%
RV Campers,Mount Rainier NP,32,"37,887",0.85%
RV Campers,Chickasaw NRA,33,"37,318",0.84%
RV Campers,Grand Canyon NP,34,"35,752",0.80%
RV Campers,Crater Lake NP,35,"34,677",0.78%
RV Campers,Greenbelt Park,36,"34,074",0.77%
RV Campers,Lassen Volcanic NP,37,"32,202",0.72%
RV Campers,Buffalo NR,38,"30,564",0.69%
RV Campers,Sleeping Bear Dunes NL,39,"23,412",0.53%
RV Campers,Canyon de Chelly NM,40,"21,281",0.48%
RV Campers,Padre Island NS,41,"20,649",0.46%
RV Campers,Mammoth Cave NP,42,"19,900",0.45%
RV Campers,Arches NP,43,"17,605",0.40%
RV Campers,Dinosaur NM,44,"17,416",0.39%
RV Campers,Assateague Island NS,45,"16,959",0.38%
RV Campers,Capitol Reef NP,46,"16,501",0.37%
RV Campers,Theodore Roosevelt NP,47,"15,422",0.35%
RV Campers,Great Sand Dunes NP & PRES,48,"14,915",0.34%
RV Campers,Bighorn Canyon NRA,49,"13,932",0.31%
RV Campers,Black Canyon of the Gunnison NP,50,"11,652",0.26%
RV Campers,Colorado NM,51,"10,495",0.24%
RV Campers,Natchez Trace PKWY,52,"10,253",0.23%
RV Campers,Devils Tower NM,53,"9,256",0.21%
RV Campers,Craters of the Moon NM,54,"9,177",0.21%
RV Campers,Chiricahua NM,55,"8,616",0.19%
RV Campers,Guadalupe Mountains NP,56,"8,366",0.19%
RV Campers,Hot Springs NP,57,"7,431",0.17%
RV Campers,Bandelier NM,58,"6,791",0.15%
RV Campers,Cumberland Gap NHP,59,"6,008",0.14%
RV Campers,Canyonlands NP,60,"5,213",0.12%
RV Campers,Pictured Rocks NL,61,"5,187",0.12%
RV Campers,Navajo NM,62,"5,047",0.11%
RV Campers,Wind Cave NP,63,"4,750",0.11%
RV Campers,Sunset Crater Volcano NM,64,"4,749",0.11%
RV Campers,Catoctin Mountain Park,65,"4,593",0.10%
RV Campers,Natural Bridges NM,66,"4,525",0.10%
RV Campers,Prince William Forest Park,67,"3,951",0.09%
RV Campers,"John D. Rockefeller, Jr. MEM PKWY",68,"3,623",0.08%
RV Campers,Badlands NP,69,"3,496",0.08%
RV Campers,Chaco Culture NHP,70,"3,328",0.07%
RV Campers,Haleakala NP,71,"3,251",0.07%
RV Campers,Lava Beds NM,72,"3,048",0.07%
RV Campers,Chesapeake & Ohio Canal NHP,73,"3,011",0.07%
RV Campers,Pinnacles NP,74,"2,369",0.05%
RV Campers,Hovenweep NM,75,"2,086",0.05%
RV Campers,Hawaii Volcanoes NP,76,"1,618",0.04%
RV Campers,El Morro NM,77,"1,208",0.03%
RV Campers,Cedar Breaks NM,78,885,0.02%
RV Campers,John Day Fossil Beds NM,79,787,0.02%
RV Campers,Devils Postpile NM,80,654,0.01%

