Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2005,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"201,504",9.29%
RV Campers,Death Valley NP,2,"137,431",6.34%
RV Campers,Great Smoky Mountains NP,3,"120,448",5.55%
RV Campers,Grand Canyon NP,4,"115,715",5.34%
RV Campers,Lake Mead NRA,5,"112,049",5.17%
RV Campers,Glacier NP,6,"93,162",4.30%
RV Campers,Olympic NP,7,"79,633",3.67%
RV Campers,Zion NP,8,"67,936",3.13%
RV Campers,Yellowstone NP,9,"64,136",2.96%
RV Campers,Joshua Tree NP,10,"61,872",2.85%
RV Campers,Rocky Mountain NP,11,"61,623",2.84%
RV Campers,Denali NP & PRES,12,"53,198",2.45%
RV Campers,Lake Roosevelt NRA,13,"52,215",2.41%
RV Campers,Sleeping Bear Dunes NL,14,"49,476",2.28%
RV Campers,Shenandoah NP,15,"44,307",2.04%
RV Campers,Bryce Canyon NP,16,"42,517",1.96%
RV Campers,Lake Meredith NRA,17,"37,277",1.72%
RV Campers,Curecanti NRA,18,"35,488",1.64%
RV Campers,Padre Island NS,19,"33,649",1.55%
RV Campers,Kings Canyon NP,20,"32,123",1.48%
RV Campers,Sequoia NP,21,"31,128",1.44%
RV Campers,Big Cypress NPRES,22,"31,000",1.43%
RV Campers,Big Bend NP,23,"29,739",1.37%
RV Campers,Ozark NSR,24,"28,452",1.31%
RV Campers,Blue Ridge PKWY,25,"28,180",1.30%
RV Campers,Big South Fork NRRA,26,"27,573",1.27%
RV Campers,Mount Rainier NP,27,"26,367",1.22%
RV Campers,Chickasaw NRA,28,"26,273",1.21%
RV Campers,Cape Hatteras NS,29,"24,702",1.14%
RV Campers,Gulf Islands NS,30,"22,197",1.02%
RV Campers,Canyon de Chelly NM,31,"21,399",0.99%
RV Campers,Organ Pipe Cactus NM,32,"21,214",0.98%
RV Campers,Assateague Island NS,33,"21,171",0.98%
RV Campers,Acadia NP,34,"19,302",0.89%
RV Campers,Capitol Reef NP,35,"17,638",0.81%
RV Campers,Everglades NP,36,"17,182",0.79%
RV Campers,Lassen Volcanic NP,37,"17,067",0.79%
RV Campers,Natchez Trace PKWY,38,"16,902",0.78%
RV Campers,Great Sand Dunes NP & PRES,39,"14,682",0.68%
RV Campers,Arches NP,40,"14,380",0.66%
RV Campers,Mesa Verde NP,41,"14,221",0.66%
RV Campers,Theodore Roosevelt NP,42,"13,557",0.63%
RV Campers,Mammoth Cave NP,43,"13,284",0.61%
RV Campers,Amistad NRA,44,"13,263",0.61%
RV Campers,Buffalo NR,45,"13,118",0.60%
RV Campers,Great Basin NP,46,"11,893",0.55%
RV Campers,Badlands NP,47,"8,751",0.40%
RV Campers,Bighorn Canyon NRA,48,"8,232",0.38%
RV Campers,Canyonlands NP,49,"8,035",0.37%
RV Campers,Dinosaur NM,50,"7,959",0.37%
RV Campers,Cumberland Gap NHP,51,"7,716",0.36%
RV Campers,Greenbelt Park,52,"6,709",0.31%
RV Campers,Craters of the Moon NM,53,"6,600",0.30%
RV Campers,Ross Lake NRA,54,"5,652",0.26%
RV Campers,Chaco Culture NHP,55,"5,479",0.25%
RV Campers,Black Canyon of the Gunnison NP,56,"5,464",0.25%
RV Campers,Devils Tower NM,57,"5,325",0.25%
RV Campers,Colorado NM,58,"4,751",0.22%
RV Campers,Chiricahua NM,59,"4,352",0.20%
RV Campers,Guadalupe Mountains NP,60,"4,213",0.19%
RV Campers,Glen Canyon NRA,61,"4,172",0.19%
RV Campers,Bandelier NM,62,"4,157",0.19%
RV Campers,Indiana Dunes NL,63,"3,928",0.18%
RV Campers,New River Gorge NR,64,"3,897",0.18%
RV Campers,Pictured Rocks NL,65,"3,682",0.17%
RV Campers,Whiskeytown NRA,66,"3,062",0.14%
RV Campers,Lava Beds NM,67,"3,004",0.14%
RV Campers,Hot Springs NP,68,"2,975",0.14%
RV Campers,Gauley River NRA,69,"2,914",0.13%
RV Campers,Wind Cave NP,70,"2,518",0.12%
RV Campers,Natural Bridges NM,71,"2,215",0.10%
RV Campers,Mojave NPRES,72,"1,594",0.07%
RV Campers,Devils Postpile NM,73,"1,401",0.06%
RV Campers,Navajo NM,74,"1,327",0.06%
RV Campers,Catoctin Mountain Park,75,"1,300",0.06%
RV Campers,Klondike Gold Rush NHP Alaska,76,"1,062",0.05%
RV Campers,Grand Teton NP,77,974,0.04%
RV Campers,El Morro NM,78,927,0.04%
RV Campers,Cedar Breaks NM,79,654,0.03%
RV Campers,Hovenweep NM,80,579,0.03%
RV Campers,Hawaii Volcanoes NP,81,537,0.02%
RV Campers,Prince William Forest Park,82,500,0.02%
RV Campers,Obed W&SR,83,27,0.00%

