Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1997,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"276,228",10.20%
RV Campers,Lake Mead NRA,2,"147,382",5.44%
RV Campers,Great Smoky Mountains NP,3,"142,872",5.28%
RV Campers,Gulf Islands NS,4,"115,619",4.27%
RV Campers,Death Valley NP,5,"113,908",4.21%
RV Campers,Grand Teton NP,6,"108,112",3.99%
RV Campers,Olympic NP,7,"93,881",3.47%
RV Campers,Lake Meredith NRA,8,"92,194",3.40%
RV Campers,Glacier NP,9,"80,836",2.99%
RV Campers,Grand Canyon NP,10,"75,869",2.80%
RV Campers,Rocky Mountain NP,11,"66,858",2.47%
RV Campers,Bryce Canyon NP,12,"64,828",2.39%
RV Campers,Yellowstone NP,13,"64,337",2.38%
RV Campers,Sequoia NP,14,"60,360",2.23%
RV Campers,Lake Roosevelt NRA,15,"59,615",2.20%
RV Campers,Curecanti NRA,16,"58,848",2.17%
RV Campers,Blue Ridge PKWY,17,"55,554",2.05%
RV Campers,Zion NP,18,"54,684",2.02%
RV Campers,Shenandoah NP,19,"50,955",1.88%
RV Campers,Denali NP & PRES,20,"48,672",1.80%
RV Campers,Redwood NP,21,"44,286",1.64%
RV Campers,Kings Canyon NP,22,"42,568",1.57%
RV Campers,Organ Pipe Cactus NM,23,"41,736",1.54%
RV Campers,Cape Hatteras NS,24,"41,552",1.53%
RV Campers,Joshua Tree NP,25,"40,797",1.51%
RV Campers,Sleeping Bear Dunes NL,26,"37,981",1.40%
RV Campers,Big Bend NP,27,"37,775",1.40%
RV Campers,Padre Island NS,28,"36,323",1.34%
RV Campers,Mount Rainier NP,29,"30,430",1.12%
RV Campers,Acadia NP,30,"28,512",1.05%
RV Campers,Canyon de Chelly NM,31,"27,402",1.01%
RV Campers,Chickasaw NRA,32,"23,763",0.88%
RV Campers,Mammoth Cave NP,33,"22,456",0.83%
RV Campers,Lassen Volcanic NP,34,"22,095",0.82%
RV Campers,Capitol Reef NP,35,"21,022",0.78%
RV Campers,Amistad NRA,36,"20,187",0.75%
RV Campers,Big South Fork NRRA,37,"20,158",0.74%
RV Campers,Mesa Verde NP,38,"19,458",0.72%
RV Campers,Buffalo NR,39,"17,883",0.66%
RV Campers,Ozark NSR,40,"17,300",0.64%
RV Campers,Ross Lake NRA,41,"16,961",0.63%
RV Campers,Natchez Trace PKWY,42,"16,449",0.61%
RV Campers,Theodore Roosevelt NP,43,"15,631",0.58%
RV Campers,Great Basin NP,44,"15,484",0.57%
RV Campers,Assateague Island NS,45,"15,238",0.56%
RV Campers,Everglades NP,46,"14,932",0.55%
RV Campers,Great Sand Dunes NP & PRES,47,"13,810",0.51%
RV Campers,Arches NP,48,"13,284",0.49%
RV Campers,Badlands NP,49,"12,479",0.46%
RV Campers,Dinosaur NM,50,"12,450",0.46%
RV Campers,Greenbelt Park,51,"12,329",0.46%
RV Campers,Big Cypress NPRES,52,"9,929",0.37%
RV Campers,Canyonlands NP,53,"8,733",0.32%
RV Campers,Colorado NM,54,"8,540",0.32%
RV Campers,Craters of the Moon NM,55,"8,452",0.31%
RV Campers,Bighorn Canyon NRA,56,"6,345",0.23%
RV Campers,Devils Tower NM,57,"6,201",0.23%
RV Campers,Chiricahua NM,58,"6,153",0.23%
RV Campers,Guadalupe Mountains NP,59,"6,129",0.23%
RV Campers,New River Gorge NR,60,"5,810",0.21%
RV Campers,Chaco Culture NHP,61,"5,263",0.19%
RV Campers,Glen Canyon NRA,62,"5,232",0.19%
RV Campers,Hot Springs NP,63,"4,711",0.17%
RV Campers,Indiana Dunes NL,64,"4,538",0.17%
RV Campers,Cumberland Gap NHP,65,"4,250",0.16%
RV Campers,Bandelier NM,66,"4,057",0.15%
RV Campers,Black Canyon of the Gunnison NP,67,"4,031",0.15%
RV Campers,Pictured Rocks NL,68,"3,409",0.13%
RV Campers,Navajo NM,69,"3,392",0.13%
RV Campers,Natural Bridges NM,70,"2,827",0.10%
RV Campers,Chesapeake & Ohio Canal NHP,71,"1,896",0.07%
RV Campers,Whiskeytown NRA,72,"1,876",0.07%
RV Campers,Catoctin Mountain Park,73,"1,601",0.06%
RV Campers,Cedar Breaks NM,74,"1,452",0.05%
RV Campers,Devils Postpile NM,75,"1,426",0.05%
RV Campers,Wind Cave NP,76,"1,316",0.05%
RV Campers,Lava Beds NM,77,"1,263",0.05%
RV Campers,Gauley River NRA,78,"1,190",0.04%
RV Campers,El Morro NM,79,731,0.03%
RV Campers,Hovenweep NM,80,553,0.02%
RV Campers,Prince William Forest Park,81,540,0.02%
RV Campers,Pinnacles NP,82,529,0.02%
RV Campers,Klondike Gold Rush NHP Alaska,83,314,0.01%
RV Campers,Hawaii Volcanoes NP,84,301,0.01%
RV Campers,Obed W&SR,85,213,0.01%
RV Campers,Kenai Fjords NP,86,72,0.00%

