Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2010,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"265,920",11.78%
RV Campers,Lake Mead NRA,2,"150,578",6.67%
RV Campers,Great Smoky Mountains NP,3,"128,991",5.72%
RV Campers,Glacier NP,4,"104,832",4.65%
RV Campers,Death Valley NP,5,"102,720",4.55%
RV Campers,Grand Canyon NP,6,"95,626",4.24%
RV Campers,Zion NP,7,"72,805",3.23%
RV Campers,Lake Roosevelt NRA,8,"72,325",3.20%
RV Campers,Yellowstone NP,9,"69,825",3.09%
RV Campers,Olympic NP,10,"63,701",2.82%
RV Campers,Bryce Canyon NP,11,"52,279",2.32%
RV Campers,Shenandoah NP,12,"49,245",2.18%
RV Campers,Sleeping Bear Dunes NL,13,"47,317",2.10%
RV Campers,Rocky Mountain NP,14,"45,354",2.01%
RV Campers,Joshua Tree NP,15,"43,704",1.94%
RV Campers,Denali NP & PRES,16,"43,486",1.93%
RV Campers,Gulf Islands NS,17,"42,956",1.90%
RV Campers,Curecanti NRA,18,"39,592",1.75%
RV Campers,Blue Ridge PKWY,19,"39,161",1.74%
RV Campers,Kings Canyon NP,20,"37,422",1.66%
RV Campers,Padre Island NS,21,"33,885",1.50%
RV Campers,Ozark NSR,22,"33,716",1.49%
RV Campers,Sequoia NP,23,"33,696",1.49%
RV Campers,Big South Fork NRRA,24,"30,695",1.36%
RV Campers,Acadia NP,25,"28,821",1.28%
RV Campers,Cape Hatteras NS,26,"25,992",1.15%
RV Campers,Amistad NRA,27,"24,524",1.09%
RV Campers,Big Bend NP,28,"24,522",1.09%
RV Campers,Lassen Volcanic NP,29,"23,583",1.05%
RV Campers,Assateague Island NS,30,"23,228",1.03%
RV Campers,Mount Rainier NP,31,"22,860",1.01%
RV Campers,Mesa Verde NP,32,"22,066",0.98%
RV Campers,Chickasaw NRA,33,"20,907",0.93%
RV Campers,Organ Pipe Cactus NM,34,"19,188",0.85%
RV Campers,Capitol Reef NP,35,"18,955",0.84%
RV Campers,Buffalo NR,36,"18,040",0.80%
RV Campers,Lake Meredith NRA,37,"17,469",0.77%
RV Campers,Arches NP,38,"15,478",0.69%
RV Campers,Natchez Trace PKWY,39,"14,820",0.66%
RV Campers,Theodore Roosevelt NP,40,"14,425",0.64%
RV Campers,Ross Lake NRA,41,"14,424",0.64%
RV Campers,Greenbelt Park,42,"14,071",0.62%
RV Campers,Canyon de Chelly NM,43,"13,713",0.61%
RV Campers,Great Sand Dunes NP & PRES,44,"13,528",0.60%
RV Campers,Bighorn Canyon NRA,45,"11,760",0.52%
RV Campers,Great Basin NP,46,"11,716",0.52%
RV Campers,Big Cypress NPRES,47,"11,167",0.49%
RV Campers,Everglades NP,48,"11,107",0.49%
RV Campers,Mammoth Cave NP,49,"10,464",0.46%
RV Campers,Cumberland Gap NHP,50,"9,923",0.44%
RV Campers,Hot Springs NP,51,"8,323",0.37%
RV Campers,Canyonlands NP,52,"8,019",0.36%
RV Campers,Craters of the Moon NM,53,"7,895",0.35%
RV Campers,Colorado NM,54,"7,507",0.33%
RV Campers,Black Canyon of the Gunnison NP,55,"7,089",0.31%
RV Campers,Dinosaur NM,56,"6,928",0.31%
RV Campers,Devils Tower NM,57,"6,639",0.29%
RV Campers,Glen Canyon NRA,58,"6,256",0.28%
RV Campers,Guadalupe Mountains NP,59,"4,679",0.21%
RV Campers,Indiana Dunes NL,60,"4,375",0.19%
RV Campers,Chiricahua NM,61,"4,329",0.19%
RV Campers,New River Gorge NR,62,"3,433",0.15%
RV Campers,Pictured Rocks NL,63,"3,103",0.14%
RV Campers,Chaco Culture NHP,64,"2,881",0.13%
RV Campers,Lava Beds NM,65,"2,292",0.10%
RV Campers,Natural Bridges NM,66,"2,156",0.10%
RV Campers,Gauley River NRA,67,"1,710",0.08%
RV Campers,Whiskeytown NRA,68,"1,550",0.07%
RV Campers,Wind Cave NP,69,"1,344",0.06%
RV Campers,Bandelier NM,70,"1,288",0.06%
RV Campers,Devils Postpile NM,71,"1,219",0.05%
RV Campers,El Morro NM,72,"1,176",0.05%
RV Campers,Mojave NPRES,73,"1,046",0.05%
RV Campers,Catoctin Mountain Park,74,"1,006",0.04%
RV Campers,Navajo NM,75,"1,000",0.04%
RV Campers,Badlands NP,76,783,0.03%
RV Campers,Prince William Forest Park,77,773,0.03%
RV Campers,Hovenweep NM,78,705,0.03%
RV Campers,Hawaii Volcanoes NP,79,606,0.03%

