Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2011,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"226,304",10.50%
RV Campers,Lake Mead NRA,2,"145,038",6.73%
RV Campers,Grand Canyon NP,3,"126,310",5.86%
RV Campers,Great Smoky Mountains NP,4,"108,732",5.04%
RV Campers,Glacier NP,5,"101,076",4.69%
RV Campers,Death Valley NP,6,"100,756",4.67%
RV Campers,Gulf Islands NS,7,"98,359",4.56%
RV Campers,Zion NP,8,"72,333",3.36%
RV Campers,Lake Roosevelt NRA,9,"67,997",3.15%
RV Campers,Olympic NP,10,"60,341",2.80%
RV Campers,Yellowstone NP,11,"60,168",2.79%
RV Campers,Rocky Mountain NP,12,"52,944",2.46%
RV Campers,Sleeping Bear Dunes NL,13,"51,200",2.38%
RV Campers,Denali NP & PRES,14,"46,213",2.14%
RV Campers,Bryce Canyon NP,15,"45,014",2.09%
RV Campers,Shenandoah NP,16,"43,764",2.03%
RV Campers,Joshua Tree NP,17,"40,692",1.89%
RV Campers,Curecanti NRA,18,"37,780",1.75%
RV Campers,Blue Ridge PKWY,19,"35,988",1.67%
RV Campers,Kings Canyon NP,20,"30,611",1.42%
RV Campers,Padre Island NS,21,"28,936",1.34%
RV Campers,Sequoia NP,22,"28,914",1.34%
RV Campers,Acadia NP,23,"27,519",1.28%
RV Campers,Big South Fork NRRA,24,"26,990",1.25%
RV Campers,Chickasaw NRA,25,"24,387",1.13%
RV Campers,Ozark NSR,26,"22,780",1.06%
RV Campers,Assateague Island NS,27,"22,132",1.03%
RV Campers,Lassen Volcanic NP,28,"21,822",1.01%
RV Campers,Mount Rainier NP,29,"21,087",0.98%
RV Campers,Amistad NRA,30,"21,042",0.98%
RV Campers,Cape Hatteras NS,31,"20,451",0.95%
RV Campers,Big Bend NP,32,"19,139",0.89%
RV Campers,Capitol Reef NP,33,"18,434",0.86%
RV Campers,Arches NP,34,"16,643",0.77%
RV Campers,Buffalo NR,35,"15,700",0.73%
RV Campers,Mesa Verde NP,36,"14,879",0.69%
RV Campers,Ross Lake NRA,37,"14,581",0.68%
RV Campers,Great Sand Dunes NP & PRES,38,"13,688",0.64%
RV Campers,Lake Meredith NRA,39,"13,318",0.62%
RV Campers,Natchez Trace PKWY,40,"12,633",0.59%
RV Campers,Big Cypress NPRES,41,"11,510",0.53%
RV Campers,Great Basin NP,42,"11,256",0.52%
RV Campers,Canyon de Chelly NM,43,"10,764",0.50%
RV Campers,Organ Pipe Cactus NM,44,"10,592",0.49%
RV Campers,Greenbelt Park,45,"10,294",0.48%
RV Campers,Everglades NP,46,"10,031",0.47%
RV Campers,Cumberland Gap NHP,47,"9,839",0.46%
RV Campers,Mammoth Cave NP,48,"9,584",0.44%
RV Campers,Hot Springs NP,49,"9,373",0.43%
RV Campers,Theodore Roosevelt NP,50,"9,182",0.43%
RV Campers,Canyonlands NP,51,"8,097",0.38%
RV Campers,Black Canyon of the Gunnison NP,52,"7,568",0.35%
RV Campers,Craters of the Moon NM,53,"6,832",0.32%
RV Campers,Glen Canyon NRA,54,"6,433",0.30%
RV Campers,Bighorn Canyon NRA,55,"6,129",0.28%
RV Campers,Devils Tower NM,56,"5,486",0.25%
RV Campers,Chaco Culture NHP,57,"5,259",0.24%
RV Campers,Pictured Rocks NL,58,"5,007",0.23%
RV Campers,Indiana Dunes NL,59,"4,845",0.22%
RV Campers,Colorado NM,60,"4,815",0.22%
RV Campers,Dinosaur NM,61,"4,782",0.22%
RV Campers,Guadalupe Mountains NP,62,"3,575",0.17%
RV Campers,New River Gorge NR,63,"3,269",0.15%
RV Campers,Bandelier NM,64,"2,946",0.14%
RV Campers,Chiricahua NM,65,"2,883",0.13%
RV Campers,Lava Beds NM,66,"2,621",0.12%
RV Campers,Natural Bridges NM,67,"2,542",0.12%
RV Campers,Gauley River NRA,68,"2,525",0.12%
RV Campers,Whiskeytown NRA,69,"1,911",0.09%
RV Campers,Devils Postpile NM,70,"1,397",0.06%
RV Campers,Wind Cave NP,71,"1,160",0.05%
RV Campers,Navajo NM,72,976,0.05%
RV Campers,El Morro NM,73,815,0.04%
RV Campers,Hawaii Volcanoes NP,74,757,0.04%
RV Campers,Mojave NPRES,75,726,0.03%
RV Campers,Catoctin Mountain Park,76,723,0.03%
RV Campers,Cedar Breaks NM,77,681,0.03%
RV Campers,Hovenweep NM,78,628,0.03%
RV Campers,Badlands NP,79,464,0.02%
RV Campers,Prince William Forest Park,80,358,0.02%

