Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2009,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"212,244",9.87%
RV Campers,Lake Mead NRA,2,"153,616",7.14%
RV Campers,Great Smoky Mountains NP,3,"134,115",6.24%
RV Campers,Glacier NP,4,"106,332",4.95%
RV Campers,Grand Canyon NP,5,"102,273",4.76%
RV Campers,Death Valley NP,6,"102,113",4.75%
RV Campers,Olympic NP,7,"79,556",3.70%
RV Campers,Zion NP,8,"73,146",3.40%
RV Campers,Yellowstone NP,9,"64,637",3.01%
RV Campers,Lake Roosevelt NRA,10,"57,998",2.70%
RV Campers,Bryce Canyon NP,11,"56,155",2.61%
RV Campers,Sleeping Bear Dunes NL,12,"49,107",2.28%
RV Campers,Shenandoah NP,13,"47,037",2.19%
RV Campers,Rocky Mountain NP,14,"45,957",2.14%
RV Campers,Curecanti NRA,15,"40,128",1.87%
RV Campers,Denali NP & PRES,16,"39,920",1.86%
RV Campers,Joshua Tree NP,17,"37,821",1.76%
RV Campers,Blue Ridge PKWY,18,"37,702",1.75%
RV Campers,Padre Island NS,19,"33,964",1.58%
RV Campers,Kings Canyon NP,20,"32,897",1.53%
RV Campers,Big South Fork NRRA,21,"31,842",1.48%
RV Campers,Lake Meredith NRA,22,"30,075",1.40%
RV Campers,Sequoia NP,23,"29,952",1.39%
RV Campers,Amistad NRA,24,"28,235",1.31%
RV Campers,Cape Hatteras NS,25,"25,721",1.20%
RV Campers,Big Bend NP,26,"24,039",1.12%
RV Campers,Chickasaw NRA,27,"23,906",1.11%
RV Campers,Assateague Island NS,28,"23,404",1.09%
RV Campers,Acadia NP,29,"22,755",1.06%
RV Campers,Lassen Volcanic NP,30,"22,590",1.05%
RV Campers,Mount Rainier NP,31,"22,561",1.05%
RV Campers,Mesa Verde NP,32,"22,510",1.05%
RV Campers,Ozark NSR,33,"17,732",0.82%
RV Campers,Capitol Reef NP,34,"17,710",0.82%
RV Campers,Arches NP,35,"16,411",0.76%
RV Campers,Organ Pipe Cactus NM,36,"15,788",0.73%
RV Campers,Canyon de Chelly NM,37,"14,886",0.69%
RV Campers,Theodore Roosevelt NP,38,"14,174",0.66%
RV Campers,Great Sand Dunes NP & PRES,39,"13,498",0.63%
RV Campers,Buffalo NR,40,"13,085",0.61%
RV Campers,Ross Lake NRA,41,"13,025",0.61%
RV Campers,Natchez Trace PKWY,42,"12,711",0.59%
RV Campers,Mammoth Cave NP,43,"12,604",0.59%
RV Campers,Badlands NP,44,"12,232",0.57%
RV Campers,Big Cypress NPRES,45,"10,930",0.51%
RV Campers,Everglades NP,46,"10,694",0.50%
RV Campers,Great Basin NP,47,"9,817",0.46%
RV Campers,Cumberland Gap NHP,48,"9,530",0.44%
RV Campers,Bighorn Canyon NRA,49,"9,143",0.43%
RV Campers,Gulf Islands NS,50,"9,123",0.42%
RV Campers,Greenbelt Park,51,"8,175",0.38%
RV Campers,Colorado NM,52,"7,549",0.35%
RV Campers,Canyonlands NP,53,"7,486",0.35%
RV Campers,Craters of the Moon NM,54,"7,475",0.35%
RV Campers,Devils Tower NM,55,"6,847",0.32%
RV Campers,Dinosaur NM,56,"6,293",0.29%
RV Campers,Black Canyon of the Gunnison NP,57,"5,771",0.27%
RV Campers,Hot Springs NP,58,"5,018",0.23%
RV Campers,Guadalupe Mountains NP,59,"4,947",0.23%
RV Campers,Chiricahua NM,60,"4,365",0.20%
RV Campers,Indiana Dunes NL,61,"4,241",0.20%
RV Campers,Glen Canyon NRA,62,"3,935",0.18%
RV Campers,New River Gorge NR,63,"3,839",0.18%
RV Campers,Bandelier NM,64,"3,736",0.17%
RV Campers,Pictured Rocks NL,65,"2,991",0.14%
RV Campers,Gauley River NRA,66,"2,547",0.12%
RV Campers,Natural Bridges NM,67,"2,365",0.11%
RV Campers,Lava Beds NM,68,"2,339",0.11%
RV Campers,Whiskeytown NRA,69,"2,164",0.10%
RV Campers,Chaco Culture NHP,70,"1,359",0.06%
RV Campers,Devils Postpile NM,71,"1,352",0.06%
RV Campers,Mojave NPRES,72,"1,149",0.05%
RV Campers,Catoctin Mountain Park,73,"1,099",0.05%
RV Campers,El Morro NM,74,"1,055",0.05%
RV Campers,Navajo NM,75,925,0.04%
RV Campers,Wind Cave NP,76,905,0.04%
RV Campers,Grand Teton NP,77,904,0.04%
RV Campers,Hovenweep NM,78,734,0.03%
RV Campers,Hawaii Volcanoes NP,79,492,0.02%
RV Campers,Prince William Forest Park,80,374,0.02%
RV Campers,Cedar Breaks NM,81,338,0.02%

