Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1980,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Lake Mead NRA,1,"404,187",9.23%
RV Campers,Yosemite NP,2,"380,094",8.68%
RV Campers,Yellowstone NP,3,"317,349",7.25%
RV Campers,Glen Canyon NRA,4,"237,398",5.42%
RV Campers,Death Valley NP,5,"224,234",5.12%
RV Campers,Great Smoky Mountains NP,6,"207,223",4.73%
RV Campers,Olympic NP,7,"146,397",3.34%
RV Campers,Blue Ridge PKWY,8,"144,375",3.30%
RV Campers,Cape Hatteras NS,9,"121,223",2.77%
RV Campers,Shenandoah NP,10,"120,111",2.74%
RV Campers,Glacier NP,11,"112,314",2.57%
RV Campers,Grand Teton NP,12,"111,961",2.56%
RV Campers,Rocky Mountain NP,13,"103,698",2.37%
RV Campers,Lake Roosevelt NRA,14,"103,345",2.36%
RV Campers,Zion NP,15,"101,520",2.32%
RV Campers,Gulf Islands NS,16,"97,916",2.24%
RV Campers,Sequoia NP,17,"96,022",2.19%
RV Campers,Curecanti NRA,18,"86,780",1.98%
RV Campers,Kings Canyon NP,19,"85,485",1.95%
RV Campers,Acadia NP,20,"76,124",1.74%
RV Campers,Joshua Tree NP,21,"72,696",1.66%
RV Campers,Everglades NP,22,"70,009",1.60%
RV Campers,Ozark NSR,23,"68,936",1.57%
RV Campers,Mesa Verde NP,24,"66,960",1.53%
RV Campers,Organ Pipe Cactus NM,25,"52,059",1.19%
RV Campers,Bryce Canyon NP,26,"51,608",1.18%
RV Campers,Amistad NRA,27,"47,148",1.08%
RV Campers,Whiskeytown NRA,28,"46,282",1.06%
RV Campers,North Cascades NP,29,"39,765",0.91%
RV Campers,Big Bend NP,30,"34,886",0.80%
RV Campers,Sleeping Bear Dunes NL,31,"31,181",0.71%
RV Campers,Denali NP & PRES,32,"31,038",0.71%
RV Campers,Greenbelt Park,33,"27,550",0.63%
RV Campers,Mammoth Cave NP,34,"27,478",0.63%
RV Campers,Grand Canyon NP,35,"27,193",0.62%
RV Campers,Mount Rainier NP,36,"26,942",0.62%
RV Campers,Crater Lake NP,37,"26,001",0.59%
RV Campers,Lassen Volcanic NP,38,"25,072",0.57%
RV Campers,Buffalo NR,39,"24,859",0.57%
RV Campers,Chickasaw NRA,40,"21,928",0.50%
RV Campers,Dinosaur NM,41,"18,404",0.42%
RV Campers,Canyon de Chelly NM,42,"17,002",0.39%
RV Campers,Capitol Reef NP,43,"16,513",0.38%
RV Campers,Theodore Roosevelt NP,44,"16,407",0.37%
RV Campers,Arches NP,45,"15,855",0.36%
RV Campers,Padre Island NS,46,"15,590",0.36%
RV Campers,Great Sand Dunes NP & PRES,47,"14,193",0.32%
RV Campers,Badlands NP,48,"12,170",0.28%
RV Campers,Bighorn Canyon NRA,49,"11,769",0.27%
RV Campers,Black Canyon of the Gunnison NP,50,"11,267",0.26%
RV Campers,Craters of the Moon NM,51,"10,504",0.24%
RV Campers,Natchez Trace PKWY,52,"9,301",0.21%
RV Campers,Colorado NM,53,"8,426",0.19%
RV Campers,Chiricahua NM,54,"8,212",0.19%
RV Campers,Bandelier NM,55,"7,427",0.17%
RV Campers,Devils Tower NM,56,"6,787",0.16%
RV Campers,Hot Springs NP,57,"5,975",0.14%
RV Campers,Pictured Rocks NL,58,"5,713",0.13%
RV Campers,Cumberland Gap NHP,59,"5,133",0.12%
RV Campers,Sunset Crater Volcano NM,60,"4,803",0.11%
RV Campers,Catoctin Mountain Park,61,"4,699",0.11%
RV Campers,Navajo NM,62,"4,677",0.11%
RV Campers,Wind Cave NP,63,"4,624",0.11%
RV Campers,Guadalupe Mountains NP,64,"4,619",0.11%
RV Campers,Canyonlands NP,65,"4,610",0.11%
RV Campers,Devils Postpile NM,66,"4,583",0.10%
RV Campers,Chaco Culture NHP,67,"3,785",0.09%
RV Campers,Lava Beds NM,68,"3,709",0.08%
RV Campers,"John D. Rockefeller, Jr. MEM PKWY",69,"3,549",0.08%
RV Campers,Natural Bridges NM,70,"3,474",0.08%
RV Campers,Assateague Island NS,71,"3,414",0.08%
RV Campers,Haleakala NP,72,"2,488",0.06%
RV Campers,Prince William Forest Park,73,"2,022",0.05%
RV Campers,Pinnacles NP,74,"1,895",0.04%
RV Campers,Chesapeake & Ohio Canal NHP,75,"1,888",0.04%
RV Campers,Hawaii Volcanoes NP,76,"1,698",0.04%
RV Campers,Hovenweep NM,77,"1,567",0.04%
RV Campers,El Morro NM,78,"1,076",0.02%
RV Campers,Cedar Breaks NM,79,936,0.02%
RV Campers,John Day Fossil Beds NM,80,380,0.01%

