Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2014,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"166,744",8.12%
RV Campers,Lake Mead NRA,2,"144,364",7.03%
RV Campers,Gulf Islands NS,3,"114,125",5.56%
RV Campers,Great Smoky Mountains NP,4,"113,373",5.52%
RV Campers,Glacier NP,5,"104,379",5.08%
RV Campers,Zion NP,6,"77,932",3.79%
RV Campers,Yellowstone NP,7,"77,383",3.77%
RV Campers,Death Valley NP,8,"67,415",3.28%
RV Campers,Olympic NP,9,"66,937",3.26%
RV Campers,Joshua Tree NP,10,"62,214",3.03%
RV Campers,Lake Roosevelt NRA,11,"52,419",2.55%
RV Campers,Sleeping Bear Dunes NL,12,"51,904",2.53%
RV Campers,Rocky Mountain NP,13,"50,808",2.47%
RV Campers,Bryce Canyon NP,14,"50,005",2.43%
RV Campers,Denali NP & PRES,15,"45,413",2.21%
RV Campers,Shenandoah NP,16,"45,288",2.20%
RV Campers,Chickasaw NRA,17,"40,382",1.97%
RV Campers,Grand Canyon NP,18,"34,904",1.70%
RV Campers,Sequoia NP,19,"34,902",1.70%
RV Campers,Curecanti NRA,20,"33,468",1.63%
RV Campers,Acadia NP,21,"33,369",1.62%
RV Campers,Mount Rainier NP,22,"30,515",1.49%
RV Campers,Blue Ridge PKWY,23,"29,104",1.42%
RV Campers,Padre Island NS,24,"28,759",1.40%
RV Campers,Lassen Volcanic NP,25,"27,054",1.32%
RV Campers,Kings Canyon NP,26,"25,783",1.26%
RV Campers,Big South Fork NRRA,27,"25,045",1.22%
RV Campers,Ozark NSR,28,"23,696",1.15%
RV Campers,Cape Hatteras NS,29,"23,684",1.15%
RV Campers,Big Bend NP,30,"21,990",1.07%
RV Campers,Assateague Island NS,31,"21,515",1.05%
RV Campers,Capitol Reef NP,32,"21,285",1.04%
RV Campers,Buffalo NR,33,"16,865",0.82%
RV Campers,Hot Springs NP,34,"15,705",0.76%
RV Campers,Arches NP,35,"15,436",0.75%
RV Campers,Great Sand Dunes NP & PRES,36,"15,180",0.74%
RV Campers,Organ Pipe Cactus NM,37,"14,176",0.69%
RV Campers,Lake Meredith NRA,38,"14,099",0.69%
RV Campers,Theodore Roosevelt NP,39,"12,973",0.63%
RV Campers,Ross Lake NRA,40,"12,190",0.59%
RV Campers,Great Basin NP,41,"12,147",0.59%
RV Campers,Everglades NP,42,"11,483",0.56%
RV Campers,Colorado NM,43,"10,794",0.53%
RV Campers,Mammoth Cave NP,44,"10,676",0.52%
RV Campers,Dinosaur NM,45,"9,877",0.48%
RV Campers,Cumberland Gap NHP,46,"9,033",0.44%
RV Campers,Big Cypress NPRES,47,"8,910",0.43%
RV Campers,Canyonlands NP,48,"8,810",0.43%
RV Campers,Craters of the Moon NM,49,"7,714",0.38%
RV Campers,Black Canyon of the Gunnison NP,50,"7,369",0.36%
RV Campers,Glen Canyon NRA,51,"7,259",0.35%
RV Campers,Natchez Trace PKWY,52,"7,065",0.34%
RV Campers,Bighorn Canyon NRA,53,"6,306",0.31%
RV Campers,Devils Tower NM,54,"6,288",0.31%
RV Campers,Mesa Verde NP,55,"5,974",0.29%
RV Campers,Greenbelt Park,56,"5,950",0.29%
RV Campers,Guadalupe Mountains NP,57,"5,073",0.25%
RV Campers,Wind Cave NP,58,"4,714",0.23%
RV Campers,Pictured Rocks NL,59,"4,685",0.23%
RV Campers,Chiricahua NM,60,"4,263",0.21%
RV Campers,Chaco Culture NHP,61,"4,234",0.21%
RV Campers,Indiana Dunes NL,62,"3,655",0.18%
RV Campers,Bandelier NM,63,"3,089",0.15%
RV Campers,Natural Bridges NM,64,"3,020",0.15%
RV Campers,Badlands NP,65,"2,740",0.13%
RV Campers,Amistad NRA,66,"2,628",0.13%
RV Campers,Whiskeytown NRA,67,"2,580",0.13%
RV Campers,Lava Beds NM,68,"2,566",0.12%
RV Campers,Gauley River NRA,69,"2,128",0.10%
RV Campers,Cedar Breaks NM,70,"1,541",0.08%
RV Campers,Prince William Forest Park,71,"1,537",0.07%
RV Campers,Navajo NM,72,"1,252",0.06%
RV Campers,New River Gorge NR,73,"1,177",0.06%
RV Campers,Devils Postpile NM,74,"1,067",0.05%
RV Campers,El Morro NM,75,"1,013",0.05%
RV Campers,Hovenweep NM,76,831,0.04%
RV Campers,Catoctin Mountain Park,77,784,0.04%
RV Campers,Grand Teton NP,78,459,0.02%
RV Campers,Mojave NPRES,79,378,0.02%
RV Campers,Hawaii Volcanoes NP,80,99,0.00%
RV Campers,Obed W&SR,81,15,0.00%

