Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1990,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Lake Mead NRA,1,"431,439",11.42%
RV Campers,Yellowstone NP,2,"336,026",8.90%
RV Campers,Yosemite NP,3,"333,886",8.84%
RV Campers,Death Valley NP,4,"194,788",5.16%
RV Campers,Grand Teton NP,5,"187,581",4.97%
RV Campers,Great Smoky Mountains NP,6,"166,774",4.41%
RV Campers,Gulf Islands NS,7,"121,041",3.20%
RV Campers,Glacier NP,8,"120,108",3.18%
RV Campers,Olympic NP,9,"108,902",2.88%
RV Campers,Zion NP,10,"97,276",2.58%
RV Campers,Glen Canyon NRA,11,"96,926",2.57%
RV Campers,Curecanti NRA,12,"93,360",2.47%
RV Campers,Lake Roosevelt NRA,13,"93,185",2.47%
RV Campers,Kings Canyon NP,14,"79,121",2.09%
RV Campers,Grand Canyon NP,15,"77,678",2.06%
RV Campers,Blue Ridge PKWY,16,"72,221",1.91%
RV Campers,Rocky Mountain NP,17,"69,068",1.83%
RV Campers,Shenandoah NP,18,"59,723",1.58%
RV Campers,Sequoia NP,19,"55,692",1.47%
RV Campers,Organ Pipe Cactus NM,20,"52,868",1.40%
RV Campers,Joshua Tree NP,21,"51,240",1.36%
RV Campers,Everglades NP,22,"50,663",1.34%
RV Campers,Bryce Canyon NP,23,"47,069",1.25%
RV Campers,Cape Hatteras NS,24,"43,346",1.15%
RV Campers,Mount Rainier NP,25,"41,640",1.10%
RV Campers,Big Bend NP,26,"38,301",1.01%
RV Campers,Ozark NSR,27,"35,003",0.93%
RV Campers,Lassen Volcanic NP,28,"33,827",0.90%
RV Campers,Denali NP & PRES,29,"30,981",0.82%
RV Campers,Mesa Verde NP,30,"29,949",0.79%
RV Campers,Acadia NP,31,"29,724",0.79%
RV Campers,Canyon de Chelly NM,32,"27,863",0.74%
RV Campers,North Cascades NP,33,"27,614",0.73%
RV Campers,Capitol Reef NP,34,"26,165",0.69%
RV Campers,Mammoth Cave NP,35,"24,367",0.65%
RV Campers,Buffalo NR,36,"23,872",0.63%
RV Campers,Chickasaw NRA,37,"22,665",0.60%
RV Campers,Great Basin NP,38,"19,188",0.51%
RV Campers,Assateague Island NS,39,"18,966",0.50%
RV Campers,Padre Island NS,40,"18,130",0.48%
RV Campers,Craters of the Moon NM,41,"16,890",0.45%
RV Campers,Arches NP,42,"16,870",0.45%
RV Campers,Greenbelt Park,43,"16,455",0.44%
RV Campers,Dinosaur NM,44,"15,786",0.42%
RV Campers,Theodore Roosevelt NP,45,"15,668",0.41%
RV Campers,Natchez Trace PKWY,46,"14,830",0.39%
RV Campers,Great Sand Dunes NP & PRES,47,"14,590",0.39%
RV Campers,Big South Fork NRRA,48,"13,714",0.36%
RV Campers,Big Cypress NPRES,49,"12,919",0.34%
RV Campers,Amistad NRA,50,"12,597",0.33%
RV Campers,Badlands NP,51,"12,292",0.33%
RV Campers,Bighorn Canyon NRA,52,"11,727",0.31%
RV Campers,Whiskeytown NRA,53,"10,039",0.27%
RV Campers,Colorado NM,54,"8,926",0.24%
RV Campers,Devils Tower NM,55,"8,012",0.21%
RV Campers,Bandelier NM,56,"7,677",0.20%
RV Campers,Sleeping Bear Dunes NL,57,"7,347",0.19%
RV Campers,Chiricahua NM,58,"7,288",0.19%
RV Campers,Guadalupe Mountains NP,59,"6,155",0.16%
RV Campers,Hot Springs NP,60,"6,095",0.16%
RV Campers,Black Canyon of the Gunnison NP,61,"5,307",0.14%
RV Campers,Canyonlands NP,62,"4,675",0.12%
RV Campers,Chaco Culture NHP,63,"4,537",0.12%
RV Campers,Lava Beds NM,64,"4,509",0.12%
RV Campers,Cumberland Gap NHP,65,"4,242",0.11%
RV Campers,Wind Cave NP,66,"4,149",0.11%
RV Campers,Navajo NM,67,"3,930",0.10%
RV Campers,Pictured Rocks NL,68,"3,569",0.09%
RV Campers,Cedar Breaks NM,69,"2,433",0.06%
RV Campers,Chesapeake & Ohio Canal NHP,70,"2,268",0.06%
RV Campers,Devils Postpile NM,71,"2,124",0.06%
RV Campers,Catoctin Mountain Park,72,"1,906",0.05%
RV Campers,Hovenweep NM,73,"1,804",0.05%
RV Campers,El Morro NM,74,"1,692",0.04%
RV Campers,Prince William Forest Park,75,"1,656",0.04%
RV Campers,Natural Bridges NM,76,"1,258",0.03%
RV Campers,Klondike Gold Rush NHP Alaska,77,"1,227",0.03%
RV Campers,New River Gorge NR,78,795,0.02%
RV Campers,Pinnacles NP,79,598,0.02%
RV Campers,Hawaii Volcanoes NP,80,516,0.01%
RV Campers,Haleakala NP,81,286,0.01%
RV Campers,Kenai Fjords NP,82,66,0.00%
RV Campers,Santa Monica Mountains NRA,83,23,0.00%

