Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1986,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Lake Mead NRA,1,"421,964",11.14%
RV Campers,Yellowstone NP,2,"359,962",9.50%
RV Campers,Yosemite NP,3,"284,479",7.51%
RV Campers,Death Valley NP,4,"241,167",6.37%
RV Campers,Great Smoky Mountains NP,5,"185,274",4.89%
RV Campers,Glacier NP,6,"111,506",2.94%
RV Campers,Curecanti NRA,7,"110,744",2.92%
RV Campers,Gulf Islands NS,8,"109,567",2.89%
RV Campers,Olympic NP,9,"108,411",2.86%
RV Campers,Glen Canyon NRA,10,"105,557",2.79%
RV Campers,Blue Ridge PKWY,11,"88,961",2.35%
RV Campers,Lake Roosevelt NRA,12,"86,647",2.29%
RV Campers,Shenandoah NP,13,"82,896",2.19%
RV Campers,Zion NP,14,"82,649",2.18%
RV Campers,Grand Teton NP,15,"82,363",2.17%
RV Campers,Kings Canyon NP,16,"76,707",2.02%
RV Campers,Cape Hatteras NS,17,"74,148",1.96%
RV Campers,Joshua Tree NP,18,"70,222",1.85%
RV Campers,Rocky Mountain NP,19,"64,298",1.70%
RV Campers,Mesa Verde NP,20,"61,524",1.62%
RV Campers,Amistad NRA,21,"58,096",1.53%
RV Campers,Sequoia NP,22,"57,518",1.52%
RV Campers,Everglades NP,23,"57,517",1.52%
RV Campers,Organ Pipe Cactus NM,24,"54,389",1.44%
RV Campers,Big Bend NP,25,"50,206",1.33%
RV Campers,Acadia NP,26,"49,311",1.30%
RV Campers,Mount Rainier NP,27,"42,384",1.12%
RV Campers,Ozark NSR,28,"39,207",1.03%
RV Campers,Bryce Canyon NP,29,"35,226",0.93%
RV Campers,North Cascades NP,30,"34,191",0.90%
RV Campers,Denali NP & PRES,31,"33,548",0.89%
RV Campers,Grand Canyon NP,32,"28,375",0.75%
RV Campers,Canyon de Chelly NM,33,"26,784",0.71%
RV Campers,Sleeping Bear Dunes NL,34,"26,587",0.70%
RV Campers,Greenbelt Park,35,"25,287",0.67%
RV Campers,Chickasaw NRA,36,"24,908",0.66%
RV Campers,Mammoth Cave NP,37,"23,440",0.62%
RV Campers,Buffalo NR,38,"18,080",0.48%
RV Campers,Padre Island NS,39,"17,684",0.47%
RV Campers,Capitol Reef NP,40,"17,174",0.45%
RV Campers,Arches NP,41,"16,438",0.43%
RV Campers,Dinosaur NM,42,"15,080",0.40%
RV Campers,Great Sand Dunes NP & PRES,43,"13,816",0.36%
RV Campers,Bighorn Canyon NRA,44,"13,341",0.35%
RV Campers,Theodore Roosevelt NP,45,"12,772",0.34%
RV Campers,Natchez Trace PKWY,46,"12,592",0.33%
RV Campers,Lassen Volcanic NP,47,"11,991",0.32%
RV Campers,Hot Springs NP,48,"11,392",0.30%
RV Campers,Badlands NP,49,"11,244",0.30%
RV Campers,Sunset Crater Volcano NM,50,"10,852",0.29%
RV Campers,Assateague Island NS,51,"9,968",0.26%
RV Campers,Colorado NM,52,"9,583",0.25%
RV Campers,Craters of the Moon NM,53,"9,292",0.25%
RV Campers,Whiskeytown NRA,54,"9,059",0.24%
RV Campers,Bandelier NM,55,"8,037",0.21%
RV Campers,Chiricahua NM,56,"7,476",0.20%
RV Campers,Guadalupe Mountains NP,57,"7,323",0.19%
RV Campers,Canyonlands NP,58,"7,129",0.19%
RV Campers,Devils Tower NM,59,"6,556",0.17%
RV Campers,Pictured Rocks NL,60,"5,831",0.15%
RV Campers,Wind Cave NP,61,"5,127",0.14%
RV Campers,Chaco Culture NHP,62,"4,930",0.13%
RV Campers,Cumberland Gap NHP,63,"4,863",0.13%
RV Campers,Navajo NM,64,"4,624",0.12%
RV Campers,Lava Beds NM,65,"4,168",0.11%
RV Campers,Prince William Forest Park,66,"4,043",0.11%
RV Campers,"John D. Rockefeller, Jr. MEM PKWY",67,"2,619",0.07%
RV Campers,Cedar Breaks NM,68,"2,393",0.06%
RV Campers,Catoctin Mountain Park,69,"2,330",0.06%
RV Campers,Black Canyon of the Gunnison NP,70,"2,296",0.06%
RV Campers,Hawaii Volcanoes NP,71,"2,248",0.06%
RV Campers,Hovenweep NM,72,"2,062",0.05%
RV Campers,El Morro NM,73,"1,585",0.04%
RV Campers,New River Gorge NR,74,"1,538",0.04%
RV Campers,Devils Postpile NM,75,"1,498",0.04%
RV Campers,Natural Bridges NM,76,"1,379",0.04%
RV Campers,Klondike Gold Rush NHP Alaska,77,974,0.03%
RV Campers,Pinnacles NP,78,801,0.02%
RV Campers,John Day Fossil Beds NM,79,244,0.01%
RV Campers,Haleakala NP,80,76,0.00%

