Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1999,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"192,596",7.26%
RV Campers,Lake Mead NRA,2,"164,410",6.20%
RV Campers,Death Valley NP,3,"153,734",5.80%
RV Campers,Great Smoky Mountains NP,4,"133,961",5.05%
RV Campers,Grand Canyon NP,5,"131,603",4.96%
RV Campers,Gulf Islands NS,6,"117,501",4.43%
RV Campers,Grand Teton NP,7,"117,148",4.42%
RV Campers,Glacier NP,8,"78,778",2.97%
RV Campers,Olympic NP,9,"78,458",2.96%
RV Campers,Yellowstone NP,10,"65,033",2.45%
RV Campers,Lake Meredith NRA,11,"64,111",2.42%
RV Campers,Rocky Mountain NP,12,"63,567",2.40%
RV Campers,Bryce Canyon NP,13,"59,779",2.25%
RV Campers,Zion NP,14,"58,560",2.21%
RV Campers,Curecanti NRA,15,"58,188",2.19%
RV Campers,Joshua Tree NP,16,"55,785",2.10%
RV Campers,Lake Roosevelt NRA,17,"54,711",2.06%
RV Campers,Blue Ridge PKWY,18,"50,840",1.92%
RV Campers,Redwood NP,19,"49,214",1.86%
RV Campers,Padre Island NS,20,"45,701",1.72%
RV Campers,Sleeping Bear Dunes NL,21,"40,473",1.53%
RV Campers,Shenandoah NP,22,"40,032",1.51%
RV Campers,Denali NP & PRES,23,"38,610",1.46%
RV Campers,Sequoia NP,24,"37,272",1.41%
RV Campers,Kings Canyon NP,25,"37,192",1.40%
RV Campers,Organ Pipe Cactus NM,26,"36,378",1.37%
RV Campers,Big Bend NP,27,"35,919",1.35%
RV Campers,Canyon de Chelly NM,28,"29,478",1.11%
RV Campers,Chickasaw NRA,29,"29,399",1.11%
RV Campers,Cape Hatteras NS,30,"29,343",1.11%
RV Campers,Big South Fork NRRA,31,"26,394",0.99%
RV Campers,Acadia NP,32,"23,682",0.89%
RV Campers,Mount Rainier NP,33,"22,755",0.86%
RV Campers,Mesa Verde NP,34,"21,066",0.79%
RV Campers,Capitol Reef NP,35,"20,708",0.78%
RV Campers,Ozark NSR,36,"20,580",0.78%
RV Campers,Lassen Volcanic NP,37,"20,481",0.77%
RV Campers,Everglades NP,38,"20,337",0.77%
RV Campers,Buffalo NR,39,"19,873",0.75%
RV Campers,Assateague Island NS,40,"18,361",0.69%
RV Campers,Natchez Trace PKWY,41,"17,874",0.67%
RV Campers,Mammoth Cave NP,42,"16,204",0.61%
RV Campers,Theodore Roosevelt NP,43,"15,681",0.59%
RV Campers,Badlands NP,44,"15,619",0.59%
RV Campers,Arches NP,45,"15,520",0.59%
RV Campers,Ross Lake NRA,46,"14,964",0.56%
RV Campers,Amistad NRA,47,"14,702",0.55%
RV Campers,Great Basin NP,48,"14,555",0.55%
RV Campers,Great Sand Dunes NP & PRES,49,"13,867",0.52%
RV Campers,Big Cypress NPRES,50,"13,270",0.50%
RV Campers,Dinosaur NM,51,"10,155",0.38%
RV Campers,Bighorn Canyon NRA,52,"9,407",0.35%
RV Campers,Colorado NM,53,"8,751",0.33%
RV Campers,Greenbelt Park,54,"8,629",0.33%
RV Campers,Craters of the Moon NM,55,"8,517",0.32%
RV Campers,Canyonlands NP,56,"7,836",0.30%
RV Campers,New River Gorge NR,57,"6,644",0.25%
RV Campers,Guadalupe Mountains NP,58,"6,565",0.25%
RV Campers,Bandelier NM,59,"6,030",0.23%
RV Campers,Cumberland Gap NHP,60,"6,027",0.23%
RV Campers,Chiricahua NM,61,"6,019",0.23%
RV Campers,Devils Tower NM,62,"5,999",0.23%
RV Campers,Glen Canyon NRA,63,"5,623",0.21%
RV Campers,Chaco Culture NHP,64,"4,597",0.17%
RV Campers,Wind Cave NP,65,"4,594",0.17%
RV Campers,Indiana Dunes NL,66,"4,534",0.17%
RV Campers,Pictured Rocks NL,67,"4,233",0.16%
RV Campers,Hot Springs NP,68,"3,671",0.14%
RV Campers,Black Canyon of the Gunnison NP,69,"3,268",0.12%
RV Campers,Natural Bridges NM,70,"2,925",0.11%
RV Campers,Devils Postpile NM,71,"1,926",0.07%
RV Campers,Catoctin Mountain Park,72,"1,656",0.06%
RV Campers,Gauley River NRA,73,"1,567",0.06%
RV Campers,Cedar Breaks NM,74,"1,395",0.05%
RV Campers,Whiskeytown NRA,75,"1,268",0.05%
RV Campers,Navajo NM,76,"1,229",0.05%
RV Campers,Lava Beds NM,77,"1,211",0.05%
RV Campers,Chesapeake & Ohio Canal NHP,78,"1,089",0.04%
RV Campers,El Morro NM,79,850,0.03%
RV Campers,Klondike Gold Rush NHP Alaska,80,759,0.03%
RV Campers,Hovenweep NM,81,535,0.02%
RV Campers,Hawaii Volcanoes NP,82,385,0.01%
RV Campers,Prince William Forest Park,83,341,0.01%
RV Campers,Obed W&SR,84,185,0.01%
RV Campers,Kenai Fjords NP,85,86,0.00%

