Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1991,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"355,184",9.81%
RV Campers,Lake Mead NRA,2,"348,070",9.61%
RV Campers,Yellowstone NP,3,"312,592",8.63%
RV Campers,Death Valley NP,4,"184,757",5.10%
RV Campers,Great Smoky Mountains NP,5,"170,014",4.69%
RV Campers,Glacier NP,6,"121,967",3.37%
RV Campers,Gulf Islands NS,7,"116,269",3.21%
RV Campers,Grand Teton NP,8,"108,226",2.99%
RV Campers,Grand Canyon NP,9,"107,841",2.98%
RV Campers,Zion NP,10,"101,314",2.80%
RV Campers,Olympic NP,11,"96,843",2.67%
RV Campers,Lake Roosevelt NRA,12,"90,568",2.50%
RV Campers,Curecanti NRA,13,"87,716",2.42%
RV Campers,Glen Canyon NRA,14,"81,068",2.24%
RV Campers,Blue Ridge PKWY,15,"72,619",2.01%
RV Campers,Rocky Mountain NP,16,"72,217",1.99%
RV Campers,Shenandoah NP,17,"63,057",1.74%
RV Campers,Kings Canyon NP,18,"62,776",1.73%
RV Campers,Sequoia NP,19,"60,445",1.67%
RV Campers,Cape Hatteras NS,20,"51,556",1.42%
RV Campers,Mount Rainier NP,21,"50,637",1.40%
RV Campers,Joshua Tree NP,22,"50,355",1.39%
RV Campers,Redwood NP,23,"49,304",1.36%
RV Campers,Organ Pipe Cactus NM,24,"44,846",1.24%
RV Campers,Bryce Canyon NP,25,"43,384",1.20%
RV Campers,Padre Island NS,26,"41,496",1.15%
RV Campers,Lassen Volcanic NP,27,"37,488",1.04%
RV Campers,Big Bend NP,28,"36,662",1.01%
RV Campers,Denali NP & PRES,29,"35,715",0.99%
RV Campers,Everglades NP,30,"34,652",0.96%
RV Campers,Canyon de Chelly NM,31,"31,644",0.87%
RV Campers,Acadia NP,32,"30,222",0.83%
RV Campers,Mammoth Cave NP,33,"29,119",0.80%
RV Campers,Ozark NSR,34,"25,744",0.71%
RV Campers,Capitol Reef NP,35,"24,986",0.69%
RV Campers,Mesa Verde NP,36,"24,522",0.68%
RV Campers,Buffalo NR,37,"22,490",0.62%
RV Campers,Assateague Island NS,38,"22,358",0.62%
RV Campers,Ross Lake NRA,39,"21,040",0.58%
RV Campers,Arches NP,40,"17,871",0.49%
RV Campers,Chickasaw NRA,41,"17,290",0.48%
RV Campers,Dinosaur NM,42,"16,607",0.46%
RV Campers,Big South Fork NRRA,43,"15,808",0.44%
RV Campers,Big Cypress NPRES,44,"15,714",0.43%
RV Campers,Great Basin NP,45,"15,710",0.43%
RV Campers,Great Sand Dunes NP & PRES,46,"15,698",0.43%
RV Campers,Theodore Roosevelt NP,47,"15,506",0.43%
RV Campers,Amistad NRA,48,"11,586",0.32%
RV Campers,Greenbelt Park,49,"11,025",0.30%
RV Campers,Colorado NM,50,"10,516",0.29%
RV Campers,Bighorn Canyon NRA,51,"10,121",0.28%
RV Campers,Black Canyon of the Gunnison NP,52,"9,929",0.27%
RV Campers,Natchez Trace PKWY,53,"9,666",0.27%
RV Campers,Craters of the Moon NM,54,"9,024",0.25%
RV Campers,Devils Tower NM,55,"8,861",0.24%
RV Campers,Sleeping Bear Dunes NL,56,"7,992",0.22%
RV Campers,Bandelier NM,57,"7,861",0.22%
RV Campers,Chiricahua NM,58,"7,433",0.21%
RV Campers,Hot Springs NP,59,"6,904",0.19%
RV Campers,Guadalupe Mountains NP,60,"6,426",0.18%
RV Campers,Chaco Culture NHP,61,"4,908",0.14%
RV Campers,Badlands NP,62,"4,576",0.13%
RV Campers,Whiskeytown NRA,63,"4,503",0.12%
RV Campers,Canyonlands NP,64,"4,405",0.12%
RV Campers,Navajo NM,65,"4,163",0.11%
RV Campers,Pictured Rocks NL,66,"4,127",0.11%
RV Campers,Cumberland Gap NHP,67,"3,508",0.10%
RV Campers,Wind Cave NP,68,"3,507",0.10%
RV Campers,Lava Beds NM,69,"2,301",0.06%
RV Campers,Chesapeake & Ohio Canal NHP,70,"2,068",0.06%
RV Campers,Devils Postpile NM,71,"1,874",0.05%
RV Campers,Catoctin Mountain Park,72,"1,852",0.05%
RV Campers,El Morro NM,73,"1,667",0.05%
RV Campers,Prince William Forest Park,74,"1,603",0.04%
RV Campers,Cedar Breaks NM,75,"1,541",0.04%
RV Campers,Hovenweep NM,76,"1,507",0.04%
RV Campers,Natural Bridges NM,77,"1,361",0.04%
RV Campers,Klondike Gold Rush NHP Alaska,78,997,0.03%
RV Campers,Pinnacles NP,79,606,0.02%
RV Campers,New River Gorge NR,80,538,0.01%
RV Campers,Hawaii Volcanoes NP,81,328,0.01%
RV Campers,Kenai Fjords NP,82,222,0.01%
RV Campers,Santa Monica Mountains NRA,83,83,0.00%
RV Campers,Haleakala NP,84,30,0.00%

