Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1996,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"302,072",10.90%
RV Campers,Lake Mead NRA,2,"154,444",5.57%
RV Campers,Great Smoky Mountains NP,3,"143,769",5.19%
RV Campers,Death Valley NP,4,"138,684",5.00%
RV Campers,Grand Teton NP,5,"121,552",4.39%
RV Campers,Olympic NP,6,"108,267",3.91%
RV Campers,Lake Meredith NRA,7,"93,134",3.36%
RV Campers,Glacier NP,8,"84,917",3.06%
RV Campers,Grand Canyon NP,9,"81,454",2.94%
RV Campers,Gulf Islands NS,10,"72,819",2.63%
RV Campers,Bryce Canyon NP,11,"68,726",2.48%
RV Campers,Rocky Mountain NP,12,"65,292",2.36%
RV Campers,Redwood NP,13,"63,883",2.30%
RV Campers,Lake Roosevelt NRA,14,"63,804",2.30%
RV Campers,Zion NP,15,"61,884",2.23%
RV Campers,Curecanti NRA,16,"58,912",2.13%
RV Campers,Blue Ridge PKWY,17,"53,147",1.92%
RV Campers,Joshua Tree NP,18,"50,265",1.81%
RV Campers,Yellowstone NP,19,"47,613",1.72%
RV Campers,Padre Island NS,20,"45,088",1.63%
RV Campers,Shenandoah NP,21,"43,770",1.58%
RV Campers,Organ Pipe Cactus NM,22,"41,112",1.48%
RV Campers,Denali NP & PRES,23,"40,628",1.47%
RV Campers,Kings Canyon NP,24,"39,574",1.43%
RV Campers,Sequoia NP,25,"39,511",1.43%
RV Campers,Sleeping Bear Dunes NL,26,"37,080",1.34%
RV Campers,Big Bend NP,27,"36,265",1.31%
RV Campers,Acadia NP,28,"35,526",1.28%
RV Campers,Cape Hatteras NS,29,"34,986",1.26%
RV Campers,Mount Rainier NP,30,"32,270",1.16%
RV Campers,Everglades NP,31,"30,629",1.11%
RV Campers,Canyon de Chelly NM,32,"29,973",1.08%
RV Campers,Lassen Volcanic NP,33,"27,963",1.01%
RV Campers,Buffalo NR,34,"25,291",0.91%
RV Campers,Capitol Reef NP,35,"21,711",0.78%
RV Campers,Mammoth Cave NP,36,"21,328",0.77%
RV Campers,Mesa Verde NP,37,"20,522",0.74%
RV Campers,Amistad NRA,38,"19,361",0.70%
RV Campers,Ozark NSR,39,"18,140",0.65%
RV Campers,Big South Fork NRRA,40,"17,760",0.64%
RV Campers,Ross Lake NRA,41,"17,668",0.64%
RV Campers,Theodore Roosevelt NP,42,"16,338",0.59%
RV Campers,Great Basin NP,43,"15,948",0.58%
RV Campers,Chickasaw NRA,44,"14,958",0.54%
RV Campers,Badlands NP,45,"14,949",0.54%
RV Campers,Great Sand Dunes NP & PRES,46,"13,177",0.48%
RV Campers,Assateague Island NS,47,"12,906",0.47%
RV Campers,Arches NP,48,"12,905",0.47%
RV Campers,Dinosaur NM,49,"12,462",0.45%
RV Campers,Natchez Trace PKWY,50,"11,928",0.43%
RV Campers,Big Cypress NPRES,51,"10,886",0.39%
RV Campers,Greenbelt Park,52,"9,146",0.33%
RV Campers,Craters of the Moon NM,53,"9,058",0.33%
RV Campers,Canyonlands NP,54,"9,003",0.32%
RV Campers,Bighorn Canyon NRA,55,"7,786",0.28%
RV Campers,Colorado NM,56,"7,768",0.28%
RV Campers,Devils Tower NM,57,"6,951",0.25%
RV Campers,Chiricahua NM,58,"6,718",0.24%
RV Campers,Guadalupe Mountains NP,59,"6,329",0.23%
RV Campers,New River Gorge NR,60,"5,678",0.20%
RV Campers,Chaco Culture NHP,61,"5,292",0.19%
RV Campers,Bandelier NM,62,"5,254",0.19%
RV Campers,Glen Canyon NRA,63,"5,109",0.18%
RV Campers,Cumberland Gap NHP,64,"4,794",0.17%
RV Campers,Black Canyon of the Gunnison NP,65,"4,751",0.17%
RV Campers,Indiana Dunes NL,66,"3,720",0.13%
RV Campers,Pictured Rocks NL,67,"3,195",0.12%
RV Campers,Hot Springs NP,68,"3,081",0.11%
RV Campers,Natural Bridges NM,69,"2,851",0.10%
RV Campers,Navajo NM,70,"2,701",0.10%
RV Campers,Devils Postpile NM,71,"2,098",0.08%
RV Campers,Catoctin Mountain Park,72,"2,047",0.07%
RV Campers,Gauley River NRA,73,"1,708",0.06%
RV Campers,Cedar Breaks NM,74,"1,706",0.06%
RV Campers,Chesapeake & Ohio Canal NHP,75,"1,530",0.06%
RV Campers,Wind Cave NP,76,"1,254",0.05%
RV Campers,Lava Beds NM,77,"1,111",0.04%
RV Campers,Prince William Forest Park,78,"1,029",0.04%
RV Campers,Pinnacles NP,79,726,0.03%
RV Campers,Klondike Gold Rush NHP Alaska,80,542,0.02%
RV Campers,Whiskeytown NRA,81,498,0.02%
RV Campers,El Morro NM,82,474,0.02%
RV Campers,Obed W&SR,83,286,0.01%
RV Campers,Hawaii Volcanoes NP,84,259,0.01%

