Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1993,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Lake Mead NRA,1,"330,161",9.73%
RV Campers,Yosemite NP,2,"313,560",9.24%
RV Campers,Yellowstone NP,3,"279,096",8.22%
RV Campers,Death Valley NP,4,"170,315",5.02%
RV Campers,Great Smoky Mountains NP,5,"140,896",4.15%
RV Campers,Olympic NP,6,"131,797",3.88%
RV Campers,Gulf Islands NS,7,"127,376",3.75%
RV Campers,Grand Teton NP,8,"111,307",3.28%
RV Campers,Grand Canyon NP,9,"110,016",3.24%
RV Campers,Glacier NP,10,"93,770",2.76%
RV Campers,Zion NP,11,"75,447",2.22%
RV Campers,Lake Roosevelt NRA,12,"71,831",2.12%
RV Campers,Blue Ridge PKWY,13,"69,040",2.03%
RV Campers,Rocky Mountain NP,14,"67,802",2.00%
RV Campers,Lake Meredith NRA,15,"67,293",1.98%
RV Campers,Curecanti NRA,16,"61,607",1.82%
RV Campers,Padre Island NS,17,"50,858",1.50%
RV Campers,Shenandoah NP,18,"49,936",1.47%
RV Campers,Sequoia NP,19,"49,764",1.47%
RV Campers,Big Bend NP,20,"48,613",1.43%
RV Campers,Kings Canyon NP,21,"46,565",1.37%
RV Campers,Joshua Tree NP,22,"45,846",1.35%
RV Campers,Organ Pipe Cactus NM,23,"45,464",1.34%
RV Campers,Redwood NP,24,"40,179",1.18%
RV Campers,Bryce Canyon NP,25,"39,591",1.17%
RV Campers,Cape Hatteras NS,26,"38,267",1.13%
RV Campers,Denali NP & PRES,27,"37,069",1.09%
RV Campers,Canyon de Chelly NM,28,"35,739",1.05%
RV Campers,Lassen Volcanic NP,29,"34,644",1.02%
RV Campers,Mesa Verde NP,30,"32,467",0.96%
RV Campers,Acadia NP,31,"32,094",0.95%
RV Campers,Amistad NRA,32,"29,260",0.86%
RV Campers,Mammoth Cave NP,33,"28,444",0.84%
RV Campers,Sleeping Bear Dunes NL,34,"28,421",0.84%
RV Campers,Buffalo NR,35,"25,830",0.76%
RV Campers,Capitol Reef NP,36,"22,077",0.65%
RV Campers,Great Basin NP,37,"21,994",0.65%
RV Campers,Mount Rainier NP,38,"20,946",0.62%
RV Campers,Ross Lake NRA,39,"20,185",0.59%
RV Campers,Ozark NSR,40,"19,552",0.58%
RV Campers,Badlands NP,41,"18,860",0.56%
RV Campers,Big Cypress NPRES,42,"18,450",0.54%
RV Campers,Theodore Roosevelt NP,43,"16,800",0.49%
RV Campers,Big South Fork NRRA,44,"15,347",0.45%
RV Campers,Great Sand Dunes NP & PRES,45,"14,588",0.43%
RV Campers,Dinosaur NM,46,"14,483",0.43%
RV Campers,Natchez Trace PKWY,47,"14,037",0.41%
RV Campers,Assateague Island NS,48,"13,941",0.41%
RV Campers,Glen Canyon NRA,49,"13,175",0.39%
RV Campers,Everglades NP,50,"13,006",0.38%
RV Campers,Chickasaw NRA,51,"12,996",0.38%
RV Campers,Colorado NM,52,"12,858",0.38%
RV Campers,Arches NP,53,"12,002",0.35%
RV Campers,Greenbelt Park,54,"11,480",0.34%
RV Campers,Canyonlands NP,55,"11,206",0.33%
RV Campers,Bighorn Canyon NRA,56,"10,487",0.31%
RV Campers,Craters of the Moon NM,57,"8,779",0.26%
RV Campers,Devils Tower NM,58,"7,949",0.23%
RV Campers,Chiricahua NM,59,"7,482",0.22%
RV Campers,Bandelier NM,60,"7,416",0.22%
RV Campers,Black Canyon of the Gunnison NP,61,"7,392",0.22%
RV Campers,Hot Springs NP,62,"7,285",0.21%
RV Campers,Guadalupe Mountains NP,63,"6,300",0.19%
RV Campers,Chaco Culture NHP,64,"5,397",0.16%
RV Campers,Wind Cave NP,65,"4,727",0.14%
RV Campers,Whiskeytown NRA,66,"4,266",0.13%
RV Campers,Navajo NM,67,"4,256",0.13%
RV Campers,Cumberland Gap NHP,68,"3,755",0.11%
RV Campers,Pictured Rocks NL,69,"3,402",0.10%
RV Campers,Chesapeake & Ohio Canal NHP,70,"2,904",0.09%
RV Campers,Catoctin Mountain Park,71,"2,779",0.08%
RV Campers,Gauley River NRA,72,"2,763",0.08%
RV Campers,Indiana Dunes NL,73,"2,691",0.08%
RV Campers,Natural Bridges NM,74,"2,245",0.07%
RV Campers,Devils Postpile NM,75,"2,010",0.06%
RV Campers,Cedar Breaks NM,76,"1,989",0.06%
RV Campers,Lava Beds NM,77,"1,740",0.05%
RV Campers,Prince William Forest Park,78,"1,648",0.05%
RV Campers,Hovenweep NM,79,"1,565",0.05%
RV Campers,El Morro NM,80,"1,445",0.04%
RV Campers,Klondike Gold Rush NHP Alaska,81,"1,432",0.04%
RV Campers,New River Gorge NR,82,609,0.02%
RV Campers,Pinnacles NP,83,515,0.02%
RV Campers,Hawaii Volcanoes NP,84,319,0.01%
RV Campers,Obed W&SR,85,179,0.01%
RV Campers,Kenai Fjords NP,86,74,0.00%

