Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1988,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"437,244",11.11%
RV Campers,Lake Mead NRA,2,"398,762",10.13%
RV Campers,Yellowstone NP,3,"269,773",6.85%
RV Campers,Death Valley NP,4,"249,726",6.34%
RV Campers,Great Smoky Mountains NP,5,"190,092",4.83%
RV Campers,Olympic NP,6,"131,423",3.34%
RV Campers,Gulf Islands NS,7,"130,069",3.30%
RV Campers,Glacier NP,8,"128,401",3.26%
RV Campers,Zion NP,9,"100,441",2.55%
RV Campers,Lake Roosevelt NRA,10,"88,330",2.24%
RV Campers,Glen Canyon NRA,11,"86,372",2.19%
RV Campers,Blue Ridge PKWY,12,"85,471",2.17%
RV Campers,Curecanti NRA,13,"81,464",2.07%
RV Campers,Shenandoah NP,14,"79,355",2.02%
RV Campers,Rocky Mountain NP,15,"74,928",1.90%
RV Campers,Kings Canyon NP,16,"71,433",1.81%
RV Campers,Grand Teton NP,17,"69,919",1.78%
RV Campers,Joshua Tree NP,18,"67,343",1.71%
RV Campers,Mesa Verde NP,19,"65,448",1.66%
RV Campers,Amistad NRA,20,"64,892",1.65%
RV Campers,Sequoia NP,21,"56,399",1.43%
RV Campers,Grand Canyon NP,22,"55,791",1.42%
RV Campers,Everglades NP,23,"54,666",1.39%
RV Campers,Cape Hatteras NS,24,"54,125",1.37%
RV Campers,Bryce Canyon NP,25,"49,312",1.25%
RV Campers,Mount Rainier NP,26,"46,444",1.18%
RV Campers,Acadia NP,27,"45,661",1.16%
RV Campers,Organ Pipe Cactus NM,28,"45,043",1.14%
RV Campers,Denali NP & PRES,29,"41,831",1.06%
RV Campers,Big Bend NP,30,"41,516",1.05%
RV Campers,Ozark NSR,31,"36,895",0.94%
RV Campers,North Cascades NP,32,"33,068",0.84%
RV Campers,Canyon de Chelly NM,33,"32,289",0.82%
RV Campers,Lassen Volcanic NP,34,"31,173",0.79%
RV Campers,Chickasaw NRA,35,"29,823",0.76%
RV Campers,Padre Island NS,36,"27,214",0.69%
RV Campers,Mammoth Cave NP,37,"25,388",0.64%
RV Campers,Capitol Reef NP,38,"25,206",0.64%
RV Campers,Greenbelt Park,39,"24,538",0.62%
RV Campers,Great Basin NP,40,"21,639",0.55%
RV Campers,Buffalo NR,41,"19,768",0.50%
RV Campers,Arches NP,42,"19,751",0.50%
RV Campers,Sleeping Bear Dunes NL,43,"19,510",0.50%
RV Campers,Dinosaur NM,44,"19,226",0.49%
RV Campers,Craters of the Moon NM,45,"14,796",0.38%
RV Campers,Natchez Trace PKWY,46,"13,860",0.35%
RV Campers,Great Sand Dunes NP & PRES,47,"13,666",0.35%
RV Campers,Theodore Roosevelt NP,48,"11,626",0.30%
RV Campers,Colorado NM,49,"10,944",0.28%
RV Campers,Bighorn Canyon NRA,50,"10,674",0.27%
RV Campers,Assateague Island NS,51,"10,405",0.26%
RV Campers,Badlands NP,52,"9,599",0.24%
RV Campers,Hot Springs NP,53,"9,554",0.24%
RV Campers,Bandelier NM,54,"8,241",0.21%
RV Campers,Devils Tower NM,55,"7,794",0.20%
RV Campers,Big South Fork NRRA,56,"7,409",0.19%
RV Campers,Guadalupe Mountains NP,57,"7,332",0.19%
RV Campers,Chiricahua NM,58,"7,296",0.19%
RV Campers,Navajo NM,59,"6,681",0.17%
RV Campers,Chaco Culture NHP,60,"5,980",0.15%
RV Campers,Whiskeytown NRA,61,"5,942",0.15%
RV Campers,Canyonlands NP,62,"4,938",0.13%
RV Campers,Cumberland Gap NHP,63,"4,936",0.13%
RV Campers,Lava Beds NM,64,"4,164",0.11%
RV Campers,Pictured Rocks NL,65,"3,789",0.10%
RV Campers,Wind Cave NP,66,"3,738",0.09%
RV Campers,Cedar Breaks NM,67,"2,870",0.07%
RV Campers,Prince William Forest Park,68,"2,765",0.07%
RV Campers,Hovenweep NM,69,"2,533",0.06%
RV Campers,"John D. Rockefeller, Jr. MEM PKWY",70,"2,505",0.06%
RV Campers,Devils Postpile NM,71,"2,427",0.06%
RV Campers,Black Canyon of the Gunnison NP,72,"2,026",0.05%
RV Campers,Catoctin Mountain Park,73,"1,910",0.05%
RV Campers,Chesapeake & Ohio Canal NHP,74,"1,688",0.04%
RV Campers,El Morro NM,75,"1,486",0.04%
RV Campers,Natural Bridges NM,76,"1,294",0.03%
RV Campers,New River Gorge NR,77,"1,270",0.03%
RV Campers,Hawaii Volcanoes NP,78,"1,197",0.03%
RV Campers,Pinnacles NP,79,"1,157",0.03%
RV Campers,Klondike Gold Rush NHP Alaska,80,"1,100",0.03%
RV Campers,Crater Lake NP,81,263,0.01%
RV Campers,Haleakala NP,82,219,0.01%
RV Campers,Kenai Fjords NP,83,35,0.00%

