Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 1992,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"374,632",10.20%
RV Campers,Lake Mead NRA,2,"341,618",9.30%
RV Campers,Yellowstone NP,3,"317,288",8.64%
RV Campers,Death Valley NP,4,"183,800",5.01%
RV Campers,Great Smoky Mountains NP,5,"163,033",4.44%
RV Campers,Grand Canyon NP,6,"124,169",3.38%
RV Campers,Gulf Islands NS,7,"121,394",3.31%
RV Campers,Olympic NP,8,"117,211",3.19%
RV Campers,Glacier NP,9,"108,715",2.96%
RV Campers,Grand Teton NP,10,"102,959",2.80%
RV Campers,Zion NP,11,"97,017",2.64%
RV Campers,Glen Canyon NRA,12,"94,709",2.58%
RV Campers,Curecanti NRA,13,"79,269",2.16%
RV Campers,Lake Roosevelt NRA,14,"72,483",1.97%
RV Campers,Rocky Mountain NP,15,"71,524",1.95%
RV Campers,Blue Ridge PKWY,16,"67,712",1.84%
RV Campers,Shenandoah NP,17,"57,652",1.57%
RV Campers,Sequoia NP,18,"56,465",1.54%
RV Campers,Kings Canyon NP,19,"54,142",1.47%
RV Campers,Padre Island NS,20,"53,196",1.45%
RV Campers,Joshua Tree NP,21,"50,736",1.38%
RV Campers,Redwood NP,22,"49,832",1.36%
RV Campers,Organ Pipe Cactus NM,23,"49,242",1.34%
RV Campers,Bryce Canyon NP,24,"48,273",1.31%
RV Campers,Big Bend NP,25,"43,392",1.18%
RV Campers,Cape Hatteras NS,26,"42,709",1.16%
RV Campers,Mount Rainier NP,27,"40,062",1.09%
RV Campers,Lassen Volcanic NP,28,"39,321",1.07%
RV Campers,Canyon de Chelly NM,29,"32,175",0.88%
RV Campers,Acadia NP,30,"31,437",0.86%
RV Campers,Denali NP & PRES,31,"31,085",0.85%
RV Campers,Sleeping Bear Dunes NL,32,"29,169",0.79%
RV Campers,Amistad NRA,33,"28,293",0.77%
RV Campers,Mesa Verde NP,34,"28,233",0.77%
RV Campers,Buffalo NR,35,"27,300",0.74%
RV Campers,Capitol Reef NP,36,"23,678",0.64%
RV Campers,Everglades NP,37,"22,639",0.62%
RV Campers,Great Basin NP,38,"22,126",0.60%
RV Campers,Ozark NSR,39,"21,884",0.60%
RV Campers,Ross Lake NRA,40,"21,549",0.59%
RV Campers,Mammoth Cave NP,41,"20,673",0.56%
RV Campers,Chickasaw NRA,42,"19,333",0.53%
RV Campers,Badlands NP,43,"18,999",0.52%
RV Campers,Great Sand Dunes NP & PRES,44,"16,190",0.44%
RV Campers,Big Cypress NPRES,45,"16,112",0.44%
RV Campers,Arches NP,46,"15,893",0.43%
RV Campers,Dinosaur NM,47,"15,853",0.43%
RV Campers,Theodore Roosevelt NP,48,"15,782",0.43%
RV Campers,Natchez Trace PKWY,49,"14,463",0.39%
RV Campers,Assateague Island NS,50,"14,404",0.39%
RV Campers,Big South Fork NRRA,51,"14,200",0.39%
RV Campers,Colorado NM,52,"12,664",0.34%
RV Campers,Bighorn Canyon NRA,53,"11,694",0.32%
RV Campers,Greenbelt Park,54,"11,460",0.31%
RV Campers,Devils Tower NM,55,"9,144",0.25%
RV Campers,Canyonlands NP,56,"8,686",0.24%
RV Campers,Craters of the Moon NM,57,"8,432",0.23%
RV Campers,Black Canyon of the Gunnison NP,58,"7,978",0.22%
RV Campers,Hot Springs NP,59,"7,971",0.22%
RV Campers,Chiricahua NM,60,"7,681",0.21%
RV Campers,Bandelier NM,61,"7,369",0.20%
RV Campers,Guadalupe Mountains NP,62,"6,415",0.17%
RV Campers,Navajo NM,63,"5,817",0.16%
RV Campers,Wind Cave NP,64,"4,911",0.13%
RV Campers,Chaco Culture NHP,65,"4,787",0.13%
RV Campers,Cumberland Gap NHP,66,"4,395",0.12%
RV Campers,Chesapeake & Ohio Canal NHP,67,"3,052",0.08%
RV Campers,Pictured Rocks NL,68,"2,684",0.07%
RV Campers,Natural Bridges NM,69,"2,584",0.07%
RV Campers,Whiskeytown NRA,70,"2,380",0.06%
RV Campers,Prince William Forest Park,71,"2,261",0.06%
RV Campers,Cedar Breaks NM,72,"2,105",0.06%
RV Campers,El Morro NM,73,"1,823",0.05%
RV Campers,Klondike Gold Rush NHP Alaska,74,"1,820",0.05%
RV Campers,Catoctin Mountain Park,75,"1,687",0.05%
RV Campers,Hovenweep NM,76,"1,684",0.05%
RV Campers,New River Gorge NR,77,"1,544",0.04%
RV Campers,Lava Beds NM,78,"1,532",0.04%
RV Campers,Devils Postpile NM,79,"1,251",0.03%
RV Campers,Indiana Dunes NL,80,747,0.02%
RV Campers,Hawaii Volcanoes NP,81,706,0.02%
RV Campers,Obed W&SR,82,468,0.01%
RV Campers,Pinnacles NP,83,431,0.01%
RV Campers,Kenai Fjords NP,84,62,0.00%
RV Campers,Pea Ridge NMP,85,16,0.00%

