Title1,Title1,Title2
Annual Park Ranking Report for RV Campers in: 2006,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
RV Campers,Yosemite NP,1,"203,252",9.64%
RV Campers,Lake Mead NRA,2,"135,100",6.40%
RV Campers,Grand Canyon NP,3,"121,258",5.75%
RV Campers,Great Smoky Mountains NP,4,"120,825",5.73%
RV Campers,Death Valley NP,5,"117,029",5.55%
RV Campers,Glacier NP,6,"89,856",4.26%
RV Campers,Olympic NP,7,"86,843",4.12%
RV Campers,Zion NP,8,"66,127",3.13%
RV Campers,Rocky Mountain NP,9,"64,641",3.06%
RV Campers,Yellowstone NP,10,"62,487",2.96%
RV Campers,Lake Roosevelt NRA,11,"52,919",2.51%
RV Campers,Bryce Canyon NP,12,"47,901",2.27%
RV Campers,Denali NP & PRES,13,"47,432",2.25%
RV Campers,Sleeping Bear Dunes NL,14,"45,614",2.16%
RV Campers,Shenandoah NP,15,"42,660",2.02%
RV Campers,Joshua Tree NP,16,"39,324",1.86%
RV Campers,Lake Meredith NRA,17,"36,549",1.73%
RV Campers,Curecanti NRA,18,"36,484",1.73%
RV Campers,Blue Ridge PKWY,19,"35,837",1.70%
RV Campers,Padre Island NS,20,"31,625",1.50%
RV Campers,Amistad NRA,21,"29,892",1.42%
RV Campers,Big Bend NP,22,"29,546",1.40%
RV Campers,Kings Canyon NP,23,"29,532",1.40%
RV Campers,Sequoia NP,24,"28,207",1.34%
RV Campers,Big South Fork NRRA,25,"27,331",1.30%
RV Campers,Chickasaw NRA,26,"26,541",1.26%
RV Campers,Cape Hatteras NS,27,"24,683",1.17%
RV Campers,Mount Rainier NP,28,"24,633",1.17%
RV Campers,Acadia NP,29,"22,299",1.06%
RV Campers,Assateague Island NS,30,"22,098",1.05%
RV Campers,Ozark NSR,31,"21,432",1.02%
RV Campers,Organ Pipe Cactus NM,32,"19,024",0.90%
RV Campers,Lassen Volcanic NP,33,"18,228",0.86%
RV Campers,Capitol Reef NP,34,"17,372",0.82%
RV Campers,Natchez Trace PKWY,35,"16,131",0.76%
RV Campers,Arches NP,36,"15,454",0.73%
RV Campers,Everglades NP,37,"15,074",0.71%
RV Campers,Mesa Verde NP,38,"14,699",0.70%
RV Campers,Canyon de Chelly NM,39,"14,673",0.70%
RV Campers,Buffalo NR,40,"14,526",0.69%
RV Campers,Mammoth Cave NP,41,"12,900",0.61%
RV Campers,Big Cypress NPRES,42,"12,422",0.59%
RV Campers,Great Sand Dunes NP & PRES,43,"11,775",0.56%
RV Campers,Great Basin NP,44,"10,821",0.51%
RV Campers,Theodore Roosevelt NP,45,"10,575",0.50%
RV Campers,Cumberland Gap NHP,46,"8,831",0.42%
RV Campers,Badlands NP,47,"8,284",0.39%
RV Campers,Ross Lake NRA,48,"8,037",0.38%
RV Campers,Canyonlands NP,49,"7,690",0.36%
RV Campers,Bighorn Canyon NRA,50,"7,598",0.36%
RV Campers,Greenbelt Park,51,"6,650",0.32%
RV Campers,Dinosaur NM,52,"6,228",0.30%
RV Campers,Craters of the Moon NM,53,"6,228",0.30%
RV Campers,Colorado NM,54,"5,307",0.25%
RV Campers,Chaco Culture NHP,55,"4,979",0.24%
RV Campers,Guadalupe Mountains NP,56,"4,839",0.23%
RV Campers,New River Gorge NR,57,"4,819",0.23%
RV Campers,Black Canyon of the Gunnison NP,58,"4,624",0.22%
RV Campers,Chiricahua NM,59,"4,455",0.21%
RV Campers,Devils Tower NM,60,"4,065",0.19%
RV Campers,Glen Canyon NRA,61,"3,795",0.18%
RV Campers,Indiana Dunes NL,62,"3,742",0.18%
RV Campers,Bandelier NM,63,"3,673",0.17%
RV Campers,Pictured Rocks NL,64,"3,288",0.16%
RV Campers,Pinnacles NP,65,"3,174",0.15%
RV Campers,Hot Springs NP,66,"2,975",0.14%
RV Campers,Gauley River NRA,67,"2,900",0.14%
RV Campers,Lava Beds NM,68,"2,820",0.13%
RV Campers,Wind Cave NP,69,"2,289",0.11%
RV Campers,Natural Bridges NM,70,"2,159",0.10%
RV Campers,Whiskeytown NRA,71,"1,986",0.09%
RV Campers,Grand Teton NP,72,"1,973",0.09%
RV Campers,Devils Postpile NM,73,"1,377",0.07%
RV Campers,Catoctin Mountain Park,74,"1,263",0.06%
RV Campers,Mojave NPRES,75,"1,010",0.05%
RV Campers,El Morro NM,76,955,0.05%
RV Campers,Hawaii Volcanoes NP,77,826,0.04%
RV Campers,Cedar Breaks NM,78,819,0.04%
RV Campers,Prince William Forest Park,79,809,0.04%
RV Campers,Navajo NM,80,767,0.04%
RV Campers,Hovenweep NM,81,508,0.02%
RV Campers,Klondike Gold Rush NHP Alaska,82,31,0.00%

