Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1987,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1987&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"704,629",17.81%
Tent Campers,Yellowstone NP,2,"244,825",6.19%
Tent Campers,Great Smoky Mountains NP,3,"206,530",5.22%
Tent Campers,Sequoia NP,4,"162,932",4.12%
Tent Campers,Acadia NP,5,"158,649",4.01%
Tent Campers,Grand Canyon NP,6,"118,826",3.00%
Tent Campers,Lake Mead NRA,7,"115,530",2.92%
Tent Campers,Shenandoah NP,8,"111,957",2.83%
Tent Campers,Olympic NP,9,"108,171",2.73%
Tent Campers,Mesa Verde NP,10,"102,116",2.58%
Tent Campers,Grand Teton NP,11,"94,607",2.39%
Tent Campers,Zion NP,12,"91,911",2.32%
Tent Campers,Rocky Mountain NP,13,"91,890",2.32%
Tent Campers,Cape Hatteras NS,14,"89,358",2.26%
Tent Campers,Glen Canyon NRA,15,"85,292",2.16%
Tent Campers,Kings Canyon NP,16,"84,136",2.13%
Tent Campers,Ozark NSR,17,"80,689",2.04%
Tent Campers,Joshua Tree NP,18,"77,370",1.96%
Tent Campers,Glacier NP,19,"75,225",1.90%
Tent Campers,Mount Rainier NP,20,"68,169",1.72%
Tent Campers,Big Bend NP,21,"67,459",1.71%
Tent Campers,Blue Ridge PKWY,22,"59,848",1.51%
Tent Campers,Lake Roosevelt NRA,23,"55,409",1.40%
Tent Campers,Death Valley NP,24,"55,014",1.39%
Tent Campers,Bryce Canyon NP,25,"46,838",1.18%
Tent Campers,Gulf Islands NS,26,"40,799",1.03%
Tent Campers,Chickasaw NRA,27,"40,539",1.02%
Tent Campers,Sleeping Bear Dunes NL,28,"34,140",0.86%
Tent Campers,Denali NP & PRES,29,"34,117",0.86%
Tent Campers,North Cascades NP,30,"32,722",0.83%
Tent Campers,Lassen Volcanic NP,31,"30,989",0.78%
Tent Campers,Dinosaur NM,32,"28,936",0.73%
Tent Campers,Mammoth Cave NP,33,"27,385",0.69%
Tent Campers,Canyon de Chelly NM,34,"26,545",0.67%
Tent Campers,Arches NP,35,"24,469",0.62%
Tent Campers,Buffalo NR,36,"22,315",0.56%
Tent Campers,Whiskeytown NRA,37,"21,858",0.55%
Tent Campers,Amistad NRA,38,"20,959",0.53%
Tent Campers,Everglades NP,39,"20,317",0.51%
Tent Campers,Great Sand Dunes NP & PRES,40,"17,827",0.45%
Tent Campers,Canyonlands NP,41,"17,549",0.44%
Tent Campers,Greenbelt Park,42,"16,782",0.42%
Tent Campers,Great Basin NP,43,"16,457",0.42%
Tent Campers,Curecanti NRA,44,"16,084",0.41%
Tent Campers,Bandelier NM,45,"15,368",0.39%
Tent Campers,Capitol Reef NP,46,"15,129",0.38%
Tent Campers,Prince William Forest Park,47,"15,072",0.38%
Tent Campers,Haleakala NP,48,"13,412",0.34%
Tent Campers,Assateague Island NS,49,"12,808",0.32%
Tent Campers,Guadalupe Mountains NP,50,"12,288",0.31%
Tent Campers,Chaco Culture NHP,51,"12,158",0.31%
Tent Campers,Cumberland Island NS,52,"11,907",0.30%
Tent Campers,Badlands NP,53,"10,552",0.27%
Tent Campers,Fire Island NS,54,"9,175",0.23%
Tent Campers,Pictured Rocks NL,55,"8,342",0.21%
Tent Campers,Voyageurs NP,56,"8,205",0.21%
Tent Campers,Devils Tower NM,57,"8,033",0.20%
Tent Campers,Theodore Roosevelt NP,58,"7,878",0.20%
Tent Campers,Chesapeake & Ohio Canal NHP,59,"7,644",0.19%
Tent Campers,Hawaii Volcanoes NP,60,"7,602",0.19%
Tent Campers,Colorado NM,61,"7,497",0.19%
Tent Campers,Wind Cave NP,62,"7,456",0.19%
Tent Campers,Catoctin Mountain Park,63,"6,943",0.18%
Tent Campers,Natchez Trace PKWY,64,"6,771",0.17%
Tent Campers,Navajo NM,65,"6,652",0.17%
Tent Campers,Lava Beds NM,66,"6,504",0.16%
Tent Campers,Isle Royale NP,67,"6,292",0.16%
Tent Campers,Bighorn Canyon NRA,68,"6,129",0.15%
Tent Campers,"John D. Rockefeller, Jr. MEM PKWY",69,"5,776",0.15%
Tent Campers,Padre Island NS,70,"5,759",0.15%
Tent Campers,Pinnacles NP,71,"5,509",0.14%
Tent Campers,Organ Pipe Cactus NM,72,"5,362",0.14%
Tent Campers,Biscayne NP,73,"4,632",0.12%
Tent Campers,Sunset Crater Volcano NM,74,"4,631",0.12%
Tent Campers,Chiricahua NM,75,"4,613",0.12%
Tent Campers,Hot Springs NP,76,"3,738",0.09%
Tent Campers,Craters of the Moon NM,77,"3,601",0.09%
Tent Campers,Cumberland Gap NHP,78,"3,520",0.09%
Tent Campers,Devils Postpile NM,79,"3,322",0.08%
Tent Campers,Apostle Islands NL,80,"3,099",0.08%
Tent Campers,Black Canyon of the Gunnison NP,81,"2,867",0.07%
Tent Campers,Golden Gate NRA,82,"2,592",0.07%
Tent Campers,Glacier Bay NP & PRES,83,"2,459",0.06%
Tent Campers,Katmai NP & PRES,84,"2,253",0.06%
Tent Campers,Klondike Gold Rush NHP Alaska,85,"2,183",0.06%
Tent Campers,Dry Tortugas NP,86,"1,931",0.05%
Tent Campers,Cedar Breaks NM,87,"1,901",0.05%
Tent Campers,El Morro NM,88,"1,876",0.05%
Tent Campers,New River Gorge NR,89,"1,643",0.04%
Tent Campers,Natural Bridges NM,90,"1,466",0.04%
Tent Campers,Redwood NP,91,"1,437",0.04%
Tent Campers,Hovenweep NM,92,870,0.02%
Tent Campers,Kenai Fjords NP,93,769,0.02%

