Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2010,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2010&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"526,026",16.05%
Tent Campers,Joshua Tree NP,2,"165,152",5.04%
Tent Campers,Grand Canyon NP,3,"155,038",4.73%
Tent Campers,Great Smoky Mountains NP,4,"154,504",4.71%
Tent Campers,Sequoia NP,5,"124,138",3.79%
Tent Campers,Acadia NP,6,"121,287",3.70%
Tent Campers,Lake Mead NRA,7,"118,311",3.61%
Tent Campers,Shenandoah NP,8,"106,536",3.25%
Tent Campers,Glacier NP,9,"101,603",3.10%
Tent Campers,Zion NP,10,"98,189",3.00%
Tent Campers,Olympic NP,11,"90,477",2.76%
Tent Campers,Rocky Mountain NP,12,"89,514",2.73%
Tent Campers,Yellowstone NP,13,"87,580",2.67%
Tent Campers,Kings Canyon NP,14,"85,501",2.61%
Tent Campers,Death Valley NP,15,"70,222",2.14%
Tent Campers,Ozark NSR,16,"65,984",2.01%
Tent Campers,Mount Rainier NP,17,"59,340",1.81%
Tent Campers,Blue Ridge PKWY,18,"56,907",1.74%
Tent Campers,Lake Roosevelt NRA,19,"55,977",1.71%
Tent Campers,Lassen Volcanic NP,20,"55,926",1.71%
Tent Campers,Cape Hatteras NS,21,"52,966",1.62%
Tent Campers,Buffalo NR,22,"51,166",1.56%
Tent Campers,Sleeping Bear Dunes NL,23,"50,692",1.55%
Tent Campers,Bryce Canyon NP,24,"39,591",1.21%
Tent Campers,Assateague Island NS,25,"39,523",1.21%
Tent Campers,Big Bend NP,26,"39,257",1.20%
Tent Campers,Mammoth Cave NP,27,"34,176",1.04%
Tent Campers,Chickasaw NRA,28,"33,506",1.02%
Tent Campers,Greenbelt Park,29,"29,575",0.90%
Tent Campers,Great Sand Dunes NP & PRES,30,"27,423",0.84%
Tent Campers,Mesa Verde NP,31,"26,994",0.82%
Tent Campers,Ross Lake NRA,32,"26,965",0.82%
Tent Campers,Arches NP,33,"23,616",0.72%
Tent Campers,Denali NP & PRES,34,"22,570",0.69%
Tent Campers,Padre Island NS,35,"19,407",0.59%
Tent Campers,Gulf Islands NS,36,"19,131",0.58%
Tent Campers,Indiana Dunes NL,37,"19,065",0.58%
Tent Campers,Great Basin NP,38,"18,523",0.57%
Tent Campers,Dinosaur NM,39,"16,463",0.50%
Tent Campers,Haleakala NP,40,"16,112",0.49%
Tent Campers,Capitol Reef NP,41,"15,996",0.49%
Tent Campers,Canyonlands NP,42,"13,730",0.42%
Tent Campers,Curecanti NRA,43,"13,384",0.41%
Tent Campers,Cumberland Island NS,44,"12,499",0.38%
Tent Campers,Theodore Roosevelt NP,45,"11,709",0.36%
Tent Campers,Pictured Rocks NL,46,"11,027",0.34%
Tent Campers,Colorado NM,47,"9,595",0.29%
Tent Campers,Devils Tower NM,48,"9,300",0.28%
Tent Campers,Guadalupe Mountains NP,49,"8,805",0.27%
