Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1995,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1995&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"575,266",14.88%
Tent Campers,Great Smoky Mountains NP,2,"226,016",5.85%
Tent Campers,Grand Teton NP,3,"154,979",4.01%
Tent Campers,Grand Canyon NP,4,"148,025",3.83%
Tent Campers,Joshua Tree NP,5,"141,747",3.67%
Tent Campers,Acadia NP,6,"129,351",3.35%
Tent Campers,Olympic NP,7,"128,309",3.32%
Tent Campers,Sequoia NP,8,"128,085",3.31%
Tent Campers,Glacier NP,9,"111,361",2.88%
Tent Campers,Kings Canyon NP,10,"110,476",2.86%
Tent Campers,Zion NP,11,"110,206",2.85%
Tent Campers,Shenandoah NP,12,"97,591",2.52%
Tent Campers,Rocky Mountain NP,13,"93,503",2.42%
Tent Campers,Ozark NSR,14,"92,872",2.40%
Tent Campers,Yellowstone NP,15,"88,893",2.30%
Tent Campers,Lake Mead NRA,16,"81,448",2.11%
Tent Campers,Death Valley NP,17,"62,185",1.61%
Tent Campers,Blue Ridge PKWY,18,"61,402",1.59%
Tent Campers,Cape Hatteras NS,19,"60,151",1.56%
Tent Campers,Mesa Verde NP,20,"59,921",1.55%
Tent Campers,Buffalo NR,21,"57,752",1.49%
Tent Campers,Lake Roosevelt NRA,22,"57,614",1.49%
Tent Campers,Mount Rainier NP,23,"54,799",1.42%
Tent Campers,Chickasaw NRA,24,"49,156",1.27%
Tent Campers,Big Bend NP,25,"48,767",1.26%
Tent Campers,Sleeping Bear Dunes NL,26,"46,913",1.21%
Tent Campers,Lassen Volcanic NP,27,"45,159",1.17%
Tent Campers,Assateague Island NS,28,"43,837",1.13%
Tent Campers,Mammoth Cave NP,29,"37,400",0.97%
Tent Campers,Bryce Canyon NP,30,"35,807",0.93%
Tent Campers,Gulf Islands NS,31,"33,961",0.88%
Tent Campers,Dry Tortugas NP,32,"32,856",0.85%
Tent Campers,Lake Meredith NRA,33,"29,798",0.77%
Tent Campers,Badlands NP,34,"29,798",0.77%
Tent Campers,Dinosaur NM,35,"28,855",0.75%
Tent Campers,Ross Lake NRA,36,"28,033",0.73%
Tent Campers,Arches NP,37,"27,963",0.72%
Tent Campers,Great Sand Dunes NP & PRES,38,"26,007",0.67%
Tent Campers,Canyon de Chelly NM,39,"24,096",0.62%
Tent Campers,Chaco Culture NHP,40,"21,792",0.56%
Tent Campers,Canyonlands NP,41,"20,825",0.54%
Tent Campers,Haleakala NP,42,"20,131",0.52%
Tent Campers,Denali NP & PRES,43,"19,423",0.50%
Tent Campers,Great Basin NP,44,"19,228",0.50%
Tent Campers,Capitol Reef NP,45,"17,026",0.44%
Tent Campers,Padre Island NS,46,"16,835",0.44%
Tent Campers,Devils Tower NM,47,"16,468",0.43%
Tent Campers,Prince William Forest Park,48,"14,616",0.38%
Tent Campers,Cumberland Island NS,49,"13,122",0.34%
Tent Campers,Indiana Dunes NL,50,"12,940",0.33%
Tent Campers,Bandelier NM,51,"12,806",0.33%
Tent Campers,Curecanti NRA,52,"12,740",0.33%
Tent Campers,Pictured Rocks NL,53,"12,204",0.32%
Tent Campers,Guadalupe Mountains NP,54,"11,581",0.30%
Tent Campers,Big South Fork NRRA,55,"11,226",0.29%
Tent Campers,Colorado NM,56,"11,215",0.29%
Tent Campers,Glen Canyon NRA,57,"10,352",0.27%
Tent Campers,Theodore Roosevelt NP,58,"10,154",0.26%
Tent Campers,Greenbelt Park,59,"9,181",0.24%
Tent Campers,Redwood NP,60,"9,138",0.24%
Tent Campers,Natchez Trace PKWY,61,"8,808",0.23%
Tent Campers,New River Gorge NR,62,"8,574",0.22%
Tent Campers,Isle Royale NP,63,"8,178",0.21%
Tent Campers,Hawaii Volcanoes NP,64,"7,826",0.20%
Tent Campers,Craters of the Moon NM,65,"7,462",0.19%
Tent Campers,Fire Island NS,66,"7,305",0.19%
Tent Campers,Black Canyon of the Gunnison NP,67,"7,168",0.19%
Tent Campers,Catoctin Mountain Park,68,"7,087",0.18%
Tent Campers,Everglades NP,69,"7,020",0.18%
Tent Campers,Navajo NM,70,"6,952",0.18%
Tent Campers,Organ Pipe Cactus NM,71,"6,852",0.18%
Tent Campers,Chesapeake & Ohio Canal NHP,72,"6,632",0.17%
Tent Campers,Wind Cave NP,73,"6,621",0.17%
Tent Campers,Amistad NRA,74,"6,497",0.17%
Tent Campers,Chiricahua NM,75,"5,936",0.15%
Tent Campers,Natural Bridges NM,76,"5,033",0.13%
Tent Campers,Obed W&SR,77,"4,927",0.13%
Tent Campers,Hot Springs NP,78,"4,812",0.12%
Tent Campers,Cumberland Gap NHP,79,"4,549",0.12%
Tent Campers,Bighorn Canyon NRA,80,"4,126",0.11%
Tent Campers,Pinnacles NP,81,"3,965",0.10%
Tent Campers,Lava Beds NM,82,"3,439",0.09%
Tent Campers,Devils Postpile NM,83,"3,260",0.08%
Tent Campers,Crater Lake NP,84,"2,945",0.08%
Tent Campers,Big Cypress NPRES,85,"2,702",0.07%
Tent Campers,Hovenweep NM,86,"2,533",0.07%
Tent Campers,Golden Gate NRA,87,"2,328",0.06%
Tent Campers,El Morro NM,88,"2,285",0.06%
Tent Campers,Kenai Fjords NP,89,"1,882",0.05%
Tent Campers,Cedar Breaks NM,90,"1,721",0.04%
Tent Campers,Klondike Gold Rush NHP Alaska,91,"1,437",0.04%
Tent Campers,Gauley River NRA,92,"1,402",0.04%
Tent Campers,Glacier Bay NP & PRES,93,681,0.02%

