Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2013,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2013&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"459,565",15.35%
Tent Campers,Joshua Tree NP,2,"181,056",6.05%
Tent Campers,Great Smoky Mountains NP,3,"128,259",4.28%
Tent Campers,Acadia NP,4,"114,753",3.83%
Tent Campers,Sequoia NP,5,"114,306",3.82%
Tent Campers,Zion NP,6,"112,429",3.76%
Tent Campers,Grand Canyon NP,7,"111,229",3.72%
Tent Campers,Glacier NP,8,"110,427",3.69%
Tent Campers,Olympic NP,9,"110,015",3.67%
Tent Campers,Lake Mead NRA,10,"104,173",3.48%
Tent Campers,Shenandoah NP,11,"90,705",3.03%
Tent Campers,Yellowstone NP,12,"88,762",2.96%
Tent Campers,Rocky Mountain NP,13,"79,782",2.66%
Tent Campers,Kings Canyon NP,14,"77,260",2.58%
Tent Campers,Lake Roosevelt NRA,15,"62,373",2.08%
Tent Campers,Ozark NSR,16,"60,532",2.02%
Tent Campers,Mount Rainier NP,17,"59,860",2.00%
Tent Campers,Lassen Volcanic NP,18,"54,435",1.82%
Tent Campers,Death Valley NP,19,"53,939",1.80%
Tent Campers,Sleeping Bear Dunes NL,20,"51,024",1.70%
Tent Campers,Cape Hatteras NS,21,"43,098",1.44%
Tent Campers,Blue Ridge PKWY,22,"41,908",1.40%
Tent Campers,Big Bend NP,23,"39,547",1.32%
Tent Campers,Bryce Canyon NP,24,"37,839",1.26%
Tent Campers,Assateague Island NS,25,"35,782",1.20%
Tent Campers,Mammoth Cave NP,26,"32,644",1.09%
Tent Campers,Gulf Islands NS,27,"31,681",1.06%
Tent Campers,Ross Lake NRA,28,"28,057",0.94%
Tent Campers,Arches NP,29,"27,705",0.93%
Tent Campers,Chickasaw NRA,30,"25,222",0.84%
Tent Campers,Mesa Verde NP,31,"24,066",0.80%
Tent Campers,Denali NP & PRES,32,"21,644",0.72%
Tent Campers,Great Basin NP,33,"20,674",0.69%
Tent Campers,Buffalo NR,34,"20,070",0.67%
Tent Campers,Great Sand Dunes NP & PRES,35,"17,949",0.60%
Tent Campers,Padre Island NS,36,"16,954",0.57%
Tent Campers,Capitol Reef NP,37,"15,213",0.51%
Tent Campers,Indiana Dunes NL,38,"14,051",0.47%
Tent Campers,Theodore Roosevelt NP,39,"13,733",0.46%
Tent Campers,Canyonlands NP,40,"13,013",0.43%
Tent Campers,Cumberland Island NS,41,"12,700",0.42%
Tent Campers,Pictured Rocks NL,42,"12,696",0.42%
Tent Campers,Curecanti NRA,43,"11,140",0.37%
Tent Campers,Black Canyon of the Gunnison NP,44,"9,949",0.33%
Tent Campers,Dinosaur NM,45,"9,890",0.33%
Tent Campers,Colorado NM,46,"9,575",0.32%
Tent Campers,Badlands NP,47,"9,318",0.31%
Tent Campers,Prince William Forest Park,48,"9,253",0.31%
Tent Campers,Everglades NP,49,"9,130",0.30%
Tent Campers,Lava Beds NM,50,"8,889",0.30%
Tent Campers,Guadalupe Mountains NP,51,"8,200",0.27%
Tent Campers,Haleakala NP,52,"8,045",0.27%
Tent Campers,Chaco Culture NHP,53,"7,861",0.26%
Tent Campers,Greenbelt Park,54,"7,289",0.24%
Tent Campers,New River Gorge NR,55,"6,926",0.23%
Tent Campers,Craters of the Moon NM,56,"6,720",0.22%
Tent Campers,Wind Cave NP,57,"5,866",0.20%
Tent Campers,Natchez Trace PKWY,58,"5,448",0.18%
Tent Campers,Isle Royale NP,59,"5,289",0.18%
Tent Campers,Devils Tower NM,60,"5,284",0.18%
Tent Campers,Chesapeake & Ohio Canal NHP,61,"4,669",0.16%
Tent Campers,Glen Canyon NRA,62,"4,632",0.15%
Tent Campers,Bandelier NM,63,"4,609",0.15%
Tent Campers,Big South Fork NRRA,64,"4,517",0.15%
Tent Campers,Catoctin Mountain Park,65,"4,300",0.14%
Tent Campers,Hot Springs NP,66,"4,273",0.14%
Tent Campers,Natural Bridges NM,67,"3,812",0.13%
Tent Campers,Hawaii Volcanoes NP,68,"3,745",0.13%
Tent Campers,Redwood NP,69,"3,567",0.12%
Tent Campers,Golden Gate NRA,70,"3,486",0.12%
Tent Campers,Bighorn Canyon NRA,71,"3,102",0.10%
Tent Campers,Katmai NP & PRES,72,"2,881",0.10%
Tent Campers,Lake Meredith NRA,73,"2,853",0.10%
Tent Campers,Dry Tortugas NP,74,"2,836",0.09%
Tent Campers,Cumberland Gap NHP,75,"2,769",0.09%
Tent Campers,Organ Pipe Cactus NM,76,"2,689",0.09%
Tent Campers,Devils Postpile NM,77,"2,557",0.09%
Tent Campers,Chiricahua NM,78,"2,544",0.08%
Tent Campers,Gauley River NRA,79,"2,513",0.08%
Tent Campers,Biscayne NP,80,"2,436",0.08%
Tent Campers,Klondike Gold Rush NHP Alaska,81,"1,848",0.06%
Tent Campers,El Morro NM,82,"1,441",0.05%
Tent Campers,Big Cypress NPRES,83,"1,349",0.05%
Tent Campers,Navajo NM,84,"1,164",0.04%
Tent Campers,Obed W&SR,85,"1,055",0.04%
Tent Campers,Kenai Fjords NP,86,822,0.03%
Tent Campers,Glacier Bay NP & PRES,87,807,0.03%
Tent Campers,Hovenweep NM,88,758,0.03%
Tent Campers,Mojave NPRES,89,599,0.02%
Tent Campers,Grand Teton NP,90,10,0.00%

