Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2012,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2012&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"537,451",16.78%
Tent Campers,Joshua Tree NP,2,"179,412",5.60%
Tent Campers,Great Smoky Mountains NP,3,"152,056",4.75%
Tent Campers,Grand Canyon NP,4,"150,673",4.70%
Tent Campers,Acadia NP,5,"124,482",3.89%
Tent Campers,Sequoia NP,6,"117,821",3.68%
Tent Campers,Zion NP,7,"111,096",3.47%
Tent Campers,Lake Mead NRA,8,"109,686",3.42%
Tent Campers,Glacier NP,9,"102,963",3.21%
Tent Campers,Shenandoah NP,10,"100,821",3.15%
Tent Campers,Olympic NP,11,"90,876",2.84%
Tent Campers,Yellowstone NP,12,"89,249",2.79%
Tent Campers,Rocky Mountain NP,13,"84,393",2.63%
Tent Campers,Kings Canyon NP,14,"80,529",2.51%
Tent Campers,Ozark NSR,15,"71,896",2.24%
Tent Campers,Mount Rainier NP,16,"62,196",1.94%
Tent Campers,Lake Roosevelt NRA,17,"58,813",1.84%
Tent Campers,Blue Ridge PKWY,18,"56,903",1.78%
Tent Campers,Sleeping Bear Dunes NL,19,"56,756",1.77%
Tent Campers,Lassen Volcanic NP,20,"48,837",1.52%
Tent Campers,Death Valley NP,21,"45,159",1.41%
Tent Campers,Cape Hatteras NS,22,"43,842",1.37%
Tent Campers,Bryce Canyon NP,23,"41,299",1.29%
Tent Campers,Assateague Island NS,24,"39,184",1.22%
Tent Campers,Big Bend NP,25,"35,853",1.12%
Tent Campers,Gulf Islands NS,26,"34,969",1.09%
Tent Campers,Mammoth Cave NP,27,"34,096",1.06%
Tent Campers,Buffalo NR,28,"32,679",1.02%
Tent Campers,Chickasaw NRA,29,"30,060",0.94%
Tent Campers,Ross Lake NRA,30,"28,871",0.90%
Tent Campers,Arches NP,31,"27,002",0.84%
