Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1983,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1983&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"571,137",15.86%
Tent Campers,Yellowstone NP,2,"200,384",5.56%
Tent Campers,Great Smoky Mountains NP,3,"175,423",4.87%
Tent Campers,Acadia NP,4,"164,429",4.57%
Tent Campers,Lake Mead NRA,5,"144,206",4.00%
Tent Campers,Shenandoah NP,6,"135,185",3.75%
Tent Campers,Cape Hatteras NS,7,"127,465",3.54%
Tent Campers,Rocky Mountain NP,8,"108,535",3.01%
Tent Campers,Ozark NSR,9,"103,556",2.88%
Tent Campers,Grand Teton NP,10,"102,623",2.85%
Tent Campers,Zion NP,11,"102,012",2.83%
Tent Campers,Kings Canyon NP,12,"99,991",2.78%
Tent Campers,Sequoia NP,13,"99,749",2.77%
Tent Campers,Glacier NP,14,"90,898",2.52%
Tent Campers,Olympic NP,15,"85,380",2.37%
Tent Campers,Grand Canyon NP,16,"77,627",2.16%
Tent Campers,Mesa Verde NP,17,"71,816",1.99%
Tent Campers,Death Valley NP,18,"68,857",1.91%
Tent Campers,Joshua Tree NP,19,"65,880",1.83%
Tent Campers,Big Bend NP,20,"64,213",1.78%
Tent Campers,Blue Ridge PKWY,21,"61,703",1.71%
Tent Campers,Glen Canyon NRA,22,"47,168",1.31%
Tent Campers,Bryce Canyon NP,23,"44,342",1.23%
Tent Campers,Mount Rainier NP,24,"44,329",1.23%
Tent Campers,Gulf Islands NS,25,"43,180",1.20%
Tent Campers,Lake Roosevelt NRA,26,"40,398",1.12%
Tent Campers,Chickasaw NRA,27,"39,833",1.11%
Tent Campers,Mammoth Cave NP,28,"30,814",0.86%
Tent Campers,Denali NP & PRES,29,"30,529",0.85%
Tent Campers,Sleeping Bear Dunes NL,30,"28,549",0.79%
Tent Campers,Buffalo NR,31,"26,507",0.74%
Tent Campers,North Cascades NP,32,"25,873",0.72%
Tent Campers,Amistad NRA,33,"21,180",0.59%
Tent Campers,Everglades NP,34,"19,629",0.55%
Tent Campers,Canyon de Chelly NM,35,"18,032",0.50%
Tent Campers,Arches NP,36,"17,652",0.49%
Tent Campers,Dinosaur NM,37,"16,366",0.45%
Tent Campers,Lassen Volcanic NP,38,"15,611",0.43%
Tent Campers,Great Sand Dunes NP & PRES,39,"15,475",0.43%
Tent Campers,Prince William Forest Park,40,"15,268",0.42%
Tent Campers,Chesapeake & Ohio Canal NHP,41,"15,128",0.42%
Tent Campers,Cumberland Island NS,42,"15,102",0.42%
Tent Campers,Bandelier NM,43,"14,456",0.40%
Tent Campers,Greenbelt Park,44,"13,047",0.36%
Tent Campers,Chaco Culture NHP,45,"12,418",0.34%
Tent Campers,Capitol Reef NP,46,"12,337",0.34%
Tent Campers,Canyonlands NP,47,"12,240",0.34%
Tent Campers,Curecanti NRA,48,"11,880",0.33%
Tent Campers,Haleakala NP,49,"11,361",0.32%
Tent Campers,Assateague Island NS,50,"11,216",0.31%
Tent Campers,Badlands NP,51,"10,925",0.30%
Tent Campers,Voyageurs NP,52,"10,897",0.30%
Tent Campers,Guadalupe Mountains NP,53,"10,895",0.30%
Tent Campers,Hawaii Volcanoes NP,54,"10,333",0.29%
Tent Campers,Fire Island NS,55,"10,325",0.29%
Tent Campers,Black Canyon of the Gunnison NP,56,"10,309",0.29%
Tent Campers,Padre Island NS,57,"9,761",0.27%
Tent Campers,Pictured Rocks NL,58,"9,105",0.25%
Tent Campers,Theodore Roosevelt NP,59,"8,734",0.24%
Tent Campers,Colorado NM,60,"8,498",0.24%
Tent Campers,Devils Tower NM,61,"7,825",0.22%
Tent Campers,Organ Pipe Cactus NM,62,"7,092",0.20%
Tent Campers,Natchez Trace PKWY,63,"7,035",0.20%
Tent Campers,Isle Royale NP,64,"6,665",0.19%
Tent Campers,Catoctin Mountain Park,65,"6,585",0.18%
Tent Campers,Pinnacles NP,66,"6,492",0.18%
Tent Campers,Lava Beds NM,67,"6,136",0.17%
Tent Campers,Bighorn Canyon NRA,68,"5,763",0.16%
Tent Campers,Navajo NM,69,"5,457",0.15%
Tent Campers,Sunset Crater Volcano NM,70,"5,365",0.15%
Tent Campers,Wind Cave NP,71,"5,355",0.15%
Tent Campers,Hot Springs NP,72,"4,596",0.13%
Tent Campers,Cumberland Gap NHP,73,"4,593",0.13%
Tent Campers,Craters of the Moon NM,74,"4,214",0.12%
Tent Campers,Biscayne NP,75,"4,076",0.11%
Tent Campers,Chiricahua NM,76,"3,609",0.10%
Tent Campers,Apostle Islands NL,77,"2,949",0.08%
Tent Campers,Devils Postpile NM,78,"2,178",0.06%
Tent Campers,"John D. Rockefeller, Jr. MEM PKWY",79,"2,075",0.06%
Tent Campers,Whiskeytown NRA,80,"1,899",0.05%
Tent Campers,Dry Tortugas NP,81,"1,683",0.05%
Tent Campers,Glacier Bay NP & PRES,82,"1,519",0.04%
Tent Campers,Cedar Breaks NM,83,"1,503",0.04%
Tent Campers,Natural Bridges NM,84,"1,196",0.03%
Tent Campers,El Morro NM,85,976,0.03%
Tent Campers,Klondike Gold Rush NHP Alaska,86,903,0.03%
Tent Campers,Hovenweep NM,87,839,0.02%
Tent Campers,Redwood NP,88,823,0.02%
Tent Campers,Katmai NP & PRES,89,769,0.02%
Tent Campers,Golden Gate NRA,90,241,0.01%
Tent Campers,John Day Fossil Beds NM,91,16,0.00%

