Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2003,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2003&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"471,765",14.28%
Tent Campers,Joshua Tree NP,2,"191,480",5.80%
Tent Campers,Grand Canyon NP,3,"164,143",4.97%
Tent Campers,Great Smoky Mountains NP,4,"154,490",4.68%
Tent Campers,Sequoia NP,5,"125,161",3.79%
Tent Campers,Olympic NP,6,"121,964",3.69%
Tent Campers,Acadia NP,7,"117,369",3.55%
Tent Campers,Grand Teton NP,8,"106,042",3.21%
Tent Campers,Lake Mead NRA,9,"103,655",3.14%
Tent Campers,Rocky Mountain NP,10,"97,929",2.96%
Tent Campers,Zion NP,11,"89,449",2.71%
Tent Campers,Yellowstone NP,12,"82,134",2.49%
Tent Campers,Shenandoah NP,13,"77,319",2.34%
Tent Campers,Kings Canyon NP,14,"72,909",2.21%
Tent Campers,Ozark NSR,15,"70,492",2.13%
Tent Campers,Mount Rainier NP,16,"66,864",2.02%
Tent Campers,Glacier NP,17,"65,515",1.98%
Tent Campers,Buffalo NR,18,"55,242",1.67%
Tent Campers,Cape Hatteras NS,19,"52,877",1.60%
Tent Campers,Blue Ridge PKWY,20,"52,688",1.59%
Tent Campers,Assateague Island NS,21,"49,379",1.49%
Tent Campers,Death Valley NP,22,"48,380",1.46%
Tent Campers,Sleeping Bear Dunes NL,23,"46,516",1.41%
Tent Campers,Chickasaw NRA,24,"45,391",1.37%
Tent Campers,Lassen Volcanic NP,25,"42,252",1.28%
Tent Campers,Bryce Canyon NP,26,"37,635",1.14%
Tent Campers,Lake Roosevelt NRA,27,"37,185",1.13%
Tent Campers,Mammoth Cave NP,28,"33,480",1.01%
Tent Campers,Big Bend NP,29,"33,058",1.00%
Tent Campers,Gulf Islands NS,30,"29,880",0.90%
Tent Campers,Arches NP,31,"28,308",0.86%
Tent Campers,Mesa Verde NP,32,"26,990",0.82%
Tent Campers,Badlands NP,33,"25,622",0.78%
Tent Campers,Denali NP & PRES,34,"24,336",0.74%
Tent Campers,Great Sand Dunes NP & PRES,35,"23,514",0.71%
Tent Campers,Everglades NP,36,"22,713",0.69%
Tent Campers,Dinosaur NM,37,"19,637",0.59%
Tent Campers,Great Basin NP,38,"18,991",0.57%
Tent Campers,Chesapeake & Ohio Canal NHP,39,"18,521",0.56%
Tent Campers,Indiana Dunes NL,40,"17,419",0.53%
Tent Campers,Canyonlands NP,41,"16,888",0.51%
Tent Campers,Ross Lake NRA,42,"16,224",0.49%
Tent Campers,Capitol Reef NP,43,"15,415",0.47%
Tent Campers,Padre Island NS,44,"14,913",0.45%
Tent Campers,Canyon de Chelly NM,45,"14,703",0.45%
Tent Campers,Lake Meredith NRA,46,"13,030",0.39%
Tent Campers,Cumberland Island NS,47,"12,261",0.37%
Tent Campers,Chaco Culture NHP,48,"11,077",0.34%
Tent Campers,Haleakala NP,49,"10,978",0.33%
Tent Campers,Pictured Rocks NL,50,"10,737",0.33%
Tent Campers,Theodore Roosevelt NP,51,"10,534",0.32%
Tent Campers,Big South Fork NRRA,52,"9,950",0.30%
Tent Campers,Redwood NP,53,"9,833",0.30%
Tent Campers,Hawaii Volcanoes NP,54,"9,680",0.29%
Tent Campers,Guadalupe Mountains NP,55,"9,471",0.29%
Tent Campers,Colorado NM,56,"9,433",0.29%
Tent Campers,Curecanti NRA,57,"8,832",0.27%
Tent Campers,Greenbelt Park,58,"8,489",0.26%
