Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2009,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2009&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"481,492",15.12%
Tent Campers,Joshua Tree NP,2,"159,456",5.01%
Tent Campers,Great Smoky Mountains NP,3,"154,852",4.86%
Tent Campers,Grand Canyon NP,4,"148,065",4.65%
Tent Campers,Sequoia NP,5,"121,930",3.83%
Tent Campers,Lake Mead NRA,6,"120,697",3.79%
Tent Campers,Olympic NP,7,"105,808",3.32%
Tent Campers,Acadia NP,8,"105,042",3.30%
Tent Campers,Zion NP,9,"101,510",3.19%
Tent Campers,Glacier NP,10,"101,408",3.18%
Tent Campers,Shenandoah NP,11,"97,755",3.07%
Tent Campers,Rocky Mountain NP,12,"83,925",2.64%
Tent Campers,Yellowstone NP,13,"83,465",2.62%
Tent Campers,Kings Canyon NP,14,"77,583",2.44%
Tent Campers,Mount Rainier NP,15,"59,032",1.85%
Tent Campers,Blue Ridge PKWY,16,"57,910",1.82%
Tent Campers,Ozark NSR,17,"57,532",1.81%
Tent Campers,Buffalo NR,18,"56,338",1.77%
Tent Campers,Death Valley NP,19,"55,847",1.75%
Tent Campers,Cape Hatteras NS,20,"55,318",1.74%
Tent Campers,Lake Roosevelt NRA,21,"54,841",1.72%
Tent Campers,Lassen Volcanic NP,22,"53,856",1.69%
Tent Campers,Assateague Island NS,23,"51,779",1.63%
Tent Campers,Sleeping Bear Dunes NL,24,"44,608",1.40%
Tent Campers,Chickasaw NRA,25,"39,126",1.23%
Tent Campers,Big Bend NP,26,"38,702",1.22%
Tent Campers,Bryce Canyon NP,27,"37,822",1.19%
Tent Campers,Mammoth Cave NP,28,"36,668",1.15%
Tent Campers,Arches NP,29,"30,542",0.96%
Tent Campers,Great Sand Dunes NP & PRES,30,"29,028",0.91%
Tent Campers,Ross Lake NRA,31,"26,685",0.84%
Tent Campers,Badlands NP,32,"25,388",0.80%
Tent Campers,Mesa Verde NP,33,"24,657",0.77%
Tent Campers,Padre Island NS,34,"21,503",0.68%
Tent Campers,Denali NP & PRES,35,"18,857",0.59%
Tent Campers,Indiana Dunes NL,36,"18,690",0.59%
Tent Campers,Great Basin NP,37,"16,295",0.51%
Tent Campers,Curecanti NRA,38,"15,924",0.50%
Tent Campers,Capitol Reef NP,39,"14,526",0.46%
Tent Campers,Canyonlands NP,40,"14,424",0.45%
Tent Campers,Gulf Islands NS,41,"13,382",0.42%
Tent Campers,Greenbelt Park,42,"13,245",0.42%
Tent Campers,Pictured Rocks NL,43,"11,738",0.37%
Tent Campers,Cumberland Island NS,44,"11,512",0.36%
Tent Campers,Haleakala NP,45,"11,141",0.35%
Tent Campers,Dinosaur NM,46,"11,076",0.35%
Tent Campers,Theodore Roosevelt NP,47,"10,687",0.34%
Tent Campers,Hawaii Volcanoes NP,48,"10,094",0.32%
Tent Campers,Guadalupe Mountains NP,49,"10,052",0.32%
Tent Campers,Everglades NP,50,"9,306",0.29%
Tent Campers,Canyon de Chelly NM,51,"8,967",0.28%
Tent Campers,Colorado NM,52,"8,883",0.28%
Tent Campers,Big South Fork NRRA,53,"7,799",0.24%
Tent Campers,Lava Beds NM,54,"7,739",0.24%
Tent Campers,Black Canyon of the Gunnison NP,55,"7,341",0.23%
Tent Campers,Lake Meredith NRA,56,"7,331",0.23%
Tent Campers,New River Gorge NR,57,"7,157",0.22%
Tent Campers,Devils Tower NM,58,"7,013",0.22%
