Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2007,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2007&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"437,429",14.57%
Tent Campers,Great Smoky Mountains NP,2,"163,489",5.44%
Tent Campers,Joshua Tree NP,3,"157,028",5.23%
Tent Campers,Grand Canyon NP,4,"141,786",4.72%
Tent Campers,Lake Mead NRA,5,"109,161",3.63%
Tent Campers,Rocky Mountain NP,6,"103,278",3.44%
Tent Campers,Sequoia NP,7,"102,292",3.41%
Tent Campers,Olympic NP,8,"101,792",3.39%
Tent Campers,Acadia NP,9,"98,586",3.28%
Tent Campers,Zion NP,10,"94,749",3.15%
Tent Campers,Shenandoah NP,11,"91,875",3.06%
Tent Campers,Glacier NP,12,"80,372",2.68%
Tent Campers,Yellowstone NP,13,"77,754",2.59%
Tent Campers,Kings Canyon NP,14,"69,607",2.32%
Tent Campers,Ozark NSR,15,"66,352",2.21%
Tent Campers,Cape Hatteras NS,16,"65,534",2.18%
Tent Campers,Blue Ridge PKWY,17,"57,734",1.92%
Tent Campers,Assateague Island NS,18,"52,742",1.76%
Tent Campers,Buffalo NR,19,"51,993",1.73%
Tent Campers,Sleeping Bear Dunes NL,20,"47,566",1.58%
Tent Campers,Mount Rainier NP,21,"44,700",1.49%
Tent Campers,Death Valley NP,22,"43,619",1.45%
Tent Campers,Lake Roosevelt NRA,23,"42,242",1.41%
Tent Campers,Lassen Volcanic NP,24,"40,764",1.36%
Tent Campers,Bryce Canyon NP,25,"34,069",1.13%
Tent Campers,Big Bend NP,26,"32,395",1.08%
Tent Campers,Chickasaw NRA,27,"31,748",1.06%
Tent Campers,Mammoth Cave NP,28,"30,436",1.01%
Tent Campers,Arches NP,29,"29,023",0.97%
Tent Campers,Mesa Verde NP,30,"27,808",0.93%
Tent Campers,Great Sand Dunes NP & PRES,31,"24,731",0.82%
Tent Campers,Denali NP & PRES,32,"23,877",0.80%
Tent Campers,Ross Lake NRA,33,"17,352",0.58%
Tent Campers,Indiana Dunes NL,34,"17,323",0.58%
Tent Campers,Everglades NP,35,"16,769",0.56%
Tent Campers,Badlands NP,36,"16,211",0.54%
Tent Campers,Curecanti NRA,37,"15,844",0.53%
Tent Campers,Dinosaur NM,38,"15,150",0.50%
Tent Campers,Greenbelt Park,39,"14,522",0.48%
Tent Campers,Great Basin NP,40,"14,335",0.48%
Tent Campers,Pinnacles NP,41,"14,256",0.47%
Tent Campers,Capitol Reef NP,42,"14,189",0.47%
Tent Campers,Haleakala NP,43,"14,168",0.47%
Tent Campers,Cumberland Island NS,44,"13,596",0.45%
Tent Campers,Canyonlands NP,45,"13,444",0.45%
Tent Campers,Padre Island NS,46,"13,387",0.45%
Tent Campers,Pictured Rocks NL,47,"12,483",0.42%
Tent Campers,Hawaii Volcanoes NP,48,"10,981",0.37%
