Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2004,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2004&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"468,577",14.98%
Tent Campers,Grand Canyon NP,2,"161,427",5.16%
Tent Campers,Joshua Tree NP,3,"148,168",4.74%
Tent Campers,Great Smoky Mountains NP,4,"136,228",4.36%
Tent Campers,Olympic NP,5,"113,158",3.62%
Tent Campers,Sequoia NP,6,"112,677",3.60%
Tent Campers,Acadia NP,7,"101,577",3.25%
Tent Campers,Lake Mead NRA,8,"95,560",3.05%
Tent Campers,Grand Teton NP,9,"94,693",3.03%
Tent Campers,Zion NP,10,"90,686",2.90%
Tent Campers,Rocky Mountain NP,11,"90,603",2.90%
Tent Campers,Shenandoah NP,12,"83,673",2.67%
Tent Campers,Glacier NP,13,"80,155",2.56%
Tent Campers,Yellowstone NP,14,"71,271",2.28%
Tent Campers,Kings Canyon NP,15,"62,464",2.00%
Tent Campers,Assateague Island NS,16,"60,476",1.93%
Tent Campers,Buffalo NR,17,"57,420",1.84%
Tent Campers,Mount Rainier NP,18,"56,826",1.82%
Tent Campers,Ozark NSR,19,"55,912",1.79%
Tent Campers,Cape Hatteras NS,20,"54,759",1.75%
Tent Campers,Blue Ridge PKWY,21,"51,124",1.63%
Tent Campers,Bryce Canyon NP,22,"46,197",1.48%
Tent Campers,Sleeping Bear Dunes NL,23,"45,153",1.44%
Tent Campers,Lassen Volcanic NP,24,"45,006",1.44%
Tent Campers,Chickasaw NRA,25,"40,525",1.30%
Tent Campers,Mammoth Cave NP,26,"37,352",1.19%
Tent Campers,Denali NP & PRES,27,"34,541",1.10%
Tent Campers,Lake Roosevelt NRA,28,"34,468",1.10%
Tent Campers,Big Bend NP,29,"33,537",1.07%
Tent Campers,Death Valley NP,30,"32,601",1.04%
Tent Campers,Mesa Verde NP,31,"29,557",0.94%
Tent Campers,Arches NP,32,"29,524",0.94%
Tent Campers,Badlands NP,33,"24,225",0.77%
Tent Campers,Gulf Islands NS,34,"24,003",0.77%
Tent Campers,Great Sand Dunes NP & PRES,35,"23,418",0.75%
Tent Campers,Indiana Dunes NL,36,"22,819",0.73%
Tent Campers,Dinosaur NM,37,"20,083",0.64%
Tent Campers,Everglades NP,38,"18,803",0.60%
Tent Campers,Canyonlands NP,39,"16,504",0.53%
Tent Campers,Chesapeake & Ohio Canal NHP,40,"16,085",0.51%
Tent Campers,Capitol Reef NP,41,"15,607",0.50%
Tent Campers,Padre Island NS,42,"15,473",0.49%
