Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1979,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1979&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"282,075",8.24%
Tent Campers,Yellowstone NP,2,"219,297",6.40%
Tent Campers,Great Smoky Mountains NP,3,"213,565",6.24%
Tent Campers,Cape Hatteras NS,4,"145,399",4.25%
Tent Campers,Shenandoah NP,5,"140,955",4.12%
Tent Campers,Acadia NP,6,"139,708",4.08%
Tent Campers,Rocky Mountain NP,7,"138,381",4.04%
Tent Campers,Grand Teton NP,8,"122,465",3.58%
Tent Campers,Sequoia NP,9,"118,332",3.46%
Tent Campers,Olympic NP,10,"118,208",3.45%
Tent Campers,Lake Mead NRA,11,"114,512",3.34%
Tent Campers,Grand Canyon NP,12,"111,022",3.24%
Tent Campers,Ozark NSR,13,"105,980",3.09%
Tent Campers,Glacier NP,14,"92,000",2.69%
Tent Campers,Kings Canyon NP,15,"85,137",2.49%
Tent Campers,Blue Ridge PKWY,16,"71,698",2.09%
Tent Campers,Zion NP,17,"69,712",2.04%
Tent Campers,Death Valley NP,18,"63,050",1.84%
Tent Campers,Mesa Verde NP,19,"59,280",1.73%
Tent Campers,Joshua Tree NP,20,"51,000",1.49%
Tent Campers,Bryce Canyon NP,21,"47,916",1.40%
Tent Campers,Glen Canyon NRA,22,"45,325",1.32%
Tent Campers,Lassen Volcanic NP,23,"39,225",1.15%
Tent Campers,Denali NP & PRES,24,"38,663",1.13%
Tent Campers,Chickasaw NRA,25,"38,556",1.13%
Tent Campers,Big Bend NP,26,"38,013",1.11%
Tent Campers,Gulf Islands NS,27,"37,563",1.10%
Tent Campers,Whiskeytown NRA,28,"32,718",0.96%
Tent Campers,Lake Roosevelt NRA,29,"29,204",0.85%
Tent Campers,Everglades NP,30,"28,775",0.84%
Tent Campers,Mount Rainier NP,31,"28,113",0.82%
Tent Campers,Mammoth Cave NP,32,"28,032",0.82%
Tent Campers,Isle Royale NP,33,"27,140",0.79%
Tent Campers,Buffalo NR,34,"24,885",0.73%
Tent Campers,Voyageurs NP,35,"24,686",0.72%
Tent Campers,Assateague Island NS,36,"24,421",0.71%
Tent Campers,Amistad NRA,37,"23,968",0.70%
Tent Campers,North Cascades NP,38,"23,775",0.69%
Tent Campers,Sleeping Bear Dunes NL,39,"22,713",0.66%
Tent Campers,Arches NP,40,"18,772",0.55%
Tent Campers,Prince William Forest Park,41,"18,194",0.53%
Tent Campers,Great Sand Dunes NP & PRES,42,"17,194",0.50%
Tent Campers,Theodore Roosevelt NP,43,"15,924",0.46%
Tent Campers,Greenbelt Park,44,"15,342",0.45%
Tent Campers,Dinosaur NM,45,"15,250",0.45%
Tent Campers,Canyon de Chelly NM,46,"13,855",0.40%
Tent Campers,Fire Island NS,47,"12,654",0.37%
Tent Campers,Chesapeake & Ohio Canal NHP,48,"12,199",0.36%
Tent Campers,Black Canyon of the Gunnison NP,49,"11,925",0.35%
Tent Campers,Bandelier NM,50,"11,121",0.32%
Tent Campers,Capitol Reef NP,51,"10,976",0.32%
Tent Campers,Curecanti NRA,52,"10,570",0.31%
Tent Campers,Devils Tower NM,53,"10,107",0.30%
Tent Campers,Cumberland Island NS,54,"10,061",0.29%
Tent Campers,Haleakala NP,55,"9,755",0.28%
Tent Campers,Colorado NM,56,"9,271",0.27%
Tent Campers,Padre Island NS,57,"9,142",0.27%
Tent Campers,Guadalupe Mountains NP,58,"8,435",0.25%
Tent Campers,Crater Lake NP,59,"8,320",0.24%
Tent Campers,Pictured Rocks NL,60,"8,096",0.24%
Tent Campers,Canyonlands NP,61,"7,223",0.21%
Tent Campers,Catoctin Mountain Park,62,"6,925",0.20%
Tent Campers,Wind Cave NP,63,"6,814",0.20%
Tent Campers,Chaco Culture NHP,64,"6,095",0.18%
Tent Campers,Pinnacles NP,65,"5,970",0.17%
Tent Campers,Lava Beds NM,66,"5,025",0.15%
Tent Campers,Navajo NM,67,"5,008",0.15%
Tent Campers,Cumberland Gap NHP,68,"4,604",0.13%
Tent Campers,Hawaii Volcanoes NP,69,"4,282",0.13%
Tent Campers,Natchez Trace PKWY,70,"4,164",0.12%
Tent Campers,Organ Pipe Cactus NM,71,"3,952",0.12%
Tent Campers,Craters of the Moon NM,72,"3,909",0.11%
Tent Campers,Badlands NP,73,"3,786",0.11%
Tent Campers,Chiricahua NM,74,"3,667",0.11%
Tent Campers,Apostle Islands NL,75,"3,312",0.10%
Tent Campers,Natural Bridges NM,76,"3,075",0.09%
Tent Campers,"John D. Rockefeller, Jr. MEM PKWY",77,"2,938",0.09%
Tent Campers,Katmai NP & PRES,78,"2,746",0.08%
Tent Campers,Bighorn Canyon NRA,79,"2,715",0.08%
Tent Campers,Biscayne NP,80,"2,232",0.07%
Tent Campers,Dry Tortugas NP,81,"2,108",0.06%
Tent Campers,Channel Islands NP,82,"1,938",0.06%
Tent Campers,Hot Springs NP,83,"1,606",0.05%
Tent Campers,Redwood NP,84,"1,501",0.04%
Tent Campers,Glacier Bay NP & PRES,85,"1,399",0.04%
Tent Campers,Sunset Crater Volcano NM,86,"1,334",0.04%
Tent Campers,Hovenweep NM,87,"1,191",0.03%
Tent Campers,Devils Postpile NM,88,980,0.03%
Tent Campers,El Morro NM,89,965,0.03%
