Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1990,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1990&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"754,555",18.71%
Tent Campers,Yellowstone NP,2,"216,000",5.36%
Tent Campers,Great Smoky Mountains NP,3,"182,927",4.54%
Tent Campers,Grand Canyon NP,4,"135,457",3.36%
Tent Campers,Lake Mead NRA,5,"134,991",3.35%
Tent Campers,Kings Canyon NP,6,"127,396",3.16%
Tent Campers,Acadia NP,7,"126,135",3.13%
Tent Campers,Olympic NP,8,"124,536",3.09%
Tent Campers,Joshua Tree NP,9,"122,841",3.05%
Tent Campers,Zion NP,10,"117,157",2.90%
Tent Campers,Grand Teton NP,11,"111,492",2.76%
Tent Campers,Sequoia NP,12,"104,844",2.60%
Tent Campers,Ozark NSR,13,"102,863",2.55%
Tent Campers,Rocky Mountain NP,14,"93,260",2.31%
Tent Campers,Shenandoah NP,15,"90,551",2.25%
Tent Campers,Cape Hatteras NS,16,"90,508",2.24%
Tent Campers,Glacier NP,17,"85,736",2.13%
Tent Campers,Glen Canyon NRA,18,"83,595",2.07%
Tent Campers,Mesa Verde NP,19,"66,449",1.65%
Tent Campers,Mount Rainier NP,20,"63,820",1.58%
Tent Campers,Death Valley NP,21,"63,024",1.56%
Tent Campers,Lake Roosevelt NRA,22,"62,518",1.55%
Tent Campers,Lassen Volcanic NP,23,"57,961",1.44%
Tent Campers,Big Bend NP,24,"55,686",1.38%
Tent Campers,Blue Ridge PKWY,25,"55,094",1.37%
Tent Campers,Bryce Canyon NP,26,"50,362",1.25%
Tent Campers,Buffalo NR,27,"45,589",1.13%
Tent Campers,Chickasaw NRA,28,"41,355",1.03%
Tent Campers,Gulf Islands NS,29,"40,019",0.99%
Tent Campers,Mammoth Cave NP,30,"33,952",0.84%
Tent Campers,Arches NP,31,"31,632",0.78%
Tent Campers,Dinosaur NM,32,"29,154",0.72%
Tent Campers,North Cascades NP,33,"25,781",0.64%
Tent Campers,Denali NP & PRES,34,"25,348",0.63%
Tent Campers,Canyon de Chelly NM,35,"24,398",0.60%
Tent Campers,Great Basin NP,36,"24,271",0.60%
Tent Campers,Sleeping Bear Dunes NL,37,"23,320",0.58%
Tent Campers,Assateague Island NS,38,"23,101",0.57%
Tent Campers,Everglades NP,39,"22,699",0.56%
Tent Campers,Chaco Culture NHP,40,"19,409",0.48%
