Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2005,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2005&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"449,149",15.10%
Tent Campers,Grand Canyon NP,2,"149,193",5.02%
Tent Campers,Joshua Tree NP,3,"148,036",4.98%
Tent Campers,Great Smoky Mountains NP,4,"135,132",4.54%
Tent Campers,Olympic NP,5,"110,320",3.71%
Tent Campers,Sequoia NP,6,"100,645",3.38%
Tent Campers,Rocky Mountain NP,7,"96,198",3.23%
Tent Campers,Zion NP,8,"91,138",3.06%
Tent Campers,Lake Mead NRA,9,"88,040",2.96%
Tent Campers,Acadia NP,10,"85,815",2.89%
Tent Campers,Glacier NP,11,"84,698",2.85%
Tent Campers,Shenandoah NP,12,"83,211",2.80%
Tent Campers,Assateague Island NS,13,"80,738",2.71%
Tent Campers,Ozark NSR,14,"71,944",2.42%
Tent Campers,Kings Canyon NP,15,"71,131",2.39%
Tent Campers,Death Valley NP,16,"70,905",2.38%
Tent Campers,Yellowstone NP,17,"69,452",2.34%
Tent Campers,Mount Rainier NP,18,"60,051",2.02%
Tent Campers,Cape Hatteras NS,19,"52,096",1.75%
Tent Campers,Chickasaw NRA,20,"45,921",1.54%
Tent Campers,Sleeping Bear Dunes NL,21,"41,034",1.38%
Tent Campers,Lassen Volcanic NP,22,"40,752",1.37%
Tent Campers,Blue Ridge PKWY,23,"37,450",1.26%
Tent Campers,Buffalo NR,24,"37,220",1.25%
Tent Campers,Bryce Canyon NP,25,"35,793",1.20%
Tent Campers,Lake Roosevelt NRA,26,"35,788",1.20%
Tent Campers,Big Bend NP,27,"32,837",1.10%
Tent Campers,Arches NP,28,"32,040",1.08%
Tent Campers,Mammoth Cave NP,29,"31,896",1.07%
Tent Campers,Denali NP & PRES,30,"29,253",0.98%
Tent Campers,Great Sand Dunes NP & PRES,31,"23,762",0.80%
Tent Campers,Mesa Verde NP,32,"22,569",0.76%
Tent Campers,Everglades NP,33,"21,940",0.74%
Tent Campers,Dinosaur NM,34,"20,307",0.68%
Tent Campers,Indiana Dunes NL,35,"19,685",0.66%
Tent Campers,Badlands NP,36,"18,668",0.63%
Tent Campers,Great Basin NP,37,"15,551",0.52%
Tent Campers,Canyonlands NP,38,"15,335",0.52%
Tent Campers,Padre Island NS,39,"15,226",0.51%
Tent Campers,Ross Lake NRA,40,"14,913",0.50%
Tent Campers,Capitol Reef NP,41,"14,154",0.48%
Tent Campers,Pictured Rocks NL,42,"12,274",0.41%
Tent Campers,Cumberland Island NS,43,"11,224",0.38%
Tent Campers,Greenbelt Park,44,"11,211",0.38%
Tent Campers,Haleakala NP,45,"11,050",0.37%
Tent Campers,Curecanti NRA,46,"10,720",0.36%
Tent Campers,Big Cypress NPRES,47,"10,661",0.36%
Tent Campers,Chaco Culture NHP,48,"10,189",0.34%
Tent Campers,Hawaii Volcanoes NP,49,"10,011",0.34%
Tent Campers,Colorado NM,50,"9,673",0.33%
Tent Campers,Lake Meredith NRA,51,"9,663",0.32%
Tent Campers,Canyon de Chelly NM,52,"9,633",0.32%
Tent Campers,Lava Beds NM,53,"9,615",0.32%
Tent Campers,Big South Fork NRRA,54,"9,098",0.31%
Tent Campers,Theodore Roosevelt NP,55,"8,383",0.28%
Tent Campers,Guadalupe Mountains NP,56,"7,912",0.27%
Tent Campers,Black Canyon of the Gunnison NP,57,"6,691",0.22%
Tent Campers,Catoctin Mountain Park,58,"6,644",0.22%
Tent Campers,Natchez Trace PKWY,59,"6,249",0.21%
Tent Campers,Bandelier NM,60,"5,891",0.20%
Tent Campers,New River Gorge NR,61,"5,720",0.19%
Tent Campers,Devils Tower NM,62,"5,657",0.19%
Tent Campers,Prince William Forest Park,63,"5,653",0.19%
Tent Campers,Chesapeake & Ohio Canal NHP,64,"5,012",0.17%
Tent Campers,Craters of the Moon NM,65,"4,932",0.17%
Tent Campers,Isle Royale NP,66,"4,928",0.17%
Tent Campers,Dry Tortugas NP,67,"4,312",0.14%
