Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2011,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2011&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"505,390",15.65%
Tent Campers,Grand Canyon NP,2,"206,850",6.41%
Tent Campers,Joshua Tree NP,3,"164,380",5.09%
Tent Campers,Great Smoky Mountains NP,4,"145,077",4.49%
Tent Campers,Acadia NP,5,"117,879",3.65%
Tent Campers,Lake Mead NRA,6,"113,959",3.53%
Tent Campers,Sequoia NP,7,"110,772",3.43%
Tent Campers,Zion NP,8,"102,922",3.19%
Tent Campers,Rocky Mountain NP,9,"101,337",3.14%
Tent Campers,Olympic NP,10,"101,249",3.14%
Tent Campers,Shenandoah NP,11,"97,947",3.03%
Tent Campers,Glacier NP,12,"95,741",2.96%
Tent Campers,Kings Canyon NP,13,"83,502",2.59%
Tent Campers,Yellowstone NP,14,"79,585",2.46%
Tent Campers,Ozark NSR,15,"70,620",2.19%
Tent Campers,Lake Roosevelt NRA,16,"66,303",2.05%
Tent Campers,Death Valley NP,17,"64,842",2.01%
Tent Campers,Mount Rainier NP,18,"55,937",1.73%
Tent Campers,Sleeping Bear Dunes NL,19,"55,551",1.72%
Tent Campers,Blue Ridge PKWY,20,"51,623",1.60%
Tent Campers,Lassen Volcanic NP,21,"47,964",1.49%
Tent Campers,Cape Hatteras NS,22,"44,100",1.37%
Tent Campers,Chickasaw NRA,23,"38,573",1.19%
Tent Campers,Buffalo NR,24,"38,403",1.19%
Tent Campers,Big Bend NP,25,"36,425",1.13%
Tent Campers,Assateague Island NS,26,"35,929",1.11%
Tent Campers,Bryce Canyon NP,27,"35,527",1.10%
Tent Campers,Mammoth Cave NP,28,"32,440",1.00%
Tent Campers,Gulf Islands NS,29,"32,321",1.00%
Tent Campers,Ross Lake NRA,30,"26,531",0.82%
Tent Campers,Mesa Verde NP,31,"26,489",0.82%
Tent Campers,Arches NP,32,"26,264",0.81%
Tent Campers,Great Sand Dunes NP & PRES,33,"25,400",0.79%
Tent Campers,Great Basin NP,34,"21,090",0.65%
Tent Campers,Denali NP & PRES,35,"20,962",0.65%
Tent Campers,Indiana Dunes NL,36,"17,978",0.56%
Tent Campers,Padre Island NS,37,"16,700",0.52%
Tent Campers,Haleakala NP,38,"15,908",0.49%
Tent Campers,Canyonlands NP,39,"15,797",0.49%
Tent Campers,Capitol Reef NP,40,"14,771",0.46%
Tent Campers,Pictured Rocks NL,41,"13,310",0.41%
Tent Campers,Curecanti NRA,42,"12,380",0.38%
Tent Campers,Cumberland Island NS,43,"12,201",0.38%
Tent Campers,Greenbelt Park,44,"11,275",0.35%
Tent Campers,Theodore Roosevelt NP,45,"10,989",0.34%
Tent Campers,Colorado NM,46,"10,131",0.31%
Tent Campers,Black Canyon of the Gunnison NP,47,"9,919",0.31%
Tent Campers,Chaco Culture NHP,48,"9,642",0.30%
Tent Campers,Natchez Trace PKWY,49,"9,324",0.29%
Tent Campers,Hawaii Volcanoes NP,50,"8,811",0.27%
Tent Campers,Lava Beds NM,51,"8,093",0.25%
Tent Campers,Devils Tower NM,52,"7,827",0.24%
Tent Campers,Everglades NP,53,"7,041",0.22%
Tent Campers,Dinosaur NM,54,"6,913",0.21%
Tent Campers,Guadalupe Mountains NP,55,"6,893",0.21%
Tent Campers,Amistad NRA,56,"6,603",0.20%
Tent Campers,Big South Fork NRRA,57,"6,399",0.20%
Tent Campers,Craters of the Moon NM,58,"5,942",0.18%
Tent Campers,Canyon de Chelly NM,59,"5,736",0.18%
Tent Campers,New River Gorge NR,60,"5,592",0.17%
Tent Campers,Chesapeake & Ohio Canal NHP,61,"5,536",0.17%
Tent Campers,Glen Canyon NRA,62,"5,225",0.16%
Tent Campers,Isle Royale NP,63,"5,130",0.16%
Tent Campers,Hot Springs NP,64,"4,570",0.14%
Tent Campers,Catoctin Mountain Park,65,"4,557",0.14%
Tent Campers,Biscayne NP,66,"4,552",0.14%
Tent Campers,Crater Lake NP,67,"4,241",0.13%
Tent Campers,Big Cypress NPRES,68,"4,176",0.13%
Tent Campers,Natural Bridges NM,69,"4,123",0.13%
Tent Campers,Katmai NP & PRES,70,"4,014",0.12%
Tent Campers,Dry Tortugas NP,71,"3,822",0.12%
Tent Campers,Lake Meredith NRA,72,"3,646",0.11%
Tent Campers,Golden Gate NRA,73,"3,556",0.11%
Tent Campers,Bandelier NM,74,"3,301",0.10%
Tent Campers,Bighorn Canyon NRA,75,"2,844",0.09%
Tent Campers,Devils Postpile NM,76,"2,818",0.09%
Tent Campers,Cumberland Gap NHP,77,"2,651",0.08%
Tent Campers,Badlands NP,78,"2,645",0.08%
Tent Campers,Gauley River NRA,79,"2,240",0.07%
Tent Campers,Prince William Forest Park,80,"2,231",0.07%
Tent Campers,Chiricahua NM,81,"2,166",0.07%
Tent Campers,Organ Pipe Cactus NM,82,"2,086",0.06%
Tent Campers,Wind Cave NP,83,"1,645",0.05%
Tent Campers,Navajo NM,84,"1,388",0.04%
Tent Campers,Klondike Gold Rush NHP Alaska,85,"1,370",0.04%
Tent Campers,Cedar Breaks NM,86,"1,317",0.04%
Tent Campers,Redwood NP,87,"1,294",0.04%
Tent Campers,Kenai Fjords NP,88,"1,250",0.04%
Tent Campers,El Morro NM,89,"1,128",0.03%
Tent Campers,Obed W&SR,90,"1,062",0.03%
Tent Campers,Hovenweep NM,91,930,0.03%
Tent Campers,Mojave NPRES,92,858,0.03%
Tent Campers,Glacier Bay NP & PRES,93,810,0.03%

