Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 2006,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2006&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Yosemite NP,1,"436,432",15.14%
Tent Campers,Joshua Tree NP,2,"150,400",5.22%
Tent Campers,Grand Canyon NP,3,"140,507",4.87%
Tent Campers,Great Smoky Mountains NP,4,"136,994",4.75%
Tent Campers,Lake Mead NRA,5,"106,151",3.68%
Tent Campers,Olympic NP,6,"97,272",3.37%
Tent Campers,Acadia NP,7,"96,252",3.34%
Tent Campers,Rocky Mountain NP,8,"93,717",3.25%
Tent Campers,Zion NP,9,"91,477",3.17%
Tent Campers,Sequoia NP,10,"91,285",3.17%
Tent Campers,Glacier NP,11,"86,327",3.00%
Tent Campers,Shenandoah NP,12,"85,839",2.98%
Tent Campers,Yellowstone NP,13,"70,963",2.46%
Tent Campers,Ozark NSR,14,"67,492",2.34%
Tent Campers,Kings Canyon NP,15,"67,448",2.34%
Tent Campers,Mount Rainier NP,16,"62,903",2.18%
Tent Campers,Assateague Island NS,17,"54,882",1.90%
Tent Campers,Cape Hatteras NS,18,"52,917",1.84%
Tent Campers,Death Valley NP,19,"48,259",1.67%
Tent Campers,Blue Ridge PKWY,20,"48,245",1.67%
Tent Campers,Sleeping Bear Dunes NL,21,"46,069",1.60%
Tent Campers,Lake Roosevelt NRA,22,"41,405",1.44%
Tent Campers,Buffalo NR,23,"41,337",1.43%
Tent Campers,Lassen Volcanic NP,24,"38,628",1.34%
Tent Campers,Chickasaw NRA,25,"37,422",1.30%
Tent Campers,Bryce Canyon NP,26,"32,045",1.11%
Tent Campers,Big Bend NP,27,"30,388",1.05%
Tent Campers,Mammoth Cave NP,28,"30,144",1.05%
Tent Campers,Arches NP,29,"30,090",1.04%
Tent Campers,Mesa Verde NP,30,"29,011",1.01%
Tent Campers,Great Sand Dunes NP & PRES,31,"22,464",0.78%
Tent Campers,Denali NP & PRES,32,"21,904",0.76%
Tent Campers,Hawaii Volcanoes NP,33,"17,768",0.62%
Tent Campers,Badlands NP,34,"17,578",0.61%
Tent Campers,Indiana Dunes NL,35,"16,597",0.58%
Tent Campers,Ross Lake NRA,36,"16,226",0.56%
Tent Campers,Canyonlands NP,37,"15,413",0.53%
Tent Campers,Great Basin NP,38,"14,056",0.49%
Tent Campers,Padre Island NS,39,"13,178",0.46%
Tent Campers,Dinosaur NM,40,"12,653",0.44%
Tent Campers,Capitol Reef NP,41,"12,147",0.42%
Tent Campers,Haleakala NP,42,"12,140",0.42%
Tent Campers,Greenbelt Park,43,"12,090",0.42%
Tent Campers,Curecanti NRA,44,"11,408",0.40%
Tent Campers,Pictured Rocks NL,45,"10,569",0.37%
Tent Campers,Pinnacles NP,46,"10,459",0.36%
Tent Campers,Everglades NP,47,"10,281",0.36%
Tent Campers,Chaco Culture NHP,48,"9,220",0.32%
Tent Campers,Lava Beds NM,49,"9,062",0.31%
Tent Campers,Cumberland Island NS,50,"8,928",0.31%
Tent Campers,Lake Meredith NRA,51,"8,648",0.30%
Tent Campers,Guadalupe Mountains NP,52,"8,606",0.30%
Tent Campers,Big South Fork NRRA,53,"8,381",0.29%
Tent Campers,Canyon de Chelly NM,54,"8,058",0.28%
Tent Campers,Theodore Roosevelt NP,55,"7,879",0.27%
Tent Campers,Colorado NM,56,"7,522",0.26%
Tent Campers,Natchez Trace PKWY,57,"6,816",0.24%
Tent Campers,Black Canyon of the Gunnison NP,58,"6,410",0.22%
Tent Campers,Catoctin Mountain Park,59,"5,825",0.20%
Tent Campers,New River Gorge NR,60,"5,741",0.20%
Tent Campers,Isle Royale NP,61,"5,230",0.18%
Tent Campers,Bighorn Canyon NRA,62,"4,922",0.17%
Tent Campers,Bandelier NM,63,"4,898",0.17%
Tent Campers,Devils Tower NM,64,"4,853",0.17%
Tent Campers,Craters of the Moon NM,65,"4,453",0.15%
Tent Campers,Chesapeake & Ohio Canal NHP,66,"4,276",0.15%
Tent Campers,Glen Canyon NRA,67,"4,273",0.15%
Tent Campers,Cumberland Gap NHP,68,"4,261",0.15%
Tent Campers,Chiricahua NM,69,"4,034",0.14%
Tent Campers,Big Cypress NPRES,70,"3,706",0.13%
