Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1988,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1988&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"389,948",24.10%
Backcountry Campers,Yosemite NP,2,"102,610",6.34%
Backcountry Campers,Olympic NP,3,"83,497",5.16%
Backcountry Campers,Sequoia NP,4,"82,844",5.12%
Backcountry Campers,Kings Canyon NP,5,"77,904",4.82%
Backcountry Campers,Great Smoky Mountains NP,6,"72,152",4.46%
Backcountry Campers,Canyonlands NP,7,"54,278",3.36%
Backcountry Campers,Saint Croix NSR,8,"48,403",2.99%
Backcountry Campers,Delaware Water Gap NRA,9,"45,827",2.83%
Backcountry Campers,Big Bend NP,10,"45,654",2.82%
Backcountry Campers,Grand Canyon NP,11,"37,350",2.31%
Backcountry Campers,Shenandoah NP,12,"35,353",2.19%
Backcountry Campers,Rocky Mountain NP,13,"34,413",2.13%
Backcountry Campers,Chesapeake & Ohio Canal NHP,14,"31,976",1.98%
Backcountry Campers,Isle Royale NP,15,"31,807",1.97%
Backcountry Campers,Denali NP & PRES,16,"29,460",1.82%
Backcountry Campers,Mount Rainier NP,17,"29,433",1.82%
Backcountry Campers,Glen Canyon NRA,18,"25,642",1.59%
Backcountry Campers,North Cascades NP,19,"25,284",1.56%
Backcountry Campers,Yellowstone NP,20,"25,155",1.55%
Backcountry Campers,Dinosaur NM,21,"24,802",1.53%
Backcountry Campers,Grand Teton NP,22,"22,988",1.42%
Backcountry Campers,Ozark NSR,23,"21,662",1.34%
Backcountry Campers,Point Reyes NS,24,"21,597",1.34%
Backcountry Campers,Glacier NP,25,"16,909",1.05%
Backcountry Campers,Sleeping Bear Dunes NL,26,"16,537",1.02%
Backcountry Campers,Amistad NRA,27,"16,396",1.01%
Backcountry Campers,Pictured Rocks NL,28,"9,448",0.58%
Backcountry Campers,Everglades NP,29,"8,015",0.50%
Backcountry Campers,Apostle Islands NL,30,"7,753",0.48%
Backcountry Campers,Zion NP,31,"7,538",0.47%
Backcountry Campers,Cumberland Island NS,32,"7,258",0.45%
Backcountry Campers,Lassen Volcanic NP,33,"7,030",0.43%
Backcountry Campers,Rio Grande W&SR,34,"6,510",0.40%
Backcountry Campers,Voyageurs NP,35,"6,475",0.40%
Backcountry Campers,Glacier Bay NP & PRES,36,"6,211",0.38%
Backcountry Campers,Cape Lookout NS,37,"6,205",0.38%
Backcountry Campers,Whiskeytown NRA,38,"5,965",0.37%
Backcountry Campers,Noatak NPRES,39,"5,902",0.36%
Backcountry Campers,Lake Meredith NRA,40,"5,396",0.33%
Backcountry Campers,Hawaii Volcanoes NP,41,"4,393",0.27%
Backcountry Campers,Bandelier NM,42,"3,891",0.24%
