Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2000,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2000&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"338,955",17.51%
Backcountry Campers,Grand Canyon NP,2,"181,998",9.40%
Backcountry Campers,Olympic NP,3,"115,464",5.97%
Backcountry Campers,Yosemite NP,4,"106,266",5.49%
Backcountry Campers,Great Smoky Mountains NP,5,"80,654",4.17%
Backcountry Campers,Canyonlands NP,6,"71,411",3.69%
Backcountry Campers,Sequoia NP,7,"65,865",3.40%
Backcountry Campers,Kings Canyon NP,8,"59,701",3.08%
Backcountry Campers,Mount Rainier NP,9,"58,882",3.04%
Backcountry Campers,Delaware Water Gap NRA,10,"44,865",2.32%
Backcountry Campers,Shenandoah NP,11,"43,489",2.25%
Backcountry Campers,Rocky Mountain NP,12,"40,528",2.09%
Backcountry Campers,Isle Royale NP,13,"40,157",2.08%
Backcountry Campers,Yellowstone NP,14,"39,297",2.03%
Backcountry Campers,Buffalo NR,15,"38,500",1.99%
Backcountry Campers,Big Bend NP,16,"32,675",1.69%
Backcountry Campers,Denali NP & PRES,17,"32,579",1.68%
Backcountry Campers,Grand Teton NP,18,"32,332",1.67%
Backcountry Campers,Dinosaur NM,19,"31,073",1.61%
Backcountry Campers,Sleeping Bear Dunes NL,20,"25,511",1.32%
Backcountry Campers,Glacier NP,21,"25,010",1.29%
Backcountry Campers,Saint Croix NSR,22,"23,968",1.24%
Backcountry Campers,Point Reyes NS,23,"23,566",1.22%
Backcountry Campers,Glen Canyon NRA,24,"23,377",1.21%
Backcountry Campers,Ozark NSR,25,"21,621",1.12%
Backcountry Campers,Katmai NP & PRES,26,"21,231",1.10%
Backcountry Campers,Everglades NP,27,"19,868",1.03%
Backcountry Campers,Zion NP,28,"19,720",1.02%
Backcountry Campers,North Cascades NP,29,"18,575",0.96%
Backcountry Campers,Apostle Islands NL,30,"18,511",0.96%
Backcountry Campers,Voyageurs NP,31,"16,553",0.86%
Backcountry Campers,Ross Lake NRA,32,"16,075",0.83%
Backcountry Campers,Yukon-Charley Rivers NPRES,33,"15,444",0.80%
Backcountry Campers,Pictured Rocks NL,34,"13,849",0.72%
Backcountry Campers,Big Cypress NPRES,35,"12,294",0.64%
Backcountry Campers,Channel Islands NP,36,"10,227",0.53%
Backcountry Campers,Cape Lookout NS,37,"8,988",0.46%
Backcountry Campers,Joshua Tree NP,38,"7,379",0.38%
Backcountry Campers,Amistad NRA,39,"7,152",0.37%
Backcountry Campers,Big South Fork NRRA,40,"6,859",0.35%
Backcountry Campers,Lake Meredith NRA,41,"6,832",0.35%
Backcountry Campers,Cumberland Island NS,42,"6,791",0.35%
Backcountry Campers,Lassen Volcanic NP,43,"6,635",0.34%
Backcountry Campers,Glacier Bay NP & PRES,44,"6,568",0.34%
Backcountry Campers,Lake Roosevelt NRA,45,"6,255",0.32%
Backcountry Campers,Padre Island NS,46,"5,682",0.29%
Backcountry Campers,Blue Ridge PKWY,47,"5,652",0.29%
Backcountry Campers,Mammoth Cave NP,48,"4,879",0.25%
Backcountry Campers,Lake Chelan NRA,49,"4,703",0.24%
Backcountry Campers,Klondike Gold Rush NHP Alaska,50,"4,283",0.22%
Backcountry Campers,Rio Grande W&SR,51,"4,123",0.21%
Backcountry Campers,Hawaii Volcanoes NP,52,"3,764",0.19%
Backcountry Campers,Gulf Islands NS,53,"3,592",0.19%
Backcountry Campers,Guadalupe Mountains NP,54,"3,085",0.16%
Backcountry Campers,Capitol Reef NP,55,"2,735",0.14%
Backcountry Campers,Organ Pipe Cactus NM,56,"2,498",0.13%
Backcountry Campers,Black Canyon of the Gunnison NP,57,"2,456",0.13%
Backcountry Campers,Kenai Fjords NP,58,"2,342",0.12%
Backcountry Campers,Haleakala NP,59,"2,309",0.12%
Backcountry Campers,Whiskeytown NRA,60,"2,255",0.12%
Backcountry Campers,Bryce Canyon NP,61,"2,249",0.12%
Backcountry Campers,Assateague Island NS,62,"2,241",0.12%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",63,"2,219",0.11%
Backcountry Campers,Canaveral NS,64,"2,189",0.11%
Backcountry Campers,Lake Clark NP & PRES,65,"2,009",0.10%
Backcountry Campers,Wrangell-St. Elias NP & PRES,66,"2,009",0.10%
Backcountry Campers,Bandelier NM,67,"1,859",0.10%
Backcountry Campers,White Sands NM,68,"1,795",0.09%
Backcountry Campers,Cumberland Gap NHP,69,"1,665",0.09%
Backcountry Campers,Saguaro NP,70,"1,560",0.08%
Backcountry Campers,Obed W&SR,71,"1,488",0.08%
Backcountry Campers,Crater Lake NP,72,"1,482",0.08%
Backcountry Campers,Big Thicket NPRES,73,"1,474",0.08%
Backcountry Campers,Redwood NP,74,"1,404",0.07%
Backcountry Campers,Great Sand Dunes NP & PRES,75,"1,367",0.07%
Backcountry Campers,Canyon de Chelly NM,76,"1,310",0.07%
Backcountry Campers,Golden Gate NRA,77,"1,075",0.06%
Backcountry Campers,El Malpais NM,78,"1,000",0.05%
Backcountry Campers,Theodore Roosevelt NP,79,971,0.05%
Backcountry Campers,Badlands NP,80,859,0.04%
Backcountry Campers,Arches NP,81,643,0.03%
Backcountry Campers,Congaree NP,82,631,0.03%
Backcountry Campers,Petrified Forest NP,83,623,0.03%
Backcountry Campers,Bighorn Canyon NRA,84,581,0.03%
Backcountry Campers,Navajo NM,85,483,0.02%
Backcountry Campers,Aniakchak NM & PRES,86,312,0.02%
Backcountry Campers,Great Basin NP,87,294,0.02%
Backcountry Campers,Wind Cave NP,88,245,0.01%
Backcountry Campers,Colorado NM,89,238,0.01%
Backcountry Campers,Chesapeake & Ohio Canal NHP,90,210,0.01%
Backcountry Campers,Santa Monica Mountains NRA,91,144,0.01%
Backcountry Campers,Craters of the Moon NM,92,143,0.01%
Backcountry Campers,Carlsbad Caverns NP,93,140,0.01%
Backcountry Campers,Catoctin Mountain Park,94,135,0.01%
Backcountry Campers,Grand Portage NM,95,83,0.00%
Backcountry Campers,Kings Mountain NMP,96,71,0.00%
Backcountry Campers,Prince William Forest Park,97,65,0.00%
Backcountry Campers,Moores Creek NB,98,49,0.00%
Backcountry Campers,Curecanti NRA,99,49,0.00%
Backcountry Campers,Wupatki NM,100,3,0.00%
Backcountry Campers,City of Rocks NRES,101,1,0.00%

