Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1993,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1993&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"567,076",23.56%
Backcountry Campers,Grand Canyon NP,2,"244,824",10.17%
Backcountry Campers,Yosemite NP,3,"124,821",5.19%
Backcountry Campers,Glen Canyon NRA,4,"124,350",5.17%
Backcountry Campers,Olympic NP,5,"108,110",4.49%
Backcountry Campers,Great Smoky Mountains NP,6,"96,459",4.01%
Backcountry Campers,Sequoia NP,7,"83,180",3.46%
Backcountry Campers,Kings Canyon NP,8,"77,229",3.21%
Backcountry Campers,Canyonlands NP,9,"74,293",3.09%
Backcountry Campers,Shenandoah NP,10,"55,744",2.32%
Backcountry Campers,Delaware Water Gap NRA,11,"51,816",2.15%
Backcountry Campers,Big Bend NP,12,"50,193",2.09%
Backcountry Campers,Yellowstone NP,13,"45,070",1.87%
Backcountry Campers,Rocky Mountain NP,14,"43,558",1.81%
Backcountry Campers,Mount Rainier NP,15,"41,842",1.74%
Backcountry Campers,Isle Royale NP,16,"40,690",1.69%
Backcountry Campers,Denali NP & PRES,17,"33,010",1.37%
Backcountry Campers,Saint Croix NSR,18,"30,530",1.27%
Backcountry Campers,Dinosaur NM,19,"29,409",1.22%
Backcountry Campers,Point Reyes NS,20,"26,632",1.11%
Backcountry Campers,Grand Teton NP,21,"25,667",1.07%
Backcountry Campers,Glacier NP,22,"24,052",1.00%
Backcountry Campers,Padre Island NS,23,"21,989",0.91%
Backcountry Campers,Buffalo NR,24,"19,917",0.83%
Backcountry Campers,Sleeping Bear Dunes NL,25,"19,669",0.82%
Backcountry Campers,Big Cypress NPRES,26,"18,786",0.78%
Backcountry Campers,Lake Meredith NRA,27,"18,537",0.77%
Backcountry Campers,Chesapeake & Ohio Canal NHP,28,"17,659",0.73%
Backcountry Campers,Voyageurs NP,29,"17,280",0.72%
Backcountry Campers,North Cascades NP,30,"15,763",0.65%
Backcountry Campers,Zion NP,31,"15,394",0.64%
Backcountry Campers,Everglades NP,32,"14,679",0.61%
Backcountry Campers,Joshua Tree NP,33,"13,062",0.54%
Backcountry Campers,Ross Lake NRA,34,"12,290",0.51%
Backcountry Campers,Ozark NSR,35,"11,502",0.48%
Backcountry Campers,Lake Roosevelt NRA,36,"10,179",0.42%
Backcountry Campers,Pictured Rocks NL,37,"9,277",0.39%
Backcountry Campers,Apostle Islands NL,38,"9,214",0.38%
Backcountry Campers,Cumberland Island NS,39,"8,798",0.37%
Backcountry Campers,Katmai NP & PRES,40,"8,159",0.34%
Backcountry Campers,Glacier Bay NP & PRES,41,"7,694",0.32%
Backcountry Campers,Lassen Volcanic NP,42,"7,266",0.30%
Backcountry Campers,Blue Ridge PKWY,43,"7,245",0.30%
Backcountry Campers,Lake Chelan NRA,44,"6,805",0.28%
Backcountry Campers,Cape Lookout NS,45,"6,255",0.26%
Backcountry Campers,Whiskeytown NRA,46,"5,943",0.25%
Backcountry Campers,Wrangell-St. Elias NP & PRES,47,"5,844",0.24%
Backcountry Campers,Gates of the Arctic NP & PRES,48,"5,744",0.24%
Backcountry Campers,Bryce Canyon NP,49,"5,237",0.22%
Backcountry Campers,Amistad NRA,50,"5,200",0.22%
Backcountry Campers,Noatak NPRES,51,"4,763",0.20%
Backcountry Campers,Hawaii Volcanoes NP,52,"4,480",0.19%
Backcountry Campers,Haleakala NP,53,"4,145",0.17%
Backcountry Campers,Bandelier NM,54,"4,062",0.17%
Backcountry Campers,Organ Pipe Cactus NM,55,"4,057",0.17%
Backcountry Campers,Klondike Gold Rush NHP Alaska,56,"3,999",0.17%
Backcountry Campers,Guadalupe Mountains NP,57,"3,885",0.16%
Backcountry Campers,Gulf Islands NS,58,"3,638",0.15%
Backcountry Campers,Mammoth Cave NP,59,"3,452",0.14%
Backcountry Campers,Rio Grande W&SR,60,"3,295",0.14%
Backcountry Campers,Canaveral NS,61,"2,549",0.11%
Backcountry Campers,Lake Clark NP & PRES,62,"2,369",0.10%
Backcountry Campers,Yukon-Charley Rivers NPRES,63,"2,362",0.10%
Backcountry Campers,Arches NP,64,"2,289",0.10%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",65,"2,255",0.09%
Backcountry Campers,White Sands NM,66,"2,120",0.09%
Backcountry Campers,Big Thicket NPRES,67,"2,073",0.09%
Backcountry Campers,Cumberland Gap NHP,68,"1,940",0.08%
Backcountry Campers,Capitol Reef NP,69,"1,915",0.08%
Backcountry Campers,Black Canyon of the Gunnison NP,70,"1,872",0.08%
Backcountry Campers,Assateague Island NS,71,"1,785",0.07%
Backcountry Campers,Channel Islands NP,72,"1,672",0.07%
Backcountry Campers,Saguaro NP,73,"1,593",0.07%
Backcountry Campers,Crater Lake NP,74,"1,558",0.06%
Backcountry Campers,Canyon de Chelly NM,75,"1,483",0.06%
Backcountry Campers,Redwood NP,76,"1,427",0.06%
Backcountry Campers,Bighorn Canyon NRA,77,"1,388",0.06%
