Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1989,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1989&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"414,963",25.60%
Backcountry Campers,Yosemite NP,2,"102,695",6.34%
Backcountry Campers,Olympic NP,3,"82,748",5.11%
Backcountry Campers,Sequoia NP,4,"69,459",4.29%
Backcountry Campers,Great Smoky Mountains NP,5,"69,228",4.27%
Backcountry Campers,Kings Canyon NP,6,"64,143",3.96%
Backcountry Campers,Canyonlands NP,7,"53,013",3.27%
Backcountry Campers,Saint Croix NSR,8,"49,467",3.05%
Backcountry Campers,Delaware Water Gap NRA,9,"41,160",2.54%
Backcountry Campers,Shenandoah NP,10,"40,519",2.50%
Backcountry Campers,Big Bend NP,11,"39,052",2.41%
Backcountry Campers,Denali NP & PRES,12,"34,113",2.10%
Backcountry Campers,Isle Royale NP,13,"33,977",2.10%
Backcountry Campers,Yellowstone NP,14,"32,986",2.04%
Backcountry Campers,Rocky Mountain NP,15,"32,792",2.02%
Backcountry Campers,Grand Canyon NP,16,"30,739",1.90%
Backcountry Campers,Chesapeake & Ohio Canal NHP,17,"27,459",1.69%
Backcountry Campers,Mount Rainier NP,18,"27,402",1.69%
Backcountry Campers,Glen Canyon NRA,19,"26,960",1.66%
Backcountry Campers,North Cascades NP,20,"26,344",1.63%
Backcountry Campers,Dinosaur NM,21,"25,542",1.58%
Backcountry Campers,Ozark NSR,22,"23,893",1.47%
Backcountry Campers,Grand Teton NP,23,"20,827",1.29%
Backcountry Campers,Point Reyes NS,24,"20,775",1.28%
Backcountry Campers,Amistad NRA,25,"18,654",1.15%
Backcountry Campers,Sleeping Bear Dunes NL,26,"18,003",1.11%
Backcountry Campers,Glacier NP,27,"16,969",1.05%
Backcountry Campers,Gulf Islands NS,28,"11,438",0.71%
Backcountry Campers,Zion NP,29,"10,620",0.66%
Backcountry Campers,Pictured Rocks NL,30,"10,418",0.64%
Backcountry Campers,Lake Meredith NRA,31,"8,570",0.53%
Backcountry Campers,Cumberland Island NS,32,"8,437",0.52%
Backcountry Campers,Apostle Islands NL,33,"7,454",0.46%
Backcountry Campers,Cape Lookout NS,34,"7,387",0.46%
Backcountry Campers,Everglades NP,35,"7,068",0.44%
Backcountry Campers,Lassen Volcanic NP,36,"7,014",0.43%
Backcountry Campers,Voyageurs NP,37,"6,259",0.39%
Backcountry Campers,Glacier Bay NP & PRES,38,"5,343",0.33%
Backcountry Campers,Rio Grande W&SR,39,"5,215",0.32%
Backcountry Campers,Whiskeytown NRA,40,"4,593",0.28%
Backcountry Campers,Buffalo NR,41,"4,297",0.27%
Backcountry Campers,Hawaii Volcanoes NP,42,"3,806",0.23%
Backcountry Campers,Bandelier NM,43,"3,574",0.22%
Backcountry Campers,Noatak NPRES,44,"3,429",0.21%
Backcountry Campers,Joshua Tree NP,45,"3,410",0.21%
Backcountry Campers,Organ Pipe Cactus NM,46,"3,339",0.21%
Backcountry Campers,Gates of the Arctic NP & PRES,47,"3,252",0.20%
Backcountry Campers,Wrangell-St. Elias NP & PRES,48,"3,094",0.19%
Backcountry Campers,Bryce Canyon NP,49,"2,953",0.18%
Backcountry Campers,Katmai NP & PRES,50,"2,901",0.18%
Backcountry Campers,Haleakala NP,51,"2,789",0.17%
Backcountry Campers,Guadalupe Mountains NP,52,"2,788",0.17%
Backcountry Campers,Bighorn Canyon NRA,53,"2,559",0.16%
Backcountry Campers,Assateague Island NS,54,"2,497",0.15%
Backcountry Campers,Klondike Gold Rush NHP Alaska,55,"2,477",0.15%
Backcountry Campers,Canyon de Chelly NM,56,"2,458",0.15%
Backcountry Campers,Arches NP,57,"2,297",0.14%
Backcountry Campers,Mammoth Cave NP,58,"2,200",0.14%
Backcountry Campers,Channel Islands NP,59,"1,805",0.11%
Backcountry Campers,Capitol Reef NP,60,"1,676",0.10%
Backcountry Campers,Blue Ridge PKWY,61,"1,466",0.09%
Backcountry Campers,Cumberland Gap NHP,62,"1,451",0.09%
Backcountry Campers,Padre Island NS,63,"1,423",0.09%
Backcountry Campers,Saguaro NP,64,"1,247",0.08%
Backcountry Campers,Crater Lake NP,65,"1,153",0.07%
Backcountry Campers,White Sands NM,66,991,0.06%
Backcountry Campers,Aniakchak NM & PRES,67,827,0.05%
Backcountry Campers,Redwood NP,68,773,0.05%
Backcountry Campers,Big Thicket NPRES,69,759,0.05%
Backcountry Campers,Curecanti NRA,70,708,0.04%
Backcountry Campers,Great Sand Dunes NP & PRES,71,695,0.04%
Backcountry Campers,Black Canyon of the Gunnison NP,72,685,0.04%
Backcountry Campers,Navajo NM,73,586,0.04%
Backcountry Campers,Petrified Forest NP,74,579,0.04%
Backcountry Campers,Theodore Roosevelt NP,75,526,0.03%
Backcountry Campers,Great Basin NP,76,480,0.03%
Backcountry Campers,Yukon-Charley Rivers NPRES,77,477,0.03%
Backcountry Campers,Canaveral NS,78,457,0.03%
Backcountry Campers,Golden Gate NRA,79,454,0.03%
Backcountry Campers,Kenai Fjords NP,80,427,0.03%
Backcountry Campers,Lake Clark NP & PRES,81,363,0.02%
Backcountry Campers,Kobuk Valley NP,82,355,0.02%
Backcountry Campers,El Malpais NM,83,312,0.02%
Backcountry Campers,Fort Pulaski NM,84,298,0.02%
Backcountry Campers,Congaree NP,85,274,0.02%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",86,256,0.02%
Backcountry Campers,Wind Cave NP,87,179,0.01%
Backcountry Campers,Wupatki NM,88,163,0.01%
Backcountry Campers,Prince William Forest Park,89,159,0.01%
Backcountry Campers,Catoctin Mountain Park,90,131,0.01%
Backcountry Campers,Cape Krusenstern NM,91,125,0.01%
Backcountry Campers,Carlsbad Caverns NP,92,122,0.01%
Backcountry Campers,Badlands NP,93,113,0.01%
Backcountry Campers,Grand Portage NM,94,106,0.01%
Backcountry Campers,Colorado NM,95,92,0.01%
Backcountry Campers,Kings Mountain NMP,96,71,0.00%
Backcountry Campers,Craters of the Moon NM,97,56,0.00%
Backcountry Campers,Lava Beds NM,98,3,0.00%

