Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2001,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2001&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"288,659",14.20%
Backcountry Campers,Grand Canyon NP,2,"250,876",12.34%
Backcountry Campers,Olympic NP,3,"107,795",5.30%
Backcountry Campers,Yosemite NP,4,"100,207",4.93%
Backcountry Campers,Sequoia NP,5,"88,986",4.38%
Backcountry Campers,Kings Canyon NP,6,"81,057",3.99%
Backcountry Campers,Great Smoky Mountains NP,7,"76,919",3.78%
Backcountry Campers,Canyonlands NP,8,"70,745",3.48%
Backcountry Campers,Mount Rainier NP,9,"64,362",3.17%
Backcountry Campers,Isle Royale NP,10,"49,077",2.41%
Backcountry Campers,Delaware Water Gap NRA,11,"45,575",2.24%
Backcountry Campers,Yellowstone NP,12,"43,111",2.12%
Backcountry Campers,Shenandoah NP,13,"42,563",2.09%
Backcountry Campers,Buffalo NR,14,"42,427",2.09%
Backcountry Campers,Rocky Mountain NP,15,"41,285",2.03%
Backcountry Campers,Denali NP & PRES,16,"35,301",1.74%
Backcountry Campers,Glen Canyon NRA,17,"32,799",1.61%
Backcountry Campers,Grand Teton NP,18,"32,700",1.61%
Backcountry Campers,Saint Croix NSR,19,"31,451",1.55%
Backcountry Campers,Dinosaur NM,20,"29,011",1.43%
Backcountry Campers,Glacier NP,21,"28,915",1.42%
Backcountry Campers,Big Bend NP,22,"28,826",1.42%
Backcountry Campers,Zion NP,23,"28,142",1.38%
Backcountry Campers,Sleeping Bear Dunes NL,24,"24,898",1.22%
Backcountry Campers,Everglades NP,25,"23,411",1.15%
Backcountry Campers,Point Reyes NS,26,"22,944",1.13%
Backcountry Campers,Katmai NP & PRES,27,"20,903",1.03%
Backcountry Campers,Apostle Islands NL,28,"19,263",0.95%
Backcountry Campers,Ozark NSR,29,"19,090",0.94%
Backcountry Campers,Voyageurs NP,30,"18,346",0.90%
Backcountry Campers,North Cascades NP,31,"16,243",0.80%
Backcountry Campers,Yukon-Charley Rivers NPRES,32,"15,492",0.76%
Backcountry Campers,Big Cypress NPRES,33,"14,326",0.70%
Backcountry Campers,Pictured Rocks NL,34,"13,773",0.68%
Backcountry Campers,Ross Lake NRA,35,"12,056",0.59%
Backcountry Campers,Cape Lookout NS,36,"11,190",0.55%
Backcountry Campers,Channel Islands NP,37,"10,326",0.51%
Backcountry Campers,Big South Fork NRRA,38,"8,473",0.42%
Backcountry Campers,Lassen Volcanic NP,39,"8,452",0.42%
Backcountry Campers,Lake Roosevelt NRA,40,"7,731",0.38%
Backcountry Campers,Glacier Bay NP & PRES,41,"7,504",0.37%
Backcountry Campers,Cumberland Island NS,42,"7,269",0.36%
Backcountry Campers,Joshua Tree NP,43,"5,868",0.29%
