Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1997,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1997&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"436,536",20.12%
Backcountry Campers,Grand Canyon NP,2,"246,610",11.37%
Backcountry Campers,Olympic NP,3,"126,045",5.81%
Backcountry Campers,Yosemite NP,4,"113,982",5.25%
Backcountry Campers,Great Smoky Mountains NP,5,"106,244",4.90%
Backcountry Campers,Canyonlands NP,6,"69,664",3.21%
Backcountry Campers,Sequoia NP,7,"60,767",2.80%
Backcountry Campers,Kings Canyon NP,8,"54,058",2.49%
Backcountry Campers,Shenandoah NP,9,"51,063",2.35%
Backcountry Campers,Yellowstone NP,10,"44,819",2.07%
Backcountry Campers,Big Bend NP,11,"44,786",2.06%
Backcountry Campers,Isle Royale NP,12,"42,112",1.94%
Backcountry Campers,Delaware Water Gap NRA,13,"41,639",1.92%
Backcountry Campers,Rocky Mountain NP,14,"41,420",1.91%
Backcountry Campers,Mount Rainier NP,15,"39,508",1.82%
Backcountry Campers,Denali NP & PRES,16,"39,224",1.81%
Backcountry Campers,Buffalo NR,17,"34,113",1.57%
Backcountry Campers,Grand Teton NP,18,"31,354",1.45%
Backcountry Campers,Dinosaur NM,19,"29,171",1.34%
Backcountry Campers,Glacier NP,20,"27,912",1.29%
Backcountry Campers,Point Reyes NS,21,"27,025",1.25%
Backcountry Campers,Wrangell-St. Elias NP & PRES,22,"26,834",1.24%
Backcountry Campers,Saint Croix NSR,23,"24,258",1.12%
Backcountry Campers,Sleeping Bear Dunes NL,24,"23,521",1.08%
Backcountry Campers,Padre Island NS,25,"21,999",1.01%
Backcountry Campers,Zion NP,26,"19,237",0.89%
Backcountry Campers,Glen Canyon NRA,27,"18,081",0.83%
Backcountry Campers,Everglades NP,28,"17,785",0.82%
Backcountry Campers,Voyageurs NP,29,"16,615",0.77%
Backcountry Campers,North Cascades NP,30,"16,593",0.76%
Backcountry Campers,Ozark NSR,31,"14,137",0.65%
Backcountry Campers,Ross Lake NRA,32,"13,716",0.63%
Backcountry Campers,Apostle Islands NL,33,"12,897",0.59%
Backcountry Campers,Big Cypress NPRES,34,"12,836",0.59%
Backcountry Campers,Pictured Rocks NL,35,"12,355",0.57%
Backcountry Campers,Gateway NRA,36,"10,743",0.50%
Backcountry Campers,Lake Meredith NRA,37,"10,504",0.48%
Backcountry Campers,Channel Islands NP,38,"9,287",0.43%
Backcountry Campers,Blue Ridge PKWY,39,"8,933",0.41%
Backcountry Campers,Lake Roosevelt NRA,40,"8,657",0.40%
Backcountry Campers,Glacier Bay NP & PRES,41,"8,563",0.39%
Backcountry Campers,Katmai NP & PRES,42,"8,365",0.39%
Backcountry Campers,Joshua Tree NP,43,"8,207",0.38%
Backcountry Campers,Cumberland Island NS,44,"7,950",0.37%
Backcountry Campers,Lassen Volcanic NP,45,"7,493",0.35%
Backcountry Campers,Cape Lookout NS,46,"6,753",0.31%
Backcountry Campers,Lake Chelan NRA,47,"6,126",0.28%
