Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2008,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2008&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Grand Canyon NP,1,"314,304",17.48%
Backcountry Campers,Lake Mead NRA,2,"199,921",11.12%
Backcountry Campers,Yosemite NP,3,"137,330",7.64%
Backcountry Campers,Saint Croix NSR,4,"83,631",4.65%
Backcountry Campers,Great Smoky Mountains NP,5,"71,381",3.97%
Backcountry Campers,Canyonlands NP,6,"68,810",3.83%
Backcountry Campers,Olympic NP,7,"67,893",3.78%
Backcountry Campers,Delaware Water Gap NRA,8,"52,758",2.93%
Backcountry Campers,Rocky Mountain NP,9,"47,701",2.65%
Backcountry Campers,Yellowstone NP,10,"39,603",2.20%
Backcountry Campers,Mount Rainier NP,11,"39,576",2.20%
Backcountry Campers,Shenandoah NP,12,"37,615",2.09%
Backcountry Campers,Zion NP,13,"35,746",1.99%
Backcountry Campers,Buffalo NR,14,"34,448",1.92%
Backcountry Campers,Isle Royale NP,15,"32,289",1.80%
Backcountry Campers,Denali NP & PRES,16,"31,621",1.76%
Backcountry Campers,Dinosaur NM,17,"31,197",1.74%
Backcountry Campers,Grand Teton NP,18,"27,521",1.53%
Backcountry Campers,Glacier NP,19,"26,867",1.49%
Backcountry Campers,Point Reyes NS,20,"26,706",1.49%
Backcountry Campers,Sequoia NP,21,"23,681",1.32%
Backcountry Campers,Big Bend NP,22,"19,306",1.07%
Backcountry Campers,Sleeping Bear Dunes NL,23,"19,224",1.07%
Backcountry Campers,Voyageurs NP,24,"18,626",1.04%
Backcountry Campers,Yukon-Charley Rivers NPRES,25,"17,514",0.97%
Backcountry Campers,Everglades NP,26,"17,090",0.95%
Backcountry Campers,Channel Islands NP,27,"16,949",0.94%
Backcountry Campers,Big South Fork NRRA,28,"16,928",0.94%
Backcountry Campers,Glen Canyon NRA,29,"16,873",0.94%
Backcountry Campers,North Cascades NP,30,"15,233",0.85%
Backcountry Campers,Apostle Islands NL,31,"14,746",0.82%
Backcountry Campers,Ozark NSR,32,"14,729",0.82%
Backcountry Campers,Ross Lake NRA,33,"14,376",0.80%
Backcountry Campers,Kings Canyon NP,34,"14,180",0.79%
Backcountry Campers,Pictured Rocks NL,35,"13,786",0.77%
Backcountry Campers,Padre Island NS,36,"13,633",0.76%
Backcountry Campers,Cape Lookout NS,37,"12,162",0.68%
Backcountry Campers,Big Cypress NPRES,38,"11,679",0.65%
Backcountry Campers,Rio Grande W&SR,39,"6,631",0.37%
Backcountry Campers,Gates of the Arctic NP & PRES,40,"6,274",0.35%
Backcountry Campers,Glacier Bay NP & PRES,41,"5,888",0.33%
Backcountry Campers,Lassen Volcanic NP,42,"5,733",0.32%
Backcountry Campers,Mammoth Cave NP,43,"5,236",0.29%
Backcountry Campers,Cumberland Island NS,44,"5,097",0.28%
