Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2006,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2006&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Bighorn Canyon NRA,79,601,0.04%
Backcountry Campers,El Malpais NM,80,520,0.03%
Backcountry Campers,Kobuk Valley NP,81,509,0.03%
Backcountry Campers,Cape Krusenstern NM,82,505,0.03%
Backcountry Campers,Organ Pipe Cactus NM,83,496,0.03%
Backcountry Campers,Obed W&SR,84,466,0.03%
Backcountry Campers,Katmai NP & PRES,85,461,0.03%
Backcountry Campers,Bering Land Bridge NPRES,86,432,0.03%
Backcountry Campers,Badlands NP,87,397,0.02%
Backcountry Campers,Navajo NM,88,328,0.02%
Backcountry Campers,Fire Island NS,89,310,0.02%
Backcountry Campers,Aniakchak NM & PRES,90,305,0.02%
Backcountry Campers,Great Basin NP,91,304,0.02%
Backcountry Campers,Arches NP,92,286,0.02%
Backcountry Campers,Prince William Forest Park,93,283,0.02%
Backcountry Campers,Wind Cave NP,94,181,0.01%
Backcountry Campers,Grand Portage NM,95,154,0.01%
Backcountry Campers,Santa Monica Mountains NRA,96,144,0.01%
Backcountry Campers,Catoctin Mountain Park,97,144,0.01%
Backcountry Campers,Petrified Forest NP,98,142,0.01%
Backcountry Campers,Curecanti NRA,99,135,0.01%
Backcountry Campers,Colorado NM,100,125,0.01%
Backcountry Campers,Kings Mountain NMP,101,113,0.01%
Backcountry Campers,Carlsbad Caverns NP,102,95,0.01%
Backcountry Campers,Craters of the Moon NM,103,69,0.00%
Backcountry Campers,Lava Beds NM,104,20,0.00%

