Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1996,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1996&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"410,290",19.31%
Backcountry Campers,Grand Canyon NP,2,"265,293",12.49%
Backcountry Campers,Olympic NP,3,"151,113",7.11%
Backcountry Campers,Yosemite NP,4,"107,182",5.04%
Backcountry Campers,Great Smoky Mountains NP,5,"102,022",4.80%
Backcountry Campers,Canyonlands NP,6,"70,963",3.34%
Backcountry Campers,Sequoia NP,7,"62,913",2.96%
Backcountry Campers,Kings Canyon NP,8,"54,392",2.56%
Backcountry Campers,Shenandoah NP,9,"46,727",2.20%
Backcountry Campers,Isle Royale NP,10,"46,625",2.19%
Backcountry Campers,Yellowstone NP,11,"45,769",2.15%
Backcountry Campers,Rocky Mountain NP,12,"42,394",2.00%
Backcountry Campers,Mount Rainier NP,13,"40,336",1.90%
Backcountry Campers,Delaware Water Gap NRA,14,"39,044",1.84%
Backcountry Campers,Denali NP & PRES,15,"37,188",1.75%
Backcountry Campers,Big Bend NP,16,"32,373",1.52%
Backcountry Campers,Saint Croix NSR,17,"29,474",1.39%
Backcountry Campers,Dinosaur NM,18,"28,937",1.36%
Backcountry Campers,Grand Teton NP,19,"28,750",1.35%
Backcountry Campers,Glacier NP,20,"27,806",1.31%
Backcountry Campers,Wrangell-St. Elias NP & PRES,21,"23,571",1.11%
Backcountry Campers,Sleeping Bear Dunes NL,22,"22,319",1.05%
Backcountry Campers,Padre Island NS,23,"21,983",1.03%
Backcountry Campers,Buffalo NR,24,"21,598",1.02%
Backcountry Campers,Lake Meredith NRA,25,"21,330",1.00%
Backcountry Campers,Point Reyes NS,26,"20,344",0.96%
Backcountry Campers,Glen Canyon NRA,27,"19,630",0.92%
Backcountry Campers,Voyageurs NP,28,"18,493",0.87%
Backcountry Campers,Zion NP,29,"18,384",0.87%
Backcountry Campers,North Cascades NP,30,"16,797",0.79%
Backcountry Campers,Ross Lake NRA,31,"15,990",0.75%
Backcountry Campers,Everglades NP,32,"15,679",0.74%
Backcountry Campers,Apostle Islands NL,33,"13,120",0.62%
Backcountry Campers,Big Cypress NPRES,34,"12,959",0.61%
Backcountry Campers,Ozark NSR,35,"11,778",0.55%
Backcountry Campers,Pictured Rocks NL,36,"11,647",0.55%
Backcountry Campers,Blue Ridge PKWY,37,"8,561",0.40%
Backcountry Campers,Lassen Volcanic NP,38,"8,219",0.39%
Backcountry Campers,Glacier Bay NP & PRES,39,"8,036",0.38%
Backcountry Campers,Cumberland Island NS,40,"7,868",0.37%
Backcountry Campers,Big South Fork NRRA,41,"7,138",0.34%
Backcountry Campers,Joshua Tree NP,42,"6,930",0.33%
Backcountry Campers,Cape Lookout NS,43,"6,386",0.30%
Backcountry Campers,Channel Islands NP,44,"6,165",0.29%
Backcountry Campers,Lake Chelan NRA,45,"5,959",0.28%
Backcountry Campers,Hawaii Volcanoes NP,46,"5,025",0.24%
Backcountry Campers,Lake Roosevelt NRA,47,"4,866",0.23%
Backcountry Campers,Gulf Islands NS,48,"4,834",0.23%
Backcountry Campers,Noatak NPRES,49,"4,744",0.22%
Backcountry Campers,Yukon-Charley Rivers NPRES,50,"4,269",0.20%
Backcountry Campers,Rio Grande W&SR,51,"4,069",0.19%
Backcountry Campers,Klondike Gold Rush NHP Alaska,52,"3,967",0.19%
