Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2005,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2005&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Grand Canyon NP,1,"238,381",14.29%
Backcountry Campers,Lake Mead NRA,2,"211,364",12.67%
Backcountry Campers,Saint Croix NSR,3,"90,971",5.45%
Backcountry Campers,Olympic NP,4,"80,520",4.83%
Backcountry Campers,Yosemite NP,5,"70,803",4.24%
Backcountry Campers,Great Smoky Mountains NP,6,"69,985",4.19%
Backcountry Campers,Canyonlands NP,7,"69,708",4.18%
Backcountry Campers,Delaware Water Gap NRA,8,"45,322",2.72%
Backcountry Campers,Mount Rainier NP,9,"43,759",2.62%
Backcountry Campers,Shenandoah NP,10,"41,239",2.47%
Backcountry Campers,Isle Royale NP,11,"36,889",2.21%
Backcountry Campers,Yellowstone NP,12,"33,974",2.04%
Backcountry Campers,Rocky Mountain NP,13,"33,745",2.02%
Backcountry Campers,Buffalo NR,14,"33,524",2.01%
Backcountry Campers,Denali NP & PRES,15,"30,833",1.85%
Backcountry Campers,Dinosaur NM,16,"28,446",1.70%
Backcountry Campers,Glen Canyon NRA,17,"28,368",1.70%
Backcountry Campers,Big Bend NP,18,"28,239",1.69%
Backcountry Campers,Glacier NP,19,"27,025",1.62%
Backcountry Campers,Yukon-Charley Rivers NPRES,20,"24,170",1.45%
Backcountry Campers,Point Reyes NS,21,"22,829",1.37%
Backcountry Campers,Grand Teton NP,22,"22,424",1.34%
Backcountry Campers,Zion NP,23,"20,603",1.23%
Backcountry Campers,Sleeping Bear Dunes NL,24,"19,667",1.18%
Backcountry Campers,Channel Islands NP,25,"19,174",1.15%
Backcountry Campers,Voyageurs NP,26,"18,955",1.14%
Backcountry Campers,Big South Fork NRRA,27,"18,738",1.12%
Backcountry Campers,Sequoia NP,28,"18,118",1.09%
Backcountry Campers,Ozark NSR,29,"17,753",1.06%
Backcountry Campers,North Cascades NP,30,"15,537",0.93%
Backcountry Campers,Apostle Islands NL,31,"15,536",0.93%
Backcountry Campers,Everglades NP,32,"15,436",0.93%
Backcountry Campers,Ross Lake NRA,33,"14,905",0.89%
Backcountry Campers,Padre Island NS,34,"13,625",0.82%
Backcountry Campers,Kings Canyon NP,35,"12,793",0.77%
