Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1995,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1995&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Big Thicket NPRES,67,"2,092",0.10%
Backcountry Campers,Theodore Roosevelt NP,68,"2,088",0.10%
Backcountry Campers,Assateague Island NS,69,"1,995",0.09%
Backcountry Campers,Black Canyon of the Gunnison NP,70,"1,968",0.09%
Backcountry Campers,Canaveral NS,71,"1,900",0.09%
Backcountry Campers,Hawaii Volcanoes NP,72,"1,728",0.08%
Backcountry Campers,Cumberland Gap NHP,73,"1,694",0.08%
Backcountry Campers,Saguaro NP,74,"1,539",0.07%
Backcountry Campers,Great Sand Dunes NP & PRES,75,"1,313",0.06%
Backcountry Campers,Redwood NP,76,"1,270",0.06%
Backcountry Campers,Petrified Forest NP,77,927,0.04%
Backcountry Campers,Arches NP,78,868,0.04%
Backcountry Campers,El Malpais NM,79,834,0.04%
Backcountry Campers,Curecanti NRA,80,805,0.04%
Backcountry Campers,Bighorn Canyon NRA,81,761,0.03%
Backcountry Campers,Badlands NP,82,756,0.03%
Backcountry Campers,Crater Lake NP,83,743,0.03%
Backcountry Campers,Navajo NM,84,703,0.03%
Backcountry Campers,Golden Gate NRA,85,619,0.03%
Backcountry Campers,Wind Cave NP,86,406,0.02%
Backcountry Campers,Great Basin NP,87,340,0.02%
Backcountry Campers,Carlsbad Caverns NP,88,319,0.01%
Backcountry Campers,Congaree NP,89,293,0.01%
Backcountry Campers,Colorado NM,90,283,0.01%
Backcountry Campers,Grand Portage NM,91,272,0.01%
Backcountry Campers,Moores Creek NB,92,214,0.01%
Backcountry Campers,Santa Monica Mountains NRA,93,144,0.01%
Backcountry Campers,Craters of the Moon NM,94,141,0.01%
Backcountry Campers,Catoctin Mountain Park,95,118,0.01%
Backcountry Campers,Prince William Forest Park,96,97,0.00%
Backcountry Campers,Lava Beds NM,97,97,0.00%
Backcountry Campers,Kenai Fjords NP,98,90,0.00%
Backcountry Campers,Wupatki NM,99,59,0.00%
Backcountry Campers,Kings Mountain NMP,100,37,0.00%
Backcountry Campers,City of Rocks NRES,101,3,0.00%

