Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1992,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1992&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"470,131",21.74%
Backcountry Campers,Grand Canyon NP,2,"230,627",10.67%
Backcountry Campers,Yosemite NP,3,"119,700",5.54%
Backcountry Campers,Sequoia NP,4,"97,141",4.49%
Backcountry Campers,Olympic NP,5,"93,947",4.35%
Backcountry Campers,Great Smoky Mountains NP,6,"90,027",4.16%
Backcountry Campers,Kings Canyon NP,7,"89,208",4.13%
Backcountry Campers,Canyonlands NP,8,"77,213",3.57%
Backcountry Campers,Delaware Water Gap NRA,9,"54,642",2.53%
Backcountry Campers,Shenandoah NP,10,"45,729",2.11%
Backcountry Campers,Big Bend NP,11,"42,465",1.96%
Backcountry Campers,Yellowstone NP,12,"42,124",1.95%
Backcountry Campers,Rocky Mountain NP,13,"42,066",1.95%
Backcountry Campers,Mount Rainier NP,14,"40,509",1.87%
Backcountry Campers,Isle Royale NP,15,"39,663",1.83%
Backcountry Campers,Denali NP & PRES,16,"38,262",1.77%
Backcountry Campers,Chesapeake & Ohio Canal NHP,17,"35,124",1.62%
Backcountry Campers,Saint Croix NSR,18,"34,466",1.59%
Backcountry Campers,Grand Teton NP,19,"29,860",1.38%
Backcountry Campers,Glacier NP,20,"27,353",1.27%
Backcountry Campers,Point Reyes NS,21,"24,878",1.15%
Backcountry Campers,Dinosaur NM,22,"23,571",1.09%
Backcountry Campers,Buffalo NR,23,"22,643",1.05%
Backcountry Campers,Padre Island NS,24,"21,967",1.02%
Backcountry Campers,Sleeping Bear Dunes NL,25,"21,291",0.98%
Backcountry Campers,Glen Canyon NRA,26,"19,581",0.91%
Backcountry Campers,Voyageurs NP,27,"18,457",0.85%
Backcountry Campers,North Cascades NP,28,"15,753",0.73%
Backcountry Campers,Zion NP,29,"14,726",0.68%
Backcountry Campers,Joshua Tree NP,30,"13,817",0.64%
Backcountry Campers,Everglades NP,31,"12,471",0.58%
Backcountry Campers,Ross Lake NRA,32,"11,824",0.55%
Backcountry Campers,Gulf Islands NS,33,"10,810",0.50%
Backcountry Campers,Pictured Rocks NL,34,"10,357",0.48%
Backcountry Campers,Ozark NSR,35,"9,421",0.44%
Backcountry Campers,Lake Roosevelt NRA,36,"8,647",0.40%
Backcountry Campers,Cumberland Island NS,37,"8,412",0.39%
Backcountry Campers,Whiskeytown NRA,38,"7,640",0.35%
Backcountry Campers,Lake Meredith NRA,39,"7,428",0.34%
Backcountry Campers,Apostle Islands NL,40,"7,387",0.34%
Backcountry Campers,Lassen Volcanic NP,41,"7,052",0.33%
Backcountry Campers,Rio Grande W&SR,42,"6,943",0.32%
Backcountry Campers,Glacier Bay NP & PRES,43,"6,852",0.32%
Backcountry Campers,Cape Lookout NS,44,"6,444",0.30%
Backcountry Campers,Blue Ridge PKWY,45,"6,214",0.29%
Backcountry Campers,Lake Chelan NRA,46,"5,671",0.26%
Backcountry Campers,Gates of the Arctic NP & PRES,47,"5,581",0.26%
Backcountry Campers,Katmai NP & PRES,48,"5,424",0.25%
Backcountry Campers,Amistad NRA,49,"5,011",0.23%
Backcountry Campers,Hawaii Volcanoes NP,50,"4,550",0.21%
Backcountry Campers,Bryce Canyon NP,51,"4,177",0.19%
Backcountry Campers,Organ Pipe Cactus NM,52,"4,133",0.19%
Backcountry Campers,Bandelier NM,53,"3,946",0.18%
Backcountry Campers,Klondike Gold Rush NHP Alaska,54,"3,862",0.18%
Backcountry Campers,Arches NP,55,"3,033",0.14%
Backcountry Campers,Haleakala NP,56,"2,918",0.13%
Backcountry Campers,Guadalupe Mountains NP,57,"2,880",0.13%
Backcountry Campers,Noatak NPRES,58,"2,776",0.13%
Backcountry Campers,Mammoth Cave NP,59,"2,578",0.12%
Backcountry Campers,Lake Clark NP & PRES,60,"2,381",0.11%
Backcountry Campers,Channel Islands NP,61,"2,330",0.11%
Backcountry Campers,Assateague Island NS,62,"2,214",0.10%
Backcountry Campers,Capitol Reef NP,63,"1,898",0.09%
Backcountry Campers,Yukon-Charley Rivers NPRES,64,"1,858",0.09%
Backcountry Campers,Cumberland Gap NHP,65,"1,803",0.08%
Backcountry Campers,Canyon de Chelly NM,66,"1,774",0.08%
Backcountry Campers,White Sands NM,67,"1,696",0.08%
Backcountry Campers,Wrangell-St. Elias NP & PRES,68,"1,642",0.08%
Backcountry Campers,Canaveral NS,69,"1,581",0.07%
Backcountry Campers,Big Cypress NPRES,70,"1,551",0.07%
Backcountry Campers,Big Thicket NPRES,71,"1,523",0.07%
Backcountry Campers,Saguaro NP,72,"1,523",0.07%
Backcountry Campers,Black Canyon of the Gunnison NP,73,"1,516",0.07%
Backcountry Campers,Redwood NP,74,"1,484",0.07%
Backcountry Campers,Bighorn Canyon NRA,75,"1,444",0.07%
Backcountry Campers,Crater Lake NP,76,"1,440",0.07%
Backcountry Campers,Petrified Forest NP,77,"1,087",0.05%
Backcountry Campers,Obed W&SR,78,"1,073",0.05%
Backcountry Campers,Theodore Roosevelt NP,79,996,0.05%
Backcountry Campers,Aniakchak NM & PRES,80,975,0.05%
Backcountry Campers,Navajo NM,81,794,0.04%
Backcountry Campers,Great Sand Dunes NP & PRES,82,675,0.03%
Backcountry Campers,Curecanti NRA,83,614,0.03%
Backcountry Campers,El Malpais NM,84,610,0.03%
Backcountry Campers,Golden Gate NRA,85,534,0.02%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",86,514,0.02%
Backcountry Campers,Great Basin NP,87,434,0.02%
Backcountry Campers,Congaree NP,88,330,0.02%
Backcountry Campers,Badlands NP,89,279,0.01%
Backcountry Campers,Kobuk Valley NP,90,259,0.01%
Backcountry Campers,Wind Cave NP,91,227,0.01%
Backcountry Campers,Moores Creek NB,92,222,0.01%
Backcountry Campers,Cape Krusenstern NM,93,190,0.01%
Backcountry Campers,Wupatki NM,94,173,0.01%
Backcountry Campers,Carlsbad Caverns NP,95,164,0.01%
Backcountry Campers,Prince William Forest Park,96,162,0.01%
Backcountry Campers,Catoctin Mountain Park,97,161,0.01%
Backcountry Campers,Craters of the Moon NM,98,146,0.01%
Backcountry Campers,Colorado NM,99,123,0.01%
Backcountry Campers,Santa Monica Mountains NRA,100,82,0.00%
Backcountry Campers,Kenai Fjords NP,101,80,0.00%
Backcountry Campers,Grand Portage NM,102,74,0.00%
Backcountry Campers,Fort Pulaski NM,103,52,0.00%
Backcountry Campers,Kings Mountain NMP,104,50,0.00%
Backcountry Campers,Lava Beds NM,105,9,0.00%

