Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1980,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1980&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Glen Canyon NRA,1,"644,419",26.90%
Backcountry Campers,Lake Mead NRA,2,"341,213",14.25%
Backcountry Campers,Sequoia NP,3,"146,317",6.11%
Backcountry Campers,Yosemite NP,4,"139,288",5.82%
Backcountry Campers,Kings Canyon NP,5,"137,636",5.75%
Backcountry Campers,Grand Canyon NP,6,"85,990",3.59%
Backcountry Campers,Great Smoky Mountains NP,7,"81,500",3.40%
Backcountry Campers,Shenandoah NP,8,"66,728",2.79%
Backcountry Campers,Olympic NP,9,"63,769",2.66%
Backcountry Campers,Delaware Water Gap NRA,10,"58,124",2.43%
Backcountry Campers,Rocky Mountain NP,11,"57,465",2.40%
Backcountry Campers,Ozark NSR,12,"57,299",2.39%
Backcountry Campers,Canyonlands NP,13,"40,012",1.67%
Backcountry Campers,Chesapeake & Ohio Canal NHP,14,"39,491",1.65%
Backcountry Campers,Big Bend NP,15,"38,863",1.62%
Backcountry Campers,North Cascades NP,16,"33,179",1.39%
Backcountry Campers,Denali NP & PRES,17,"30,334",1.27%
Backcountry Campers,Mount Rainier NP,18,"28,446",1.19%
Backcountry Campers,Isle Royale NP,19,"28,043",1.17%
Backcountry Campers,Dinosaur NM,20,"25,775",1.08%
Backcountry Campers,Yellowstone NP,21,"24,010",1.00%
Backcountry Campers,Grand Teton NP,22,"23,375",0.98%
Backcountry Campers,Point Reyes NS,23,"23,164",0.97%
Backcountry Campers,Glacier NP,24,"22,640",0.95%
Backcountry Campers,Amistad NRA,25,"20,828",0.87%
Backcountry Campers,Lassen Volcanic NP,26,"11,266",0.47%
Backcountry Campers,Zion NP,27,"11,200",0.47%
Backcountry Campers,Everglades NP,28,"11,192",0.47%
Backcountry Campers,Pictured Rocks NL,29,"9,270",0.39%
Backcountry Campers,Buffalo NR,30,"8,170",0.34%
Backcountry Campers,Hawaii Volcanoes NP,31,"5,988",0.25%
Backcountry Campers,Saint Croix NSR,32,"5,340",0.22%
Backcountry Campers,Voyageurs NP,33,"5,201",0.22%
Backcountry Campers,Cape Lookout NS,34,"5,063",0.21%
Backcountry Campers,Sleeping Bear Dunes NL,35,"4,569",0.19%
Backcountry Campers,Bandelier NM,36,"4,204",0.18%
Backcountry Campers,Haleakala NP,37,"4,025",0.17%
Backcountry Campers,Saguaro NP,38,"3,881",0.16%
Backcountry Campers,Mammoth Cave NP,39,"3,250",0.14%
Backcountry Campers,Guadalupe Mountains NP,40,"3,011",0.13%
Backcountry Campers,Glacier Bay NP & PRES,41,"2,943",0.12%
Backcountry Campers,Assateague Island NS,42,"2,918",0.12%
Backcountry Campers,Cumberland Gap NHP,43,"2,794",0.12%
Backcountry Campers,Whiskeytown NRA,44,"2,617",0.11%
Backcountry Campers,Joshua Tree NP,45,"2,241",0.09%
Backcountry Campers,Lake Meredith NRA,46,"2,230",0.09%
Backcountry Campers,Redwood NP,47,"2,084",0.09%
Backcountry Campers,Crater Lake NP,48,"1,902",0.08%
Backcountry Campers,Arches NP,49,"1,886",0.08%
Backcountry Campers,Organ Pipe Cactus NM,50,"1,873",0.08%
Backcountry Campers,Capitol Reef NP,51,"1,836",0.08%
Backcountry Campers,Blue Ridge PKWY,52,"1,650",0.07%
Backcountry Campers,Black Canyon of the Gunnison NP,53,"1,560",0.07%
Backcountry Campers,Katmai NP & PRES,54,"1,328",0.06%
Backcountry Campers,Bryce Canyon NP,55,"1,270",0.05%
Backcountry Campers,Carlsbad Caverns NP,56,"1,245",0.05%
Backcountry Campers,Apostle Islands NL,57,"1,136",0.05%
Backcountry Campers,Padre Island NS,58,995,0.04%
Backcountry Campers,Badlands NP,59,938,0.04%
Backcountry Campers,Prince William Forest Park,60,685,0.03%
Backcountry Campers,Theodore Roosevelt NP,61,681,0.03%
Backcountry Campers,Petrified Forest NP,62,612,0.03%
Backcountry Campers,Curecanti NRA,63,573,0.02%
Backcountry Campers,Navajo NM,64,503,0.02%
Backcountry Campers,Grand Portage NM,65,465,0.02%
Backcountry Campers,Great Sand Dunes NP & PRES,66,465,0.02%
Backcountry Campers,White Sands NM,67,460,0.02%
Backcountry Campers,Bighorn Canyon NRA,68,345,0.01%
Backcountry Campers,Craters of the Moon NM,69,342,0.01%
Backcountry Campers,Death Valley NP,70,291,0.01%
Backcountry Campers,Colorado NM,71,202,0.01%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",72,168,0.01%
Backcountry Campers,Wupatki NM,73,168,0.01%
Backcountry Campers,Catoctin Mountain Park,74,143,0.01%
Backcountry Campers,Lava Beds NM,75,134,0.01%
Backcountry Campers,Canyon de Chelly NM,76,15,0.00%

