Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2011,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2011&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Grand Canyon NP,1,"291,833",17.01%
Backcountry Campers,Lake Mead NRA,2,"180,339",10.51%
Backcountry Campers,Yosemite NP,3,"103,420",6.03%
Backcountry Campers,Great Smoky Mountains NP,4,"90,444",5.27%
Backcountry Campers,Delaware Water Gap NRA,5,"63,249",3.69%
Backcountry Campers,Canyonlands NP,6,"60,557",3.53%
Backcountry Campers,Glen Canyon NRA,7,"59,582",3.47%
Backcountry Campers,Olympic NP,8,"57,162",3.33%
Backcountry Campers,Zion NP,9,"40,344",2.35%
Backcountry Campers,Denali NP & PRES,10,"39,914",2.33%
Backcountry Campers,Mount Rainier NP,11,"39,907",2.33%
Backcountry Campers,Yellowstone NP,12,"37,292",2.17%
Backcountry Campers,Shenandoah NP,13,"36,571",2.13%
Backcountry Campers,Isle Royale NP,14,"34,221",1.99%
Backcountry Campers,Rocky Mountain NP,15,"31,216",1.82%
Backcountry Campers,Saint Croix NSR,16,"29,738",1.73%
Backcountry Campers,Point Reyes NS,17,"29,083",1.70%
Backcountry Campers,Grand Teton NP,18,"28,216",1.64%
Backcountry Campers,Glacier NP,19,"25,715",1.50%
Backcountry Campers,Dinosaur NM,20,"25,656",1.50%
Backcountry Campers,Sleeping Bear Dunes NL,21,"23,222",1.35%
Backcountry Campers,Channel Islands NP,22,"22,831",1.33%
Backcountry Campers,Sequoia NP,23,"22,210",1.29%
Backcountry Campers,Voyageurs NP,24,"21,915",1.28%
Backcountry Campers,Ross Lake NRA,25,"21,879",1.28%
Backcountry Campers,Ozark NSR,26,"17,382",1.01%
Backcountry Campers,Buffalo NR,27,"17,295",1.01%
Backcountry Campers,North Cascades NP,28,"17,002",0.99%
Backcountry Campers,Big Bend NP,29,"16,254",0.95%
Backcountry Campers,Big South Fork NRRA,30,"15,856",0.92%
Backcountry Campers,Pictured Rocks NL,31,"15,657",0.91%
Backcountry Campers,Apostle Islands NL,32,"14,665",0.85%
Backcountry Campers,Cape Lookout NS,33,"14,033",0.82%
Backcountry Campers,Padre Island NS,34,"13,638",0.79%
Backcountry Campers,Everglades NP,35,"11,546",0.67%
Backcountry Campers,Kings Canyon NP,36,"11,186",0.65%
Backcountry Campers,Joshua Tree NP,37,"8,664",0.51%
Backcountry Campers,Gates of the Arctic NP & PRES,38,"6,576",0.38%
Backcountry Campers,Lassen Volcanic NP,39,"6,104",0.36%
Backcountry Campers,Yukon-Charley Rivers NPRES,40,"5,519",0.32%
Backcountry Campers,Mammoth Cave NP,41,"5,114",0.30%
Backcountry Campers,Kobuk Valley NP,42,"4,896",0.29%
Backcountry Campers,Rio Grande W&SR,43,"4,871",0.28%
Backcountry Campers,Cumberland Island NS,44,"4,760",0.28%
Backcountry Campers,Glacier Bay NP & PRES,45,"4,736",0.28%
Backcountry Campers,Noatak NPRES,46,"4,677",0.27%
Backcountry Campers,Cape Krusenstern NM,47,"4,335",0.25%
Backcountry Campers,Big Cypress NPRES,48,"4,271",0.25%
Backcountry Campers,Hawaii Volcanoes NP,49,"4,235",0.25%
Backcountry Campers,Klondike Gold Rush NHP Alaska,50,"4,222",0.25%
Backcountry Campers,Whiskeytown NRA,51,"4,193",0.24%
Backcountry Campers,Lake Chelan NRA,52,"4,053",0.24%
Backcountry Campers,Canaveral NS,53,"3,146",0.18%
Backcountry Campers,Blue Ridge PKWY,54,"2,662",0.16%
Backcountry Campers,Guadalupe Mountains NP,55,"2,235",0.13%
Backcountry Campers,Great Sand Dunes NP & PRES,56,"2,201",0.13%
Backcountry Campers,White Sands NM,57,"2,185",0.13%
Backcountry Campers,Amistad NRA,58,"2,113",0.12%
Backcountry Campers,Assateague Island NS,59,"2,100",0.12%
Backcountry Campers,Saguaro NP,60,"2,033",0.12%
Backcountry Campers,Lake Roosevelt NRA,61,"2,005",0.12%
Backcountry Campers,Lake Clark NP & PRES,62,"1,931",0.11%
Backcountry Campers,Crater Lake NP,63,"1,925",0.11%
Backcountry Campers,Big Thicket NPRES,64,"1,891",0.11%
Backcountry Campers,Bryce Canyon NP,65,"1,702",0.10%
Backcountry Campers,Cumberland Gap NHP,66,"1,626",0.09%
Backcountry Campers,Badlands NP,67,"1,578",0.09%
Backcountry Campers,Haleakala NP,68,"1,562",0.09%
Backcountry Campers,Capitol Reef NP,69,"1,504",0.09%
Backcountry Campers,Gulf Islands NS,70,"1,465",0.09%
Backcountry Campers,Redwood NP,71,"1,330",0.08%
Backcountry Campers,"John D. Rockefeller, Jr. MEM PKWY",72,"1,253",0.07%
Backcountry Campers,Arches NP,73,"1,192",0.07%
Backcountry Campers,Congaree NP,74,"1,176",0.07%
Backcountry Campers,Acadia NP,75,"1,157",0.07%
Backcountry Campers,Bering Land Bridge NPRES,76,"1,103",0.06%
Backcountry Campers,Golden Gate NRA,77,"1,090",0.06%
Backcountry Campers,Canyon de Chelly NM,78,"1,042",0.06%
Backcountry Campers,Fire Island NS,79,885,0.05%
Backcountry Campers,Theodore Roosevelt NP,80,768,0.04%
Backcountry Campers,Great Basin NP,81,674,0.04%
Backcountry Campers,Black Canyon of the Gunnison NP,82,631,0.04%
Backcountry Campers,Kenai Fjords NP,83,541,0.03%
Backcountry Campers,Bandelier NM,84,471,0.03%
Backcountry Campers,El Malpais NM,85,417,0.02%
Backcountry Campers,Katmai NP & PRES,86,400,0.02%
Backcountry Campers,Prince William Forest Park,87,328,0.02%
Backcountry Campers,Organ Pipe Cactus NM,88,306,0.02%
Backcountry Campers,Bighorn Canyon NRA,89,305,0.02%
Backcountry Campers,Obed W&SR,90,278,0.02%
Backcountry Campers,Petrified Forest NP,91,252,0.01%
Backcountry Campers,Moores Creek NB,92,252,0.01%
Backcountry Campers,Wind Cave NP,93,249,0.01%
Backcountry Campers,Colorado NM,94,242,0.01%
Backcountry Campers,Catoctin Mountain Park,95,169,0.01%
Backcountry Campers,Aniakchak NM & PRES,96,156,0.01%
Backcountry Campers,Navajo NM,97,150,0.01%
Backcountry Campers,Grand Portage NM,98,149,0.01%
Backcountry Campers,Santa Monica Mountains NRA,99,144,0.01%
Backcountry Campers,Curecanti NRA,100,115,0.01%
Backcountry Campers,Carlsbad Caverns NP,101,107,0.01%
Backcountry Campers,Kings Mountain NMP,102,92,0.01%
Backcountry Campers,Craters of the Moon NM,103,55,0.00%
Backcountry Campers,Lava Beds NM,104,12,0.00%

