Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 2004,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=2004&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Big Thicket NPRES,74,938,0.05%
Backcountry Campers,Badlands NP,75,879,0.05%
Backcountry Campers,Fire Island NS,76,792,0.05%
Backcountry Campers,Theodore Roosevelt NP,77,750,0.04%
Backcountry Campers,Golden Gate NRA,78,659,0.04%
Backcountry Campers,Organ Pipe Cactus NM,79,577,0.03%
Backcountry Campers,Bighorn Canyon NRA,80,486,0.03%
Backcountry Campers,Congaree NP,81,477,0.03%
Backcountry Campers,Arches NP,82,378,0.02%
Backcountry Campers,Navajo NM,83,359,0.02%
Backcountry Campers,Great Basin NP,84,355,0.02%
Backcountry Campers,El Malpais NM,85,350,0.02%
Backcountry Campers,Prince William Forest Park,86,337,0.02%
Backcountry Campers,Katmai NP & PRES,87,316,0.02%
Backcountry Campers,Wind Cave NP,88,230,0.01%
Backcountry Campers,Aniakchak NM & PRES,89,201,0.01%
Backcountry Campers,Carlsbad Caverns NP,90,155,0.01%
Backcountry Campers,Santa Monica Mountains NRA,91,144,0.01%
Backcountry Campers,Catoctin Mountain Park,92,134,0.01%
Backcountry Campers,Colorado NM,93,124,0.01%
Backcountry Campers,Craters of the Moon NM,94,110,0.01%
Backcountry Campers,Kings Mountain NMP,95,76,0.00%
Backcountry Campers,Obed W&SR,96,68,0.00%
Backcountry Campers,Grand Portage NM,97,66,0.00%
Backcountry Campers,Lava Beds NM,98,7,0.00%

