Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1987,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1987&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"374,294",23.77%
Backcountry Campers,Yosemite NP,2,"105,103",6.67%
Backcountry Campers,Sequoia NP,3,"92,547",5.88%
Backcountry Campers,Kings Canyon NP,4,"85,204",5.41%
Backcountry Campers,Olympic NP,5,"81,076",5.15%
Backcountry Campers,Great Smoky Mountains NP,6,"76,714",4.87%
Backcountry Campers,Canyonlands NP,7,"48,651",3.09%
Backcountry Campers,Grand Canyon NP,8,"47,436",3.01%
Backcountry Campers,Delaware Water Gap NRA,9,"47,184",3.00%
Backcountry Campers,Big Bend NP,10,"43,294",2.75%
Backcountry Campers,Saint Croix NSR,11,"42,434",2.69%
Backcountry Campers,Shenandoah NP,12,"40,758",2.59%
Backcountry Campers,Isle Royale NP,13,"33,251",2.11%
Backcountry Campers,Yellowstone NP,14,"32,928",2.09%
Backcountry Campers,Rocky Mountain NP,15,"32,704",2.08%
Backcountry Campers,Mount Rainier NP,16,"31,992",2.03%
Backcountry Campers,Denali NP & PRES,17,"28,962",1.84%
Backcountry Campers,North Cascades NP,18,"25,211",1.60%
Backcountry Campers,Dinosaur NM,19,"25,119",1.60%
Backcountry Campers,Glen Canyon NRA,20,"24,164",1.53%
Backcountry Campers,Point Reyes NS,21,"20,125",1.28%
Backcountry Campers,Grand Teton NP,22,"19,099",1.21%
Backcountry Campers,Ozark NSR,23,"18,219",1.16%
Backcountry Campers,Glacier NP,24,"17,314",1.10%
Backcountry Campers,Everglades NP,25,"14,475",0.92%
Backcountry Campers,Amistad NRA,26,"14,446",0.92%
Backcountry Campers,Sleeping Bear Dunes NL,27,"12,713",0.81%
Backcountry Campers,Pictured Rocks NL,28,"9,029",0.57%
Backcountry Campers,Lassen Volcanic NP,29,"7,995",0.51%
Backcountry Campers,Zion NP,30,"7,707",0.49%
Backcountry Campers,Noatak NPRES,31,"6,855",0.44%
Backcountry Campers,Cape Lookout NS,32,"6,312",0.40%
Backcountry Campers,Voyageurs NP,33,"6,281",0.40%
Backcountry Campers,Rio Grande W&SR,34,"5,406",0.34%
Backcountry Campers,Glacier Bay NP & PRES,35,"5,370",0.34%
Backcountry Campers,Whiskeytown NRA,36,"4,935",0.31%
Backcountry Campers,Bighorn Canyon NRA,37,"4,692",0.30%
Backcountry Campers,Buffalo NR,38,"4,571",0.29%
Backcountry Campers,Hawaii Volcanoes NP,39,"3,616",0.23%
Backcountry Campers,Bandelier NM,40,"3,555",0.23%
Backcountry Campers,Haleakala NP,41,"3,371",0.21%
Backcountry Campers,Joshua Tree NP,42,"3,369",0.21%
Backcountry Campers,Organ Pipe Cactus NM,43,"3,311",0.21%
Backcountry Campers,Lake Clark NP & PRES,44,"2,967",0.19%
Backcountry Campers,Lake Meredith NRA,45,"2,915",0.19%
Backcountry Campers,Wrangell-St. Elias NP & PRES,46,"2,716",0.17%
Backcountry Campers,Apostle Islands NL,47,"2,567",0.16%
Backcountry Campers,Bryce Canyon NP,48,"2,425",0.15%
Backcountry Campers,Guadalupe Mountains NP,49,"2,414",0.15%
Backcountry Campers,Klondike Gold Rush NHP Alaska,50,"2,155",0.14%
Backcountry Campers,Arches NP,51,"2,137",0.14%
Backcountry Campers,Katmai NP & PRES,52,"2,038",0.13%
Backcountry Campers,Kenai Fjords NP,53,"1,934",0.12%
Backcountry Campers,Capitol Reef NP,54,"1,845",0.12%
Backcountry Campers,Assateague Island NS,55,"1,813",0.12%
Backcountry Campers,Gates of the Arctic NP & PRES,56,"1,759",0.11%
Backcountry Campers,Padre Island NS,57,"1,718",0.11%
Backcountry Campers,Mammoth Cave NP,58,"1,636",0.10%
Backcountry Campers,Channel Islands NP,59,"1,596",0.10%
Backcountry Campers,Saguaro NP,60,"1,549",0.10%
Backcountry Campers,Blue Ridge PKWY,61,"1,543",0.10%
Backcountry Campers,Cumberland Gap NHP,62,"1,466",0.09%
Backcountry Campers,Crater Lake NP,63,"1,466",0.09%
Backcountry Campers,Canyon de Chelly NM,64,"1,352",0.09%
Backcountry Campers,Yukon-Charley Rivers NPRES,65,"1,000",0.06%
Backcountry Campers,Theodore Roosevelt NP,66,880,0.06%
Backcountry Campers,White Sands NM,67,870,0.06%
Backcountry Campers,Great Sand Dunes NP & PRES,68,811,0.05%
Backcountry Campers,Curecanti NRA,69,756,0.05%
Backcountry Campers,Allegheny Portage Railroad NHS,70,638,0.04%
Backcountry Campers,Navajo NM,71,632,0.04%
Backcountry Campers,Petrified Forest NP,72,588,0.04%
Backcountry Campers,Golden Gate NRA,73,479,0.03%
