Title1,Title1,Title2
Annual Park Ranking Report for Backcountry Campers in: 1986,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1986&RptField=BC

VisitorsLabel1,Field1,Field2,Field3,Field4
Backcountry Campers,Lake Mead NRA,1,"414,082",25.18%
Backcountry Campers,Yosemite NP,2,"105,614",6.42%
Backcountry Campers,Sequoia NP,3,"81,218",4.94%
Backcountry Campers,Kings Canyon NP,4,"74,032",4.50%
Backcountry Campers,Grand Canyon NP,5,"73,185",4.45%
Backcountry Campers,Olympic NP,6,"72,961",4.44%
Backcountry Campers,Great Smoky Mountains NP,7,"68,375",4.16%
Backcountry Campers,Ozark NSR,8,"55,479",3.37%
Backcountry Campers,Canyonlands NP,9,"48,894",2.97%
Backcountry Campers,Delaware Water Gap NRA,10,"44,089",2.68%
Backcountry Campers,Big Bend NP,11,"41,886",2.55%
Backcountry Campers,Shenandoah NP,12,"38,134",2.32%
Backcountry Campers,Saint Croix NSR,13,"35,099",2.13%
Backcountry Campers,Rocky Mountain NP,14,"35,056",2.13%
Backcountry Campers,Isle Royale NP,15,"33,228",2.02%
Backcountry Campers,Yellowstone NP,16,"31,627",1.92%
Backcountry Campers,Glen Canyon NRA,17,"30,098",1.83%
Backcountry Campers,Denali NP & PRES,18,"27,999",1.70%
Backcountry Campers,Mount Rainier NP,19,"27,948",1.70%
Backcountry Campers,North Cascades NP,20,"25,764",1.57%
Backcountry Campers,Dinosaur NM,21,"24,790",1.51%
Backcountry Campers,Grand Teton NP,22,"22,047",1.34%
Backcountry Campers,Point Reyes NS,23,"17,611",1.07%
Backcountry Campers,Amistad NRA,24,"16,639",1.01%
Backcountry Campers,Buffalo NR,25,"16,050",0.98%
Backcountry Campers,Glacier NP,26,"14,771",0.90%
Backcountry Campers,Everglades NP,27,"13,894",0.84%
Backcountry Campers,Sleeping Bear Dunes NL,28,"11,064",0.67%
Backcountry Campers,Cape Lookout NS,29,"9,269",0.56%
Backcountry Campers,Pictured Rocks NL,30,"8,913",0.54%
Backcountry Campers,Voyageurs NP,31,"8,784",0.53%
Backcountry Campers,Zion NP,32,"7,807",0.47%
Backcountry Campers,Lassen Volcanic NP,33,"7,599",0.46%
Backcountry Campers,Rio Grande W&SR,34,"6,467",0.39%
Backcountry Campers,Whiskeytown NRA,35,"6,323",0.38%
Backcountry Campers,Glacier Bay NP & PRES,36,"5,564",0.34%
Backcountry Campers,Lake Roosevelt NRA,37,"5,260",0.32%
Backcountry Campers,Noatak NPRES,38,"4,140",0.25%
Backcountry Campers,Bandelier NM,39,"4,116",0.25%
Backcountry Campers,Hawaii Volcanoes NP,40,"4,056",0.25%
Backcountry Campers,Chesapeake & Ohio Canal NHP,41,"3,519",0.21%
Backcountry Campers,Haleakala NP,42,"3,150",0.19%
Backcountry Campers,Organ Pipe Cactus NM,43,"2,861",0.17%
Backcountry Campers,Bighorn Canyon NRA,44,"2,821",0.17%
Backcountry Campers,Wrangell-St. Elias NP & PRES,45,"2,757",0.17%
Backcountry Campers,Guadalupe Mountains NP,46,"2,687",0.16%
Backcountry Campers,Joshua Tree NP,47,"2,641",0.16%
Backcountry Campers,Katmai NP & PRES,48,"2,564",0.16%
Backcountry Campers,Assateague Island NS,49,"2,473",0.15%
Backcountry Campers,Capitol Reef NP,50,"2,413",0.15%
Backcountry Campers,Mammoth Cave NP,51,"2,017",0.12%
Backcountry Campers,Cumberland Gap NHP,52,"1,995",0.12%
Backcountry Campers,Gates of the Arctic NP & PRES,53,"1,989",0.12%
Backcountry Campers,Lake Clark NP & PRES,54,"1,975",0.12%
Backcountry Campers,Arches NP,55,"1,906",0.12%
Backcountry Campers,Channel Islands NP,56,"1,891",0.11%
Backcountry Campers,Klondike Gold Rush NHP Alaska,57,"1,889",0.11%
