Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1987,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Chattahoochee River NRA,44,"1,533,016",0.56%
Recreation Visitors,Mount Rushmore NMEM,45,"1,530,714",0.56%
Recreation Visitors,Grand Teton NP,46,"1,450,791",0.53%
Recreation Visitors,World War II Valor in the Pacific NM,47,"1,387,343",0.50%
Recreation Visitors,Gettysburg NMP,48,"1,335,247",0.48%
Recreation Visitors,Haleakala NP,49,"1,333,900",0.48%
Recreation Visitors,Washington Monument,50,"1,300,983",0.47%
Recreation Visitors,Mount Rainier NP,51,"1,292,027",0.47%
Recreation Visitors,Ozark NSR,52,"1,280,744",0.47%
Recreation Visitors,Lake Meredith NRA,53,"1,280,496",0.46%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",54,"1,226,519",0.45%
Recreation Visitors,Sleeping Bear Dunes NL,55,"1,222,811",0.44%
Recreation Visitors,Amistad NRA,56,"1,219,967",0.44%
Recreation Visitors,LBJ Memorial Grove on the Potomac,57,"1,211,526",0.44%
Recreation Visitors,Badlands NP,58,"1,174,398",0.43%
Recreation Visitors,Sequoia NP,59,"1,139,389",0.41%
Recreation Visitors,Cuyahoga Valley NP,60,"1,113,405",0.40%
Recreation Visitors,Hot Springs NP,61,"1,101,242",0.40%
Recreation Visitors,Curecanti NRA,62,"1,096,823",0.40%
Recreation Visitors,Kings Canyon NP,63,"1,081,172",0.39%
Recreation Visitors,White House,64,"1,077,561",0.39%
Recreation Visitors,Chickamauga & Chattanooga NMP,65,"1,076,260",0.39%
Recreation Visitors,Lake Roosevelt NRA,66,"1,067,001",0.39%
Recreation Visitors,Buffalo NR,67,"1,052,496",0.38%
Recreation Visitors,Canaveral NS,68,"1,037,027",0.38%
Recreation Visitors,Jean Lafitte NHP & PRES,69,"1,017,670",0.37%
Recreation Visitors,Hawaii Volcanoes NP,70,"1,006,058",0.37%
Recreation Visitors,Minute Man NHP,71,"945,530",0.34%
Recreation Visitors,Harpers Ferry NHP,72,"916,361",0.33%
Recreation Visitors,Salem Maritime NHS,73,"874,589",0.32%
Recreation Visitors,Vicksburg NMP,74,"869,149",0.32%
Recreation Visitors,Joshua Tree NP,75,"830,085",0.30%
Recreation Visitors,Ford's Theatre NHS,76,"827,775",0.30%
Recreation Visitors,Everglades NP,77,"787,493",0.29%
Recreation Visitors,Virgin Islands NP,78,"785,354",0.29%
Recreation Visitors,Carlsbad Caverns NP,79,"781,300",0.28%
Recreation Visitors,Cumberland Gap NHP,80,"776,593",0.28%
Recreation Visitors,Petrified Forest NP,81,"758,082",0.28%
Recreation Visitors,Castillo de San Marcos NM,82,"755,056",0.27%
Recreation Visitors,Kennesaw Mountain NBP,83,"749,043",0.27%
Recreation Visitors,Lowell NHP,84,"740,875",0.27%
Recreation Visitors,Montezuma Castle NM,85,"738,047",0.27%
Recreation Visitors,Mesa Verde NP,86,"728,566",0.26%
Recreation Visitors,"Martin Luther King, Jr. NHS",87,"727,919",0.26%
Recreation Visitors,Bryce Canyon NP,88,"718,342",0.26%
Recreation Visitors,Saguaro NP,89,"689,933",0.25%
Recreation Visitors,Manassas NBP,90,"667,014",0.24%
Recreation Visitors,Death Valley NP,91,"665,345",0.24%
Recreation Visitors,North Cascades NP,92,"651,606",0.24%
Recreation Visitors,Saint Croix NSR,93,"625,549",0.23%
Recreation Visitors,Canyon de Chelly NM,94,"612,831",0.22%
Recreation Visitors,Redwood NP,95,"610,897",0.22%
Recreation Visitors,Antietam NB,96,"610,674",0.22%
Recreation Visitors,Biscayne NP,97,"607,968",0.22%
Recreation Visitors,Padre Island NS,98,"605,977",0.22%
Recreation Visitors,Denali NP & PRES,99,"575,013",0.21%
Recreation Visitors,Fire Island NS,100,"570,507",0.21%
Recreation Visitors,White Sands NM,101,"567,613",0.21%
Recreation Visitors,Wind Cave NP,102,"563,720",0.20%
Recreation Visitors,Fort McHenry NM & HS,103,"546,360",0.20%
Recreation Visitors,Wolf Trap NP for the Performing Arts,104,"545,667",0.20%
Recreation Visitors,Santa Monica Mountains NRA,105,"517,811",0.19%
Recreation Visitors,Catoctin Mountain Park,106,"511,010",0.19%
Recreation Visitors,Morristown NHP,107,"502,039",0.18%
Recreation Visitors,Arlington House The R.E. Lee MEM,108,"481,121",0.17%
Recreation Visitors,Pictured Rocks NL,109,"474,934",0.17%
Recreation Visitors,Lassen Volcanic NP,110,"472,431",0.17%
Recreation Visitors,Arches NP,111,"468,916",0.17%
Recreation Visitors,Crater Lake NP,112,"460,550",0.17%
Recreation Visitors,Petersburg NB,113,"460,280",0.17%
Recreation Visitors,Bighorn Canyon NRA,114,"452,103",0.16%
Recreation Visitors,Sunset Crater Volcano NM,115,"449,423",0.16%
Recreation Visitors,New River Gorge NR,116,"436,791",0.16%
Recreation Visitors,Cedar Breaks NM,117,"430,559",0.16%
Recreation Visitors,Capitol Reef NP,118,"428,808",0.16%
Recreation Visitors,Theodore Roosevelt NP,119,"424,846",0.15%
Recreation Visitors,Lincoln Home NHS,120,"418,356",0.15%
Recreation Visitors,Prince William Forest Park,121,"418,145",0.15%
Recreation Visitors,Pu'uhonua o Honaunau NHP,122,"415,580",0.15%
Recreation Visitors,Dinosaur NM,123,"412,089",0.15%
Recreation Visitors,Vanderbilt Mansion NHS,124,"411,391",0.15%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,125,"381,504",0.14%
Recreation Visitors,Fort Pulaski NM,126,"381,468",0.14%
Recreation Visitors,Colorado NM,127,"368,250",0.13%
Recreation Visitors,Fort Matanzas NM,128,"360,278",0.13%
Recreation Visitors,Federal Hall NMEM,129,"344,852",0.13%
Recreation Visitors,Shiloh NMP,130,"336,129",0.12%
Recreation Visitors,Appomattox Court House NHP,131,"336,075",0.12%
Recreation Visitors,Lyndon B. Johnson NHP,132,"330,848",0.12%
Recreation Visitors,Richmond NBP,133,"328,854",0.12%
Recreation Visitors,Devils Tower NM,134,"328,012",0.12%
Recreation Visitors,Greenbelt Park,135,"325,231",0.12%
Recreation Visitors,Wright Brothers NMEM,136,"315,957",0.11%
Recreation Visitors,Abraham Lincoln Birthplace NHP,137,"292,825",0.11%
Recreation Visitors,Fort Donelson NB,138,"292,132",0.11%
Recreation Visitors,Fort Sumter NM,139,"290,192",0.11%
Recreation Visitors,Black Canyon of the Gunnison NP,140,"285,439",0.10%
Recreation Visitors,Fort Raleigh NHS,141,"282,944",0.10%
Recreation Visitors,Wilson's Creek NB,142,"278,170",0.10%
Recreation Visitors,Fort Frederica NM,143,"276,136",0.10%
Recreation Visitors,Little Bighorn Battlefield NM,144,"265,046",0.10%
Recreation Visitors,Bandelier NM,145,"261,527",0.09%
Recreation Visitors,San Antonio Missions NHP,146,"257,265",0.09%
Recreation Visitors,Fort Vancouver NHS,147,"249,898",0.09%
Recreation Visitors,Organ Pipe Cactus NM,148,"247,089",0.09%
Recreation Visitors,Nez Perce NHP,149,"238,305",0.09%
Recreation Visitors,Big Bend NP,150,"227,921",0.08%
Recreation Visitors,Great Sand Dunes NP & PRES,151,"225,937",0.08%
Recreation Visitors,Fort Washington Park,152,"225,272",0.08%
Recreation Visitors,Chamizal NMEM,153,"220,987",0.08%
Recreation Visitors,Lincoln Boyhood NMEM,154,"219,075",0.08%
Recreation Visitors,Herbert Hoover NHS,155,"218,664",0.08%
Recreation Visitors,Kings Mountain NMP,156,"218,080",0.08%
Recreation Visitors,Rainbow Bridge NM,157,"210,708",0.08%
Recreation Visitors,De Soto NMEM,158,"209,774",0.08%
Recreation Visitors,Wupatki NM,159,"208,953",0.08%
Recreation Visitors,Pinnacles NP,160,"204,705",0.07%
Recreation Visitors,Craters of the Moon NM,161,"202,800",0.07%
Recreation Visitors,Voyageurs NP,162,"201,727",0.07%
Recreation Visitors,Tuskegee Institute NHS,163,"199,819",0.07%
Recreation Visitors,Home of Franklin D. Roosevelt NHS,164,"190,582",0.07%
Recreation Visitors,Casa Grande Ruins NM,165,"179,915",0.07%
Recreation Visitors,George Washington Birthplace NM,166,"175,420",0.06%
Recreation Visitors,Lewis & Clark NHP,167,"174,798",0.06%
Recreation Visitors,Channel Islands NP,168,"174,607",0.06%
Recreation Visitors,Canyonlands NP,169,"172,384",0.06%
Recreation Visitors,Ocmulgee NM,170,"164,059",0.06%
Recreation Visitors,Scotts Bluff NM,171,"161,896",0.06%
Recreation Visitors,San Juan Island NHP,172,"158,260",0.06%
Recreation Visitors,Upper Delaware S&RR,173,"157,753",0.06%
Recreation Visitors,Guadalupe Mountains NP,174,"156,344",0.06%
Recreation Visitors,Stones River NB,175,"151,748",0.06%
Recreation Visitors,Guilford Courthouse NMP,176,"149,971",0.05%
Recreation Visitors,Florissant Fossil Beds NM,177,"143,597",0.05%
Recreation Visitors,Perry's Victory & Intl. Peace MEM,178,"143,164",0.05%
Recreation Visitors,Fort Necessity NB,179,"142,498",0.05%
Recreation Visitors,Jewel Cave NM,180,"141,749",0.05%
Recreation Visitors,Apostle Islands NL,181,"137,341",0.05%
Recreation Visitors,Timpanogos Cave NM,182,"137,279",0.05%
Recreation Visitors,Hubbell Trading Post NHS,183,"132,047",0.05%
Recreation Visitors,Glacier Bay NP & PRES,184,"130,926",0.05%
Recreation Visitors,Andersonville NHS,185,"130,114",0.05%
Recreation Visitors,Fort Smith NHS,186,"129,293",0.05%
Recreation Visitors,Hopewell Furnace NHS,187,"128,870",0.05%
Recreation Visitors,Saratoga NHP,188,"128,776",0.05%
Recreation Visitors,Christiansted NHS,189,"125,326",0.05%
Recreation Visitors,George Washington Carver NM,190,"120,544",0.04%
Recreation Visitors,George Rogers Clark NHP,191,"119,724",0.04%
Recreation Visitors,Devils Postpile NM,192,"118,913",0.04%
Recreation Visitors,Eisenhower NHS,193,"118,346",0.04%
Recreation Visitors,John Day Fossil Beds NM,194,"117,346",0.04%
Recreation Visitors,Pipestone NM,195,"117,053",0.04%
Recreation Visitors,Whitman Mission NHS,196,"115,495",0.04%
Recreation Visitors,Walnut Canyon NM,197,"109,001",0.04%
Recreation Visitors,Sagamore Hill NHS,198,"104,801",0.04%
Recreation Visitors,Oregon Caves NM,199,"102,944",0.04%
Recreation Visitors,Klondike Gold Rush NHP Alaska,200,"102,155",0.04%
Recreation Visitors,Harry S Truman NHS,201,"101,685",0.04%
Recreation Visitors,Pea Ridge NMP,202,"98,688",0.04%
Recreation Visitors,Tuzigoot NM,203,"96,444",0.04%
Recreation Visitors,Sitka NHP,204,"95,060",0.03%
Recreation Visitors,Allegheny Portage Railroad NHS,205,"93,289",0.03%
Recreation Visitors,Buck Island Reef NM,206,"93,015",0.03%
Recreation Visitors,Cowpens NB,207,"90,786",0.03%
Recreation Visitors,Cape Lookout NS,208,"88,898",0.03%
Recreation Visitors,Natural Bridges NM,209,"88,243",0.03%
Recreation Visitors,Piscataway Park,210,"87,658",0.03%
Recreation Visitors,Effigy Mounds NM,211,"87,634",0.03%
Recreation Visitors,Fort Laramie NHS,212,"85,236",0.03%
Recreation Visitors,Fort Caroline NMEM,213,"84,457",0.03%
Recreation Visitors,Tonto NM,214,"80,906",0.03%
Recreation Visitors,Andrew Johnson NHS,215,"77,095",0.03%
Recreation Visitors,Lava Beds NM,216,"75,048",0.03%
Recreation Visitors,Fort Scott NHS,217,"74,496",0.03%
Recreation Visitors,Saugus Iron Works NHS,218,"69,640",0.03%
Recreation Visitors,Johnstown Flood NMEM,219,"69,414",0.03%
Recreation Visitors,General Grant NMEM,220,"69,220",0.03%
Recreation Visitors,Aztec Ruins NM,221,"65,459",0.02%
Recreation Visitors,Great Basin NP,222,"63,532",0.02%
Recreation Visitors,Tumacacori NHP,223,"63,327",0.02%
Recreation Visitors,Big Thicket NPRES,224,"62,460",0.02%
Recreation Visitors,Navajo NM,225,"62,441",0.02%
Recreation Visitors,Chiricahua NM,226,"61,895",0.02%
Recreation Visitors,Arkansas Post NMEM,227,"60,593",0.02%
Recreation Visitors,Kenai Fjords NP,228,"60,428",0.02%
Recreation Visitors,Chaco Culture NHP,229,"57,988",0.02%
Recreation Visitors,El Morro NM,230,"56,426",0.02%
Recreation Visitors,War in the Pacific NHP,231,"55,914",0.02%
Recreation Visitors,Coronado NMEM,232,"55,793",0.02%
Recreation Visitors,Carl Sandburg Home NHS,233,"55,196",0.02%
Recreation Visitors,Pu'ukohola Heiau NHS,234,"54,945",0.02%
Recreation Visitors,Fort Davis NHS,235,"52,237",0.02%
Recreation Visitors,Klondike Gold Rush NHP Seattle,236,"49,617",0.02%
Recreation Visitors,Horseshoe Bend NMP,237,"47,688",0.02%
Recreation Visitors,Grand Portage NM,238,"47,251",0.02%
Recreation Visitors,Hopewell Culture NHP,239,"46,750",0.02%
Recreation Visitors,Hamilton Grange NMEM,240,"46,281",0.02%
Recreation Visitors,Pennsylvania Avenue NHS,241,"46,096",0.02%
Recreation Visitors,Fort Stanwix NM,242,"45,338",0.02%
Recreation Visitors,Pecos NHP,243,"45,320",0.02%
Recreation Visitors,Gila Cliff Dwellings NM,244,"44,404",0.02%
Recreation Visitors,Golden Spike NHS,245,"44,288",0.02%
Recreation Visitors,Fort Larned NHS,246,"43,565",0.02%
Recreation Visitors,Homestead NM of America,247,"42,671",0.02%
Recreation Visitors,Thomas Edison NHP,248,"41,778",0.02%
Recreation Visitors,Bent's Old Fort NHS,249,"41,194",0.01%
Recreation Visitors,Moores Creek NB,250,"41,026",0.01%
Recreation Visitors,Fort Union Trading Post NHS,251,"40,080",0.01%
Recreation Visitors,Ninety Six NHS,252,"39,707",0.01%
Recreation Visitors,Capulin Volcano NM,253,"38,849",0.01%
Recreation Visitors,Katmai NP & PRES,254,"38,212",0.01%
Recreation Visitors,Saint-Gaudens NHS,255,"36,227",0.01%
Recreation Visitors,Pipe Spring NM,256,"35,648",0.01%
Recreation Visitors,Salinas Pueblo Missions NM,257,"35,093",0.01%
Recreation Visitors,Frederick Douglass NHS,258,"34,629",0.01%
Recreation Visitors,Theodore Roosevelt Island,259,"33,739",0.01%
Recreation Visitors,John Muir NHS,260,"33,712",0.01%
Recreation Visitors,Theodore Roosevelt Inaugural NHS,261,"33,474",0.01%
Recreation Visitors,Big Hole NB,262,"32,694",0.01%
Recreation Visitors,Isle Royale NP,263,"31,760",0.01%
Recreation Visitors,Wrangell-St. Elias NP & PRES,264,"29,191",0.01%
Recreation Visitors,Eleanor Roosevelt NHS,265,"28,814",0.01%
Recreation Visitors,Cumberland Island NS,266,"27,879",0.01%
Recreation Visitors,Hampton NHS,267,"26,921",0.01%
Recreation Visitors,Adams NHP,268,"25,617",0.01%
Recreation Visitors,Grant-Kohrs Ranch NHS,269,"25,407",0.01%
Recreation Visitors,Russell Cave NM,270,"24,959",0.01%
Recreation Visitors,Roger Williams NMEM,271,"21,875",0.01%
Recreation Visitors,Booker T. Washington NM,272,"20,588",0.01%
Recreation Visitors,Congaree NP,273,"20,312",0.01%
Recreation Visitors,Fossil Butte NM,274,"19,635",0.01%
Recreation Visitors,Clara Barton NHS,275,"18,592",0.01%
Recreation Visitors,Hovenweep NM,276,"18,579",0.01%
Recreation Visitors,Theodore Roosevelt Birthplace NHS,277,"17,273",0.01%
Recreation Visitors,Women's Rights NHP,278,"17,012",0.01%
Recreation Visitors,Lake Clark NP & PRES,279,"16,418",0.01%
Recreation Visitors,Dry Tortugas NP,280,"16,315",0.01%
Recreation Visitors,Knife River Indian Villages NHS,281,"16,265",0.01%
Recreation Visitors,Friendship Hill NHS,282,"16,232",0.01%
Recreation Visitors,John F. Kennedy NHS,283,"15,951",0.01%
Recreation Visitors,Fort Union NM,284,"14,435",0.01%
Recreation Visitors,Springfield Armory NHS,285,"13,705",0.00%
Recreation Visitors,Longfellow NHS,286,"12,681",0.00%
Recreation Visitors,Edgar Allan Poe NHS,287,"11,684",0.00%
Recreation Visitors,Agate Fossil Beds NM,288,"11,439",0.00%
Recreation Visitors,Martin Van Buren NHS,289,"11,124",0.00%
Recreation Visitors,Thaddeus Kosciuszko NMEM,290,"7,855",0.00%
Recreation Visitors,Frederick Law Olmsted NHS,291,"7,315",0.00%
Recreation Visitors,Fort Bowie NHS,292,"6,772",0.00%
Recreation Visitors,Obed W&SR,293,"6,722",0.00%
Recreation Visitors,Cape Krusenstern NM,294,"6,110",0.00%
Recreation Visitors,Noatak NPRES,295,"4,475",0.00%
Recreation Visitors,Maggie L. Walker NHS,296,"4,432",0.00%
Recreation Visitors,William Howard Taft NHS,297,"3,683",0.00%
Recreation Visitors,Eugene O'Neill NHS,298,"3,529",0.00%
Recreation Visitors,Alibates Flint Quarries NM,299,"2,494",0.00%
Recreation Visitors,Yukon-Charley Rivers NPRES,300,"1,789",0.00%
Recreation Visitors,Gates of the Arctic NP & PRES,301,"1,060",0.00%
Recreation Visitors,Rio Grande W&SR,302,743,0.00%
Recreation Visitors,Kobuk Valley NP,303,230,0.00%

