Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1999,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"19,836,842",6.91%
Recreation Visitors,Golden Gate NRA,2,"14,048,085",4.89%
Recreation Visitors,Great Smoky Mountains NP,3,"10,283,598",3.58%
Recreation Visitors,Lake Mead NRA,4,"9,023,943",3.14%
Recreation Visitors,George Washington MEM PKWY,5,"6,946,945",2.42%
Recreation Visitors,Gateway NRA,6,"6,813,607",2.37%
Recreation Visitors,Natchez Trace PKWY,7,"6,392,961",2.23%
Recreation Visitors,Statue of Liberty NM,8,"5,370,015",1.87%
Recreation Visitors,Delaware Water Gap NRA,9,"4,953,427",1.73%
Recreation Visitors,Cape Cod NS,10,"4,915,414",1.71%
Recreation Visitors,Gulf Islands NS,11,"4,597,270",1.60%
Recreation Visitors,Grand Canyon NP,12,"4,575,124",1.59%
Recreation Visitors,Castle Clinton NM,13,"4,467,492",1.56%
Recreation Visitors,Vietnam Veterans MEM,14,"4,442,238",1.55%
Recreation Visitors,Lincoln Memorial,15,"4,099,480",1.43%
Recreation Visitors,San Francisco Maritime NHP,16,"3,535,315",1.23%
Recreation Visitors,Yosemite NP,17,"3,493,607",1.22%
Recreation Visitors,Jefferson NEM,18,"3,481,042",1.21%
Recreation Visitors,Franklin Delano Roosevelt MEM,19,"3,453,171",1.20%
Recreation Visitors,Olympic NP,20,"3,364,266",1.17%
Recreation Visitors,Cuyahoga Valley NP,21,"3,324,284",1.16%
Recreation Visitors,Korean War Veterans Memorial,22,"3,249,688",1.13%
Recreation Visitors,Rocky Mountain NP,23,"3,186,323",1.11%
Recreation Visitors,Colonial NHP,24,"3,136,262",1.09%
Recreation Visitors,Yellowstone NP,25,"3,131,381",1.09%
Recreation Visitors,Independence NHP,26,"3,067,187",1.07%
Recreation Visitors,Chattahoochee River NRA,27,"2,898,155",1.01%
Recreation Visitors,Grand Teton NP,28,"2,680,025",0.93%
Recreation Visitors,Glen Canyon NRA,29,"2,639,860",0.92%
Recreation Visitors,Cape Hatteras NS,30,"2,634,587",0.92%
Recreation Visitors,Acadia NP,31,"2,602,227",0.91%
Recreation Visitors,Zion NP,32,"2,449,664",0.85%
Recreation Visitors,Boston NHP,33,"2,330,011",0.81%
Recreation Visitors,Point Reyes NS,34,"2,300,631",0.80%
Recreation Visitors,Thomas Jefferson MEM,35,"2,218,837",0.77%
Recreation Visitors,Chesapeake & Ohio Canal NHP,36,"2,116,916",0.74%
Recreation Visitors,Rock Creek Park,37,"1,998,719",0.70%
Recreation Visitors,Mount Rushmore NMEM,38,"1,972,289",0.69%
Recreation Visitors,Haleakala NP,39,"1,963,187",0.68%
Recreation Visitors,Assateague Island NS,40,"1,891,992",0.66%
Recreation Visitors,Lake Meredith NRA,41,"1,779,138",0.62%
