Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1985,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Golden Gate NRA,1,"18,355,365",7.28%
Recreation Visitors,Blue Ridge PKWY,2,"17,193,408",6.82%
Recreation Visitors,Natchez Trace PKWY,3,"12,931,973",5.13%
Recreation Visitors,Gulf Islands NS,4,"9,880,814",3.92%
Recreation Visitors,Great Smoky Mountains NP,5,"9,319,290",3.70%
Recreation Visitors,George Washington MEM PKWY,6,"8,780,684",3.48%
Recreation Visitors,Gateway NRA,7,"8,640,734",3.43%
Recreation Visitors,Lake Mead NRA,8,"6,952,147",2.76%
Recreation Visitors,Chesapeake & Ohio Canal NHP,9,"6,184,948",2.45%
Recreation Visitors,Independence NHP,10,"4,867,399",1.93%
Recreation Visitors,Cape Cod NS,11,"4,374,799",1.74%
Recreation Visitors,Valley Forge NHP,12,"4,177,029",1.66%
Recreation Visitors,Vietnam Veterans MEM,13,"3,978,216",1.58%
Recreation Visitors,Lincoln Memorial,14,"3,810,581",1.51%
Recreation Visitors,Acadia NP,15,"3,745,570",1.49%
Recreation Visitors,Yosemite NP,16,"2,831,952",1.12%
Recreation Visitors,Grand Canyon NP,17,"2,711,529",1.08%
Recreation Visitors,Olympic NP,18,"2,532,145",1.00%
Recreation Visitors,Assateague Island NS,19,"2,304,906",0.91%
Recreation Visitors,Thomas Jefferson MEM,20,"2,261,477",0.90%
Recreation Visitors,Rocky Mountain NP,21,"2,248,854",0.89%
Recreation Visitors,Yellowstone NP,22,"2,226,159",0.88%
Recreation Visitors,San Juan NHS,23,"2,221,661",0.88%
Recreation Visitors,Delaware Water Gap NRA,24,"2,186,179",0.87%
Recreation Visitors,Jefferson NEM,25,"2,140,316",0.85%
Recreation Visitors,Colonial NHP,26,"2,138,188",0.85%
Recreation Visitors,Chickasaw NRA,27,"2,129,513",0.85%
Recreation Visitors,Glen Canyon NRA,28,"2,078,866",0.82%
Recreation Visitors,Point Reyes NS,29,"1,991,615",0.79%
