Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1998,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"19,026,498",6.63%
Recreation Visitors,Golden Gate NRA,2,"14,046,590",4.90%
Recreation Visitors,Great Smoky Mountains NP,3,"9,989,395",3.48%
Recreation Visitors,Lake Mead NRA,4,"8,788,055",3.06%
Recreation Visitors,Gateway NRA,5,"7,124,022",2.48%
Recreation Visitors,George Washington MEM PKWY,6,"6,584,802",2.30%
Recreation Visitors,Natchez Trace PKWY,7,"5,810,094",2.03%
Recreation Visitors,Statue of Liberty NM,8,"5,200,633",1.81%
Recreation Visitors,Delaware Water Gap NRA,9,"5,019,175",1.75%
Recreation Visitors,Cape Cod NS,10,"4,804,185",1.68%
Recreation Visitors,Vietnam Veterans MEM,11,"4,687,299",1.63%
Recreation Visitors,Castle Clinton NM,12,"4,390,268",1.53%
Recreation Visitors,Lincoln Memorial,13,"4,368,912",1.52%
Recreation Visitors,Gulf Islands NS,14,"4,293,301",1.50%
Recreation Visitors,Franklin Delano Roosevelt MEM,15,"4,258,807",1.49%
Recreation Visitors,Grand Canyon NP,16,"4,239,682",1.48%
Recreation Visitors,Yosemite NP,17,"3,657,132",1.28%
Recreation Visitors,Olympic NP,18,"3,577,007",1.25%
Recreation Visitors,San Francisco Maritime NHP,19,"3,535,081",1.23%
Recreation Visitors,Cuyahoga Valley NP,20,"3,467,107",1.21%
Recreation Visitors,Jefferson NEM,21,"3,420,352",1.19%
Recreation Visitors,Korean War Veterans Memorial,22,"3,336,548",1.16%
Recreation Visitors,Colonial NHP,23,"3,122,557",1.09%
Recreation Visitors,Yellowstone NP,24,"3,120,830",1.09%
Recreation Visitors,Rocky Mountain NP,25,"3,035,422",1.06%
Recreation Visitors,Independence NHP,26,"2,997,127",1.05%
Recreation Visitors,Chattahoochee River NRA,27,"2,935,043",1.02%
Recreation Visitors,Grand Teton NP,28,"2,757,060",0.96%
Recreation Visitors,Cape Hatteras NS,29,"2,737,640",0.95%
Recreation Visitors,Boston NHP,30,"2,697,197",0.94%
Recreation Visitors,Acadia NP,31,"2,594,497",0.90%
Recreation Visitors,Point Reyes NS,32,"2,477,409",0.86%
Recreation Visitors,Glen Canyon NRA,33,"2,442,990",0.85%
Recreation Visitors,Zion NP,34,"2,370,048",0.83%
Recreation Visitors,Thomas Jefferson MEM,35,"2,139,549",0.75%
Recreation Visitors,Mammoth Cave NP,36,"2,113,992",0.74%
Recreation Visitors,Indiana Dunes NL,37,"2,108,789",0.74%
Recreation Visitors,Rock Creek Park,38,"2,015,825",0.70%
Recreation Visitors,Mount Rushmore NMEM,39,"2,014,485",0.70%
Recreation Visitors,Chesapeake & Ohio Canal NHP,40,"1,984,400",0.69%
Recreation Visitors,Assateague Island NS,41,"1,836,784",0.64%
Recreation Visitors,Glacier NP,42,"1,830,944",0.64%
Recreation Visitors,Valley Forge NHP,43,"1,784,520",0.62%
Recreation Visitors,Gettysburg NMP,44,"1,701,660",0.59%
Recreation Visitors,Fort Point NHS,45,"1,669,608",0.58%
Recreation Visitors,Lake Meredith NRA,46,"1,636,419",0.57%
Recreation Visitors,Chickasaw NRA,47,"1,615,577",0.56%
Recreation Visitors,National Capital Parks East,48,"1,609,738",0.56%
Recreation Visitors,Ozark NSR,49,"1,547,989",0.54%
Recreation Visitors,Lake Roosevelt NRA,50,"1,545,150",0.54%
Recreation Visitors,Hot Springs NP,51,"1,495,993",0.52%
Recreation Visitors,Haleakala NP,52,"1,476,842",0.52%
Recreation Visitors,Shenandoah NP,53,"1,473,100",0.51%
Recreation Visitors,Joshua Tree NP,54,"1,410,312",0.49%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",55,"1,395,091",0.49%
Recreation Visitors,World War II Valor in the Pacific NM,56,"1,358,699",0.47%
Recreation Visitors,Mount Rainier NP,57,"1,353,793",0.47%
Recreation Visitors,Hawaii Volcanoes NP,58,"1,352,373",0.47%
Recreation Visitors,President's Park,59,"1,333,875",0.47%
Recreation Visitors,Cumberland Gap NHP,60,"1,317,835",0.46%
Recreation Visitors,Sleeping Bear Dunes NL,61,"1,298,205",0.45%
Recreation Visitors,National Capital Parks Central,62,"1,264,132",0.44%
Recreation Visitors,Ford's Theatre NHS,63,"1,220,391",0.43%
Recreation Visitors,New River Gorge NR,64,"1,197,649",0.42%
Recreation Visitors,Death Valley NP,65,"1,177,746",0.41%
Recreation Visitors,Bryce Canyon NP,66,"1,166,331",0.41%
Recreation Visitors,Amistad NRA,67,"1,129,811",0.39%
Recreation Visitors,San Antonio Missions NHP,68,"1,118,905",0.39%
Recreation Visitors,Everglades NP,69,"1,118,215",0.39%
Recreation Visitors,Cabrillo NM,70,"1,095,638",0.38%
Recreation Visitors,Kennesaw Mountain NBP,71,"1,052,281",0.37%
Recreation Visitors,White House,72,"1,027,479",0.36%
Recreation Visitors,Badlands NP,73,"1,021,049",0.36%
Recreation Visitors,Chickamauga & Chattanooga NMP,74,"1,019,503",0.36%
Recreation Visitors,Vicksburg NMP,75,"1,005,918",0.35%
Recreation Visitors,Curecanti NRA,76,"973,652",0.34%
Recreation Visitors,Manassas NBP,77,"972,709",0.34%
Recreation Visitors,Minute Man NHP,78,"965,253",0.34%
Recreation Visitors,San Juan NHS,79,"892,854",0.31%
Recreation Visitors,Sequoia NP,80,"861,303",0.30%
Recreation Visitors,Muir Woods NM,81,"860,378",0.30%
Recreation Visitors,Big South Fork NRRA,82,"856,480",0.30%
Recreation Visitors,Montezuma Castle NM,83,"853,821",0.30%
Recreation Visitors,Wind Cave NP,84,"849,974",0.30%
Recreation Visitors,Canyon de Chelly NM,85,"844,958",0.29%
Recreation Visitors,Arches NP,86,"837,161",0.29%
Recreation Visitors,Jean Lafitte NHP & PRES,87,"835,521",0.29%
Recreation Visitors,Petrified Forest NP,88,"816,506",0.28%
Recreation Visitors,Salem Maritime NHS,89,"802,214",0.28%
Recreation Visitors,Guilford Courthouse NMP,90,"753,943",0.26%
Recreation Visitors,Whiskeytown NRA,91,"752,478",0.26%
Recreation Visitors,Saguaro NP,92,"716,160",0.25%
Recreation Visitors,Padre Island NS,93,"707,999",0.25%
Recreation Visitors,Canaveral NS,94,"703,301",0.25%
Recreation Visitors,Fort McHenry NM & HS,95,"684,724",0.24%
Recreation Visitors,Klondike Gold Rush NHP Alaska,96,"679,980",0.24%
Recreation Visitors,Capitol Reef NP,97,"656,026",0.23%
Recreation Visitors,Buffalo NR,98,"651,223",0.23%
Recreation Visitors,Timucuan EHP,99,"633,233",0.22%
Recreation Visitors,Mesa Verde NP,100,"604,556",0.21%
Recreation Visitors,White Sands NM,101,"592,957",0.21%
Recreation Visitors,Cedar Breaks NM,102,"578,974",0.20%
Recreation Visitors,Channel Islands NP,103,"574,270",0.20%
Recreation Visitors,LBJ Memorial Grove on the Potomac,104,"567,737",0.20%
Recreation Visitors,Castillo de San Marcos NM,105,"562,731",0.20%
Recreation Visitors,Fire Island NS,106,"558,479",0.19%
Recreation Visitors,Virgin Islands NP,107,"556,849",0.19%
Recreation Visitors,Lowell NHP,108,"554,612",0.19%
Recreation Visitors,Morristown NHP,109,"543,277",0.19%
Recreation Visitors,Kings Canyon NP,110,"540,212",0.19%
Recreation Visitors,Wolf Trap NP for the Performing Arts,111,"523,354",0.18%
Recreation Visitors,Carlsbad Caverns NP,112,"522,076",0.18%
Recreation Visitors,Santa Monica Mountains NRA,113,"516,249",0.18%
Recreation Visitors,Arlington House The R.E. Lee MEM,114,"511,200",0.18%
Recreation Visitors,Fort Matanzas NM,115,"506,212",0.18%
Recreation Visitors,Pu'uhonua o Honaunau NHP,116,"492,210",0.17%
Recreation Visitors,Catoctin Mountain Park,117,"483,762",0.17%
Recreation Visitors,Big Cypress NPRES,118,"474,895",0.17%
Recreation Visitors,Crater Lake NP,119,"471,865",0.16%
Recreation Visitors,Pictured Rocks NL,120,"455,120",0.16%
Recreation Visitors,Saint Croix NSR,121,"452,748",0.16%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,122,"449,798",0.16%
Recreation Visitors,Theodore Roosevelt NP,123,"448,286",0.16%
Recreation Visitors,Canyonlands NP,124,"436,524",0.15%
Recreation Visitors,Ross Lake NRA,125,"425,209",0.15%
Recreation Visitors,Dinosaur NM,126,"420,295",0.15%
Recreation Visitors,Wright Brothers NMEM,127,"419,210",0.15%
Recreation Visitors,Lincoln Home NHS,128,"408,051",0.14%
Recreation Visitors,Glacier Bay NP & PRES,129,"403,512",0.14%
Recreation Visitors,Biscayne NP,130,"403,239",0.14%
Recreation Visitors,Devils Tower NM,131,"399,064",0.14%
Recreation Visitors,"Martin Luther King, Jr. NHS",132,"387,594",0.14%
Recreation Visitors,Boston African American NHS,133,"384,331",0.13%
Recreation Visitors,Redwood NP,134,"383,188",0.13%
Recreation Visitors,Vanderbilt Mansion NHS,135,"383,038",0.13%
Recreation Visitors,Mojave NPRES,136,"374,378",0.13%
Recreation Visitors,Denali NP & PRES,137,"372,519",0.13%
Recreation Visitors,Harpers Ferry NHP,138,"371,094",0.13%
Recreation Visitors,Little Bighorn Battlefield NM,139,"366,739",0.13%
Recreation Visitors,Fort Vancouver NHS,140,"365,326",0.13%
Recreation Visitors,Fort Pulaski NM,141,"361,104",0.13%
Recreation Visitors,Fort Raleigh NHS,142,"357,928",0.12%
