Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1991,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"16,414,294",6.39%
Recreation Visitors,Golden Gate NRA,2,"14,695,771",5.72%
Recreation Visitors,Great Smoky Mountains NP,3,"8,654,459",3.37%
Recreation Visitors,Lake Mead NRA,4,"8,445,016",3.29%
Recreation Visitors,Gateway NRA,5,"6,643,921",2.59%
Recreation Visitors,Natchez Trace PKWY,6,"5,832,697",2.27%
Recreation Visitors,Cape Cod NS,7,"5,442,379",2.12%
Recreation Visitors,George Washington MEM PKWY,8,"5,004,736",1.95%
Recreation Visitors,Gulf Islands NS,9,"4,987,978",1.94%
Recreation Visitors,Statue of Liberty NM,10,"4,343,017",1.69%
Recreation Visitors,San Francisco Maritime NHP,11,"4,317,598",1.68%
Recreation Visitors,Delaware Water Gap NRA,12,"4,275,847",1.66%
Recreation Visitors,Grand Canyon NP,13,"3,886,031",1.51%
Recreation Visitors,Yosemite NP,14,"3,423,101",1.33%
Recreation Visitors,Castle Clinton NM,15,"3,344,143",1.30%
Recreation Visitors,Independence NHP,16,"3,200,377",1.25%
Recreation Visitors,Glen Canyon NRA,17,"3,181,144",1.24%
Recreation Visitors,Yellowstone NP,18,"2,920,537",1.14%
Recreation Visitors,"Martin Luther King, Jr. NHS",19,"2,870,609",1.12%
Recreation Visitors,Olympic NP,20,"2,759,673",1.07%
Recreation Visitors,Rocky Mountain NP,21,"2,751,781",1.07%
Recreation Visitors,Jefferson NEM,22,"2,622,425",1.02%
Recreation Visitors,Acadia NP,23,"2,475,857",0.96%
Recreation Visitors,Point Reyes NS,24,"2,396,904",0.93%
Recreation Visitors,San Juan NHS,25,"2,345,348",0.91%
Recreation Visitors,Ozark NSR,26,"2,304,761",0.90%
Recreation Visitors,Zion NP,27,"2,236,997",0.87%
Recreation Visitors,Colonial NHP,28,"2,197,903",0.86%
Recreation Visitors,Mammoth Cave NP,29,"2,158,195",0.84%
Recreation Visitors,Rock Creek Park,30,"2,155,770",0.84%
Recreation Visitors,Cape Hatteras NS,31,"2,098,930",0.82%
Recreation Visitors,Glacier NP,32,"2,096,966",0.82%
Recreation Visitors,Assateague Island NS,33,"2,087,524",0.81%
Recreation Visitors,Indiana Dunes NL,34,"2,058,801",0.80%
Recreation Visitors,Mount Rushmore NMEM,35,"2,044,522",0.80%
Recreation Visitors,Boston NHP,36,"2,020,563",0.79%
Recreation Visitors,Chesapeake & Ohio Canal NHP,37,"1,945,201",0.76%
Recreation Visitors,Shenandoah NP,38,"1,939,486",0.75%
Recreation Visitors,Lake Roosevelt NRA,39,"1,771,420",0.69%
Recreation Visitors,Valley Forge NHP,40,"1,687,247",0.66%
Recreation Visitors,Chattahoochee River NRA,41,"1,660,563",0.65%
Recreation Visitors,Grand Teton NP,42,"1,625,752",0.63%
Recreation Visitors,Vietnam Veterans MEM,43,"1,615,908",0.63%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",44,"1,576,818",0.61%
Recreation Visitors,Mount Rainier NP,45,"1,549,412",0.60%
Recreation Visitors,Whiskeytown NRA,46,"1,537,073",0.60%
Recreation Visitors,Muir Woods NM,47,"1,518,874",0.59%
Recreation Visitors,Badlands NP,48,"1,518,396",0.59%
Recreation Visitors,World War II Valor in the Pacific NM,49,"1,488,960",0.58%
Recreation Visitors,Chickasaw NRA,50,"1,453,032",0.57%
Recreation Visitors,Gettysburg NMP,51,"1,415,840",0.55%
Recreation Visitors,Cuyahoga Valley NP,52,"1,358,984",0.53%
Recreation Visitors,Fort Point NHS,53,"1,351,535",0.53%
Recreation Visitors,Everglades NP,54,"1,292,014",0.50%
Recreation Visitors,Lake Meredith NRA,55,"1,280,021",0.50%
Recreation Visitors,Sleeping Bear Dunes NL,56,"1,246,333",0.49%
Recreation Visitors,Hawaii Volcanoes NP,57,"1,238,653",0.48%
Recreation Visitors,Cabrillo NM,58,"1,234,781",0.48%
Recreation Visitors,Haleakala NP,59,"1,228,332",0.48%
Recreation Visitors,Amistad NRA,60,"1,215,691",0.47%
Recreation Visitors,Hot Springs NP,61,"1,203,929",0.47%
Recreation Visitors,Washington Monument,62,"1,168,736",0.45%
Recreation Visitors,Canaveral NS,63,"1,159,001",0.45%
Recreation Visitors,Joshua Tree NP,64,"1,145,458",0.45%
Recreation Visitors,Lincoln Memorial,65,"1,141,278",0.44%
Recreation Visitors,Sequoia NP,66,"1,120,278",0.44%
Recreation Visitors,Curecanti NRA,67,"1,090,929",0.42%
Recreation Visitors,Kings Canyon NP,68,"1,071,022",0.42%
Recreation Visitors,Chickamauga & Chattanooga NMP,69,"1,002,285",0.39%
Recreation Visitors,Buffalo NR,70,"981,833",0.38%
Recreation Visitors,White House,71,"978,617",0.38%
Recreation Visitors,Padre Island NS,72,"972,122",0.38%
