Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 2005,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"17,882,567",6.54%
Recreation Visitors,Golden Gate NRA,2,"13,602,629",4.97%
Recreation Visitors,Great Smoky Mountains NP,3,"9,192,477",3.36%
Recreation Visitors,Gateway NRA,4,"8,294,353",3.03%
Recreation Visitors,Lake Mead NRA,5,"7,692,438",2.81%
Recreation Visitors,George Washington MEM PKWY,6,"7,284,165",2.66%
Recreation Visitors,Natchez Trace PKWY,7,"5,482,282",2.00%
Recreation Visitors,Delaware Water Gap NRA,8,"5,052,264",1.85%
Recreation Visitors,World War II Memorial,9,"4,410,379",1.61%
Recreation Visitors,Grand Canyon NP,10,"4,401,522",1.61%
Recreation Visitors,Statue of Liberty NM,11,"4,235,595",1.55%
Recreation Visitors,San Francisco Maritime NHP,12,"3,976,056",1.45%
Recreation Visitors,Independence NHP,13,"3,951,073",1.44%
Recreation Visitors,Vietnam Veterans MEM,14,"3,799,968",1.39%
Recreation Visitors,Cape Cod NS,15,"3,712,812",1.36%
Recreation Visitors,Lincoln Memorial,16,"3,638,806",1.33%
Recreation Visitors,Castle Clinton NM,17,"3,487,307",1.28%
Recreation Visitors,Colonial NHP,18,"3,338,695",1.22%
Recreation Visitors,Yosemite NP,19,"3,304,144",1.21%
Recreation Visitors,Korean War Veterans Memorial,20,"3,214,467",1.18%
Recreation Visitors,Olympic NP,21,"3,142,774",1.15%
Recreation Visitors,Chesapeake & Ohio Canal NHP,22,"3,000,005",1.10%
Recreation Visitors,Jefferson NEM,23,"2,944,976",1.08%
Recreation Visitors,Franklin Delano Roosevelt MEM,24,"2,852,565",1.04%
Recreation Visitors,Yellowstone NP,25,"2,835,651",1.04%
Recreation Visitors,Rocky Mountain NP,26,"2,798,368",1.02%
Recreation Visitors,Zion NP,27,"2,586,665",0.95%
Recreation Visitors,Cuyahoga Valley NP,28,"2,533,827",0.93%
Recreation Visitors,Chattahoochee River NRA,29,"2,511,306",0.92%
Recreation Visitors,Grand Teton NP,30,"2,463,442",0.90%
Recreation Visitors,Thomas Jefferson MEM,31,"2,312,726",0.85%
Recreation Visitors,Cape Hatteras NS,32,"2,260,628",0.83%
Recreation Visitors,Rock Creek Park,33,"2,132,088",0.78%
Recreation Visitors,Indiana Dunes NL,34,"2,127,336",0.78%
Recreation Visitors,Acadia NP,35,"2,051,484",0.75%
Recreation Visitors,Mount Rushmore NMEM,36,"2,037,861",0.75%
Recreation Visitors,Assateague Island NS,37,"1,996,502",0.73%
Recreation Visitors,Boston NHP,38,"1,992,242",0.73%
Recreation Visitors,Point Reyes NS,39,"1,988,585",0.73%
Recreation Visitors,Glacier NP,40,"1,925,101",0.70%
Recreation Visitors,Glen Canyon NRA,41,"1,908,726",0.70%
Recreation Visitors,Mammoth Cave NP,42,"1,878,006",0.69%
Recreation Visitors,Gettysburg NMP,43,"1,705,601",0.62%
Recreation Visitors,Gulf Islands NS,44,"1,689,400",0.62%
Recreation Visitors,Fort Point NHS,45,"1,682,041",0.62%
Recreation Visitors,Hawaii Volcanoes NP,46,"1,661,196",0.61%
Recreation Visitors,National Capital Parks Central,47,"1,660,876",0.61%
Recreation Visitors,World War II Valor in the Pacific NM,48,"1,556,808",0.57%
Recreation Visitors,Ozark NSR,49,"1,554,729",0.57%
Recreation Visitors,Haleakala NP,50,"1,474,681",0.54%
Recreation Visitors,Amistad NRA,51,"1,399,852",0.51%
Recreation Visitors,National Capital Parks East,52,"1,390,443",0.51%
Recreation Visitors,Joshua Tree NP,53,"1,375,111",0.50%
Recreation Visitors,Hot Springs NP,54,"1,340,160",0.49%
Recreation Visitors,Chickasaw NRA,55,"1,295,212",0.47%
Recreation Visitors,Valley Forge NHP,56,"1,293,001",0.47%
Recreation Visitors,Lake Roosevelt NRA,57,"1,272,119",0.47%
Recreation Visitors,Everglades NP,58,"1,233,837",0.45%
Recreation Visitors,Sleeping Bear Dunes NL,59,"1,222,313",0.45%
Recreation Visitors,President's Park,60,"1,204,270",0.44%
Recreation Visitors,Mount Rainier NP,61,"1,173,897",0.43%
Recreation Visitors,San Antonio Missions NHP,62,"1,139,133",0.42%
Recreation Visitors,Lake Meredith NRA,63,"1,113,192",0.41%
Recreation Visitors,Shenandoah NP,64,"1,094,912",0.40%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",65,"1,077,646",0.39%
Recreation Visitors,San Juan NHS,66,"1,054,492",0.39%
Recreation Visitors,New River Gorge NR,67,"1,045,814",0.38%
Recreation Visitors,Minute Man NHP,68,"1,027,033",0.38%
Recreation Visitors,Bryce Canyon NP,69,"1,017,681",0.37%
Recreation Visitors,Canaveral NS,70,"1,007,446",0.37%
Recreation Visitors,Cumberland Gap NHP,71,"1,006,447",0.37%
Recreation Visitors,Kennesaw Mountain NBP,72,"1,005,510",0.37%
Recreation Visitors,Sequoia NP,73,"1,004,843",0.37%
Recreation Visitors,Fort Matanzas NM,74,"1,002,444",0.37%
Recreation Visitors,Buffalo NR,75,"984,059",0.36%
Recreation Visitors,Badlands NP,76,"909,146",0.33%
Recreation Visitors,Timucuan EHP,77,"903,177",0.33%
Recreation Visitors,Chickamauga & Chattanooga NMP,78,"901,384",0.33%
Recreation Visitors,Klondike Gold Rush NHP Alaska,79,"888,255",0.32%
Recreation Visitors,Curecanti NRA,80,"882,768",0.32%
Recreation Visitors,Ford's Theatre NHS,81,"856,079",0.31%
Recreation Visitors,Canyon de Chelly NM,82,"830,253",0.30%
Recreation Visitors,Cabrillo NM,83,"826,615",0.30%
Recreation Visitors,Virgin Islands NP,84,"803,040",0.29%
Recreation Visitors,Fort Vancouver NHS,85,"801,198",0.29%
Recreation Visitors,Death Valley NP,86,"800,113",0.29%
Recreation Visitors,Arches NP,87,"781,670",0.29%
Recreation Visitors,Fort Sumter NM,88,"779,390",0.28%
Recreation Visitors,Muir Woods NM,89,"775,941",0.28%
Recreation Visitors,Big Cypress NPRES,90,"768,687",0.28%
Recreation Visitors,Whiskeytown NRA,91,"740,275",0.27%
Recreation Visitors,Saguaro NP,92,"727,208",0.27%
Recreation Visitors,Lowell NHP,93,"722,458",0.26%
Recreation Visitors,Manassas NBP,94,"715,622",0.26%
Recreation Visitors,Vicksburg NMP,95,"703,484",0.26%
Recreation Visitors,Big South Fork NRRA,96,"699,230",0.26%
Recreation Visitors,Cape Lookout NS,97,"692,857",0.25%
Recreation Visitors,Salem Maritime NHS,98,"676,216",0.25%
Recreation Visitors,Fire Island NS,99,"670,456",0.25%
Recreation Visitors,Padre Island NS,100,"666,580",0.24%
Recreation Visitors,Mojave NPRES,101,"632,521",0.23%
Recreation Visitors,"Martin Luther King, Jr. NHS",102,"624,848",0.23%
Recreation Visitors,Montezuma Castle NM,103,"622,320",0.23%
Recreation Visitors,Fort McHenry NM & HS,104,"620,636",0.23%
Recreation Visitors,Wind Cave NP,105,"612,478",0.22%
Recreation Visitors,Castillo de San Marcos NM,106,"600,252",0.22%
Recreation Visitors,Petrified Forest NP,107,"598,378",0.22%
Recreation Visitors,Kings Canyon NP,108,"594,893",0.22%
Recreation Visitors,Biscayne NP,109,"563,728",0.21%
Recreation Visitors,Wolf Trap NP for the Performing Arts,110,"554,386",0.20%
Recreation Visitors,Capitol Reef NP,111,"550,255",0.20%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,112,"534,636",0.20%
Recreation Visitors,Saint Croix NSR,113,"521,695",0.19%
Recreation Visitors,Catoctin Mountain Park,114,"515,193",0.19%
Recreation Visitors,Cedar Breaks NM,115,"505,158",0.18%
Recreation Visitors,Arlington House The R.E. Lee MEM,116,"498,553",0.18%
Recreation Visitors,Mesa Verde NP,117,"498,333",0.18%
Recreation Visitors,Guilford Courthouse NMP,118,"497,193",0.18%
Recreation Visitors,Theodore Roosevelt NP,119,"493,198",0.18%
Recreation Visitors,Pictured Rocks NL,120,"476,888",0.17%
Recreation Visitors,Pu'uhonua o Honaunau NHP,121,"476,237",0.17%
Recreation Visitors,Washington Monument,122,"467,550",0.17%
Recreation Visitors,Wright Brothers NMEM,123,"458,948",0.17%
Recreation Visitors,White House,124,"455,643",0.17%
Recreation Visitors,LBJ Memorial Grove on the Potomac,125,"454,716",0.17%
Recreation Visitors,White Sands NM,126,"450,447",0.16%
Recreation Visitors,Crater Lake NP,127,"447,240",0.16%
Recreation Visitors,Santa Monica Mountains NRA,128,"447,190",0.16%
Recreation Visitors,Channel Islands NP,129,"434,107",0.16%
Recreation Visitors,Jean Lafitte NHP & PRES,130,"429,267",0.16%
Recreation Visitors,Lincoln Home NHS,131,"419,552",0.15%
Recreation Visitors,Carlsbad Caverns NP,132,"413,786",0.15%
Recreation Visitors,Denali NP & PRES,133,"403,520",0.15%
Recreation Visitors,Big Bend NP,134,"398,583",0.15%
Recreation Visitors,Redwood NP,135,"394,144",0.14%
Recreation Visitors,Canyonlands NP,136,"393,381",0.14%
Recreation Visitors,Vanderbilt Mansion NHS,137,"372,517",0.14%
Recreation Visitors,Devils Tower NM,138,"369,575",0.14%
Recreation Visitors,Lassen Volcanic NP,139,"365,535",0.13%
Recreation Visitors,Fort Frederica NM,140,"363,948",0.13%
Recreation Visitors,Dinosaur NM,141,"360,584",0.13%
Recreation Visitors,Glacier Bay NP & PRES,142,"359,829",0.13%
Recreation Visitors,Colorado NM,143,"347,136",0.13%
Recreation Visitors,New Bedford Whaling NHP,144,"332,935",0.12%
Recreation Visitors,Little Bighorn Battlefield NM,145,"328,668",0.12%
Recreation Visitors,Boston African American NHS,146,"327,921",0.12%
Recreation Visitors,Shiloh NMP,147,"315,296",0.12%
Recreation Visitors,Fort Washington Park,148,"306,802",0.11%
Recreation Visitors,Fort Pulaski NM,149,"297,982",0.11%
Recreation Visitors,Antietam NB,150,"295,309",0.11%
Recreation Visitors,Sitka NHP,151,"291,610",0.11%
Recreation Visitors,Organ Pipe Cactus NM,152,"280,068",0.10%
Recreation Visitors,Great Sand Dunes NP & PRES,153,"279,589",0.10%
Recreation Visitors,Ross Lake NRA,154,"279,581",0.10%
Recreation Visitors,Fort Raleigh NHS,155,"276,071",0.10%
Recreation Visitors,Kings Mountain NMP,156,"268,394",0.10%
Recreation Visitors,Kenai Fjords NP,157,"258,297",0.09%
Recreation Visitors,Bandelier NM,158,"250,161",0.09%
Recreation Visitors,Upper Delaware S&RR,159,"248,953",0.09%
Recreation Visitors,San Juan Island NHP,160,"246,780",0.09%
Recreation Visitors,Lewis & Clark NHP,161,"245,266",0.09%
Recreation Visitors,Morristown NHP,162,"241,897",0.09%
Recreation Visitors,Harpers Ferry NHP,163,"241,807",0.09%
Recreation Visitors,De Soto NMEM,164,"240,172",0.09%
Recreation Visitors,Voyageurs NP,165,"234,577",0.09%
Recreation Visitors,Prince William Forest Park,166,"232,213",0.08%
Recreation Visitors,Natchez NHP,167,"232,023",0.08%
