Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1982,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Golden Gate NRA,1,"19,897,389",8.46%
Recreation Visitors,Blue Ridge PKWY,2,"14,360,184",6.10%
Recreation Visitors,Natchez Trace PKWY,3,"11,051,140",4.70%
Recreation Visitors,Gateway NRA,4,"9,869,135",4.20%
Recreation Visitors,George Washington MEM PKWY,5,"9,216,441",3.92%
Recreation Visitors,Colonial NHP,6,"8,518,883",3.62%
Recreation Visitors,Great Smoky Mountains NP,7,"8,177,869",3.48%
Recreation Visitors,Chesapeake & Ohio Canal NHP,8,"6,057,618",2.57%
Recreation Visitors,Lake Mead NRA,9,"5,390,496",2.29%
Recreation Visitors,Independence NHP,10,"4,318,501",1.84%
Recreation Visitors,Cape Cod NS,11,"4,021,111",1.71%
Recreation Visitors,Acadia NP,12,"3,572,114",1.52%
Recreation Visitors,Gulf Islands NS,13,"3,507,438",1.49%
Recreation Visitors,Valley Forge NHP,14,"3,410,490",1.45%
Recreation Visitors,Lincoln Memorial,15,"3,131,753",1.33%
Recreation Visitors,Jefferson NEM,16,"2,967,323",1.26%
Recreation Visitors,Rocky Mountain NP,17,"2,564,116",1.09%
Recreation Visitors,Grand Teton NP,18,"2,534,029",1.08%
Recreation Visitors,Olympic NP,19,"2,478,739",1.05%
Recreation Visitors,Yosemite NP,20,"2,415,587",1.03%
Recreation Visitors,Yellowstone NP,21,"2,368,897",1.01%
Recreation Visitors,Grand Canyon NP,22,"2,293,127",0.97%
Recreation Visitors,Delaware Water Gap NRA,23,"2,135,790",0.91%
Recreation Visitors,Chickasaw NRA,24,"2,094,319",0.89%
Recreation Visitors,Assateague Island NS,25,"2,019,438",0.86%
Recreation Visitors,Hawaii Volcanoes NP,26,"1,995,397",0.85%
Recreation Visitors,Lake Meredith NRA,27,"1,909,655",0.81%
Recreation Visitors,Statue of Liberty NM,28,"1,784,297",0.76%
Recreation Visitors,Rock Creek Park,29,"1,764,535",0.75%
Recreation Visitors,Shenandoah NP,30,"1,751,972",0.74%
Recreation Visitors,Glen Canyon NRA,31,"1,733,226",0.74%
Recreation Visitors,Boston NHP,32,"1,703,122",0.72%
Recreation Visitors,Cape Hatteras NS,33,"1,698,543",0.72%
Recreation Visitors,Glacier NP,34,"1,666,114",0.71%
Recreation Visitors,Mammoth Cave NP,35,"1,526,676",0.65%
Recreation Visitors,San Juan NHS,36,"1,508,333",0.64%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",37,"1,495,262",0.64%
Recreation Visitors,Mount Rushmore NMEM,38,"1,484,300",0.63%
Recreation Visitors,Cabrillo NM,39,"1,466,162",0.62%
Recreation Visitors,Ozark NSR,40,"1,449,168",0.62%
Recreation Visitors,Whiskeytown NRA,41,"1,377,648",0.59%
Recreation Visitors,Point Reyes NS,42,"1,344,582",0.57%
Recreation Visitors,Washington Monument,43,"1,292,284",0.55%
Recreation Visitors,Thomas Jefferson MEM,44,"1,270,798",0.54%
Recreation Visitors,Amistad NRA,45,"1,259,668",0.54%
Recreation Visitors,Zion NP,46,"1,246,290",0.53%
Recreation Visitors,Fort Point NHS,47,"1,222,873",0.52%
Recreation Visitors,Muir Woods NM,48,"1,171,430",0.50%
Recreation Visitors,Gettysburg NMP,49,"1,151,141",0.49%
Recreation Visitors,White House,50,"1,076,713",0.46%
Recreation Visitors,Canaveral NS,51,"1,072,818",0.46%
Recreation Visitors,Indiana Dunes NL,52,"1,066,573",0.45%
Recreation Visitors,World War II Valor in the Pacific NM,53,"1,039,050",0.44%
Recreation Visitors,Minute Man NHP,54,"1,037,897",0.44%
Recreation Visitors,Badlands NP,55,"1,030,484",0.44%
Recreation Visitors,Sequoia NP,56,"1,020,500",0.43%
Recreation Visitors,Hot Springs NP,57,"1,015,580",0.43%
Recreation Visitors,Mount Rainier NP,58,"1,007,300",0.43%
Recreation Visitors,Curecanti NRA,59,"994,265",0.42%
Recreation Visitors,Kennesaw Mountain NBP,60,"963,835",0.41%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,61,"961,455",0.41%
Recreation Visitors,Chickamauga & Chattanooga NMP,62,"906,018",0.39%
Recreation Visitors,North Cascades NP,63,"857,016",0.36%
Recreation Visitors,Kings Canyon NP,64,"831,044",0.35%
Recreation Visitors,Lake Roosevelt NRA,65,"819,328",0.35%
Recreation Visitors,Carlsbad Caverns NP,66,"781,963",0.33%
Recreation Visitors,Haleakala NP,67,"771,762",0.33%
Recreation Visitors,Padre Island NS,68,"731,218",0.31%
Recreation Visitors,Cuyahoga Valley NP,69,"717,815",0.31%
Recreation Visitors,Petrified Forest NP,70,"710,619",0.30%
Recreation Visitors,Fort McHenry NM & HS,71,"685,443",0.29%
Recreation Visitors,Harpers Ferry NHP,72,"682,386",0.29%
Recreation Visitors,Death Valley NP,73,"679,992",0.29%
Recreation Visitors,Theodore Roosevelt NP,74,"677,014",0.29%
Recreation Visitors,Virgin Islands NP,75,"673,480",0.29%
Recreation Visitors,Joshua Tree NP,76,"673,201",0.29%
Recreation Visitors,Manassas NBP,77,"668,601",0.28%
Recreation Visitors,Chattahoochee River NRA,78,"665,192",0.28%
Recreation Visitors,Sleeping Bear Dunes NL,79,"664,945",0.28%
Recreation Visitors,Castillo de San Marcos NM,80,"659,688",0.28%
Recreation Visitors,Cumberland Gap NHP,81,"632,023",0.27%
Recreation Visitors,Ford's Theatre NHS,82,"619,669",0.26%
Recreation Visitors,Vicksburg NMP,83,"614,788",0.26%
Recreation Visitors,Buffalo NR,84,"606,935",0.26%
Recreation Visitors,Mesa Verde NP,85,"602,968",0.26%
Recreation Visitors,Saguaro NP,86,"566,807",0.24%
Recreation Visitors,Petersburg NB,87,"550,783",0.23%
Recreation Visitors,Everglades NP,88,"550,168",0.23%
Recreation Visitors,White Sands NM,89,"543,581",0.23%
Recreation Visitors,Fire Island NS,90,"539,150",0.23%
Recreation Visitors,Morristown NHP,91,"534,659",0.23%
Recreation Visitors,Arlington House The R.E. Lee MEM,92,"511,982",0.22%
