Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1989,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Golden Gate NRA,1,"16,656,896",6.48%
Recreation Visitors,Blue Ridge PKWY,2,"16,176,171",6.29%
Recreation Visitors,Natchez Trace PKWY,3,"10,837,879",4.22%
Recreation Visitors,Lake Mead NRA,4,"8,495,295",3.31%
Recreation Visitors,Great Smoky Mountains NP,5,"8,333,553",3.24%
Recreation Visitors,Gateway NRA,6,"6,748,181",2.63%
Recreation Visitors,Acadia NP,7,"5,440,952",2.12%
Recreation Visitors,San Francisco Maritime NHP,8,"5,203,302",2.02%
Recreation Visitors,Independence NHP,9,"5,174,682",2.01%
Recreation Visitors,Cape Cod NS,10,"5,020,069",1.95%
Recreation Visitors,Valley Forge NHP,11,"4,700,074",1.83%
Recreation Visitors,Gulf Islands NS,12,"4,458,368",1.73%
Recreation Visitors,Grand Canyon NP,13,"3,966,209",1.54%
Recreation Visitors,Glen Canyon NRA,14,"3,452,847",1.34%
Recreation Visitors,Yosemite NP,15,"3,308,159",1.29%
Recreation Visitors,Castle Clinton NM,16,"3,285,976",1.28%
Recreation Visitors,George Washington MEM PKWY,17,"3,048,161",1.19%
Recreation Visitors,Olympic NP,18,"2,737,611",1.07%
Recreation Visitors,Statue of Liberty NM,19,"2,655,797",1.03%
Recreation Visitors,Yellowstone NP,20,"2,644,442",1.03%
Recreation Visitors,Vietnam Veterans MEM,21,"2,594,694",1.01%
Recreation Visitors,Jefferson NEM,22,"2,518,712",0.98%
Recreation Visitors,Rocky Mountain NP,23,"2,502,915",0.97%
Recreation Visitors,Delaware Water Gap NRA,24,"2,434,195",0.95%
Recreation Visitors,San Juan NHS,25,"2,425,305",0.94%
Recreation Visitors,Colonial NHP,26,"2,223,181",0.87%
Recreation Visitors,Point Reyes NS,27,"2,204,407",0.86%
Recreation Visitors,Boston NHP,28,"2,135,152",0.83%
Recreation Visitors,Cape Hatteras NS,29,"2,097,991",0.82%
Recreation Visitors,Assateague Island NS,30,"2,074,764",0.81%
Recreation Visitors,Rock Creek Park,31,"2,049,651",0.80%
Recreation Visitors,Zion NP,32,"1,998,856",0.78%
Recreation Visitors,Chesapeake & Ohio Canal NHP,33,"1,970,287",0.77%
Recreation Visitors,Chickasaw NRA,34,"1,962,353",0.76%
