Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 2003,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"18,344,051",6.90%
Recreation Visitors,Golden Gate NRA,2,"13,854,750",5.21%
Recreation Visitors,Great Smoky Mountains NP,3,"9,366,845",3.52%
Recreation Visitors,Gateway NRA,4,"8,567,769",3.22%
Recreation Visitors,Lake Mead NRA,5,"7,915,581",2.98%
Recreation Visitors,George Washington MEM PKWY,6,"6,043,508",2.27%
Recreation Visitors,Natchez Trace PKWY,7,"5,555,984",2.09%
Recreation Visitors,Delaware Water Gap NRA,8,"5,059,410",1.90%
Recreation Visitors,Gulf Islands NS,9,"4,939,771",1.86%
Recreation Visitors,Grand Canyon NP,10,"4,124,900",1.55%
Recreation Visitors,Cape Cod NS,11,"4,066,365",1.53%
Recreation Visitors,San Francisco Maritime NHP,12,"3,984,826",1.50%
Recreation Visitors,Yosemite NP,13,"3,378,664",1.27%
Recreation Visitors,Colonial NHP,14,"3,329,139",1.25%
Recreation Visitors,Lincoln Memorial,15,"3,272,596",1.23%
Recreation Visitors,Statue of Liberty NM,16,"3,231,247",1.22%
Recreation Visitors,Olympic NP,17,"3,225,327",1.21%
Recreation Visitors,Rocky Mountain NP,18,"3,067,256",1.15%
Recreation Visitors,Yellowstone NP,19,"3,019,375",1.14%
Recreation Visitors,Castle Clinton NM,20,"2,941,250",1.11%
Recreation Visitors,Cuyahoga Valley NP,21,"2,879,591",1.08%
Recreation Visitors,Vietnam Veterans MEM,22,"2,839,006",1.07%
Recreation Visitors,Chesapeake & Ohio Canal NHP,23,"2,801,592",1.05%
Recreation Visitors,Independence NHP,24,"2,712,277",1.02%
Recreation Visitors,Chattahoochee River NRA,25,"2,694,541",1.01%
Recreation Visitors,Jefferson NEM,26,"2,685,219",1.01%
Recreation Visitors,Cape Hatteras NS,27,"2,660,535",1.00%
Recreation Visitors,Korean War Veterans Memorial,28,"2,535,768",0.95%
Recreation Visitors,Zion NP,29,"2,458,792",0.92%
Recreation Visitors,Acadia NP,30,"2,431,062",0.91%
Recreation Visitors,Grand Teton NP,31,"2,355,693",0.89%
Recreation Visitors,Point Reyes NS,32,"2,224,882",0.84%
Recreation Visitors,Mount Rushmore NMEM,33,"2,217,894",0.83%
Recreation Visitors,Franklin Delano Roosevelt MEM,34,"2,121,931",0.80%
Recreation Visitors,Rock Creek Park,35,"2,036,731",0.77%
Recreation Visitors,Assateague Island NS,36,"2,020,666",0.76%
Recreation Visitors,Indiana Dunes NL,37,"1,953,449",0.73%
Recreation Visitors,Glen Canyon NRA,38,"1,876,984",0.71%
Recreation Visitors,Mammoth Cave NP,39,"1,869,137",0.70%
Recreation Visitors,Gettysburg NMP,40,"1,769,688",0.67%
Recreation Visitors,Glacier NP,41,"1,664,046",0.63%
Recreation Visitors,Thomas Jefferson MEM,42,"1,642,293",0.62%
Recreation Visitors,Boston NHP,43,"1,617,503",0.61%
Recreation Visitors,Fort Point NHS,44,"1,596,933",0.60%
Recreation Visitors,Hot Springs NP,45,"1,561,311",0.59%
Recreation Visitors,World War II Valor in the Pacific NM,46,"1,476,396",0.56%
Recreation Visitors,Haleakala NP,47,"1,444,668",0.54%
Recreation Visitors,Kennesaw Mountain NBP,48,"1,422,380",0.53%
Recreation Visitors,National Capital Parks Central,49,"1,401,221",0.53%
Recreation Visitors,Chickasaw NRA,50,"1,391,334",0.52%
Recreation Visitors,National Capital Parks East,51,"1,372,109",0.52%
Recreation Visitors,Lake Roosevelt NRA,52,"1,356,331",0.51%
Recreation Visitors,San Antonio Missions NHP,53,"1,330,326",0.50%
Recreation Visitors,Ozark NSR,54,"1,301,415",0.49%
Recreation Visitors,Joshua Tree NP,55,"1,283,346",0.48%
Recreation Visitors,Mount Rainier NP,56,"1,262,351",0.47%
Recreation Visitors,San Juan NHS,57,"1,198,105",0.45%
Recreation Visitors,Minute Man NHP,58,"1,176,283",0.44%
Recreation Visitors,Shenandoah NP,59,"1,163,950",0.44%
Recreation Visitors,Sleeping Bear Dunes NL,60,"1,153,962",0.43%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",61,"1,135,664",0.43%
Recreation Visitors,Valley Forge NHP,62,"1,132,976",0.43%
Recreation Visitors,Hawaii Volcanoes NP,63,"1,122,524",0.42%
Recreation Visitors,New River Gorge NR,64,"1,111,164",0.42%
Recreation Visitors,Amistad NRA,65,"1,071,199",0.40%
Recreation Visitors,Canaveral NS,66,"1,045,898",0.39%
Recreation Visitors,Everglades NP,67,"1,040,648",0.39%
Recreation Visitors,Curecanti NRA,68,"1,008,810",0.38%
Recreation Visitors,Cabrillo NM,69,"1,004,280",0.38%
Recreation Visitors,Cumberland Gap NHP,70,"987,782",0.37%
Recreation Visitors,Sequoia NP,71,"979,297",0.37%
Recreation Visitors,Lake Meredith NRA,72,"972,722",0.37%
Recreation Visitors,Fort Matanzas NM,73,"947,875",0.36%
Recreation Visitors,Bryce Canyon NP,74,"903,760",0.34%
Recreation Visitors,Vicksburg NMP,75,"901,672",0.34%
Recreation Visitors,Death Valley NP,76,"890,375",0.33%
Recreation Visitors,Chickamauga & Chattanooga NMP,77,"887,548",0.33%
Recreation Visitors,Wind Cave NP,78,"874,167",0.33%
Recreation Visitors,Badlands NP,79,"871,034",0.33%
Recreation Visitors,Canyon de Chelly NM,80,"866,498",0.33%
Recreation Visitors,Klondike Gold Rush NHP Alaska,81,"844,576",0.32%
Recreation Visitors,Fort Sumter NM,82,"839,036",0.32%
Recreation Visitors,Virgin Islands NP,83,"821,681",0.31%
Recreation Visitors,Timucuan EHP,84,"810,821",0.30%
Recreation Visitors,Manassas NBP,85,"759,953",0.29%
Recreation Visitors,Arches NP,86,"757,781",0.28%
Recreation Visitors,Big South Fork NRRA,87,"752,140",0.28%
Recreation Visitors,Whiskeytown NRA,88,"750,951",0.28%
Recreation Visitors,President's Park,89,"723,575",0.27%
Recreation Visitors,Muir Woods NM,90,"719,350",0.27%
Recreation Visitors,Wright Brothers NMEM,91,"712,181",0.27%
Recreation Visitors,Cape Lookout NS,92,"704,480",0.26%
Recreation Visitors,Lowell NHP,93,"684,856",0.26%
Recreation Visitors,"Martin Luther King, Jr. NHS",94,"666,195",0.25%
Recreation Visitors,Castillo de San Marcos NM,95,"665,309",0.25%
Recreation Visitors,Salem Maritime NHS,96,"649,132",0.24%
Recreation Visitors,Saguaro NP,97,"643,697",0.24%
Recreation Visitors,Montezuma Castle NM,98,"637,024",0.24%
Recreation Visitors,Buffalo NR,99,"635,344",0.24%
Recreation Visitors,Jean Lafitte NHP & PRES,100,"631,942",0.24%
Recreation Visitors,Fire Island NS,101,"629,858",0.24%
Recreation Visitors,Catoctin Mountain Park,102,"621,114",0.23%
Recreation Visitors,Mojave NPRES,103,"615,269",0.23%
Recreation Visitors,Fort McHenry NM & HS,104,"607,357",0.23%
Recreation Visitors,Pu'uhonua o Honaunau NHP,105,"596,961",0.22%
Recreation Visitors,Petrified Forest NP,106,"586,245",0.22%
Recreation Visitors,Channel Islands NP,107,"585,919",0.22%
Recreation Visitors,Cedar Breaks NM,108,"569,455",0.21%
Recreation Visitors,Padre Island NS,109,"568,737",0.21%
Recreation Visitors,Kings Canyon NP,110,"555,987",0.21%
Recreation Visitors,Wolf Trap NP for the Performing Arts,111,"554,646",0.21%
Recreation Visitors,Capitol Reef NP,112,"535,441",0.20%
Recreation Visitors,Guilford Courthouse NMP,113,"530,756",0.20%
Recreation Visitors,Washington Monument,114,"529,985",0.20%
Recreation Visitors,Fort Vancouver NHS,115,"510,383",0.19%
Recreation Visitors,White Sands NM,116,"492,008",0.19%
Recreation Visitors,Theodore Roosevelt NP,117,"490,295",0.18%
Recreation Visitors,Biscayne NP,118,"490,031",0.18%
Recreation Visitors,Crater Lake NP,119,"479,183",0.18%
Recreation Visitors,LBJ Memorial Grove on the Potomac,120,"474,238",0.18%
Recreation Visitors,Carlsbad Caverns NP,121,"457,631",0.17%
Recreation Visitors,Santa Monica Mountains NRA,122,"447,776",0.17%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,123,"443,634",0.17%
Recreation Visitors,Mesa Verde NP,124,"438,590",0.16%
Recreation Visitors,Ford's Theatre NHS,125,"429,763",0.16%
Recreation Visitors,Little Bighorn Battlefield NM,126,"422,566",0.16%
Recreation Visitors,Redwood NP,127,"408,126",0.15%
Recreation Visitors,Lassen Volcanic NP,128,"404,384",0.15%
Recreation Visitors,Big Cypress NPRES,129,"400,902",0.15%
Recreation Visitors,Devils Tower NM,130,"396,266",0.15%
Recreation Visitors,Shiloh NMP,131,"391,346",0.15%
Recreation Visitors,Canyonlands NP,132,"386,986",0.15%
Recreation Visitors,Lincoln Home NHS,133,"383,025",0.14%
Recreation Visitors,Pictured Rocks NL,134,"382,456",0.14%
Recreation Visitors,Arlington House The R.E. Lee MEM,135,"378,688",0.14%
Recreation Visitors,Greenbelt Park,136,"367,427",0.14%
Recreation Visitors,Glacier Bay NP & PRES,137,"366,319",0.14%
Recreation Visitors,Denali NP & PRES,138,"360,189",0.14%
Recreation Visitors,Vanderbilt Mansion NHS,139,"359,982",0.14%
Recreation Visitors,Ross Lake NRA,140,"346,542",0.13%
Recreation Visitors,Colorado NM,141,"336,642",0.13%
Recreation Visitors,New Bedford Whaling NHP,142,"332,538",0.13%
Recreation Visitors,Fort Pulaski NM,143,"331,059",0.12%
Recreation Visitors,Morristown NHP,144,"328,057",0.12%
Recreation Visitors,Big Bend NP,145,"312,384",0.12%
Recreation Visitors,Dinosaur NM,146,"289,849",0.11%
Recreation Visitors,Bandelier NM,147,"287,096",0.11%
Recreation Visitors,Natchez NHP,148,"285,615",0.11%
Recreation Visitors,Saint Croix NSR,149,"282,838",0.11%
Recreation Visitors,Antietam NB,150,"279,694",0.11%
Recreation Visitors,Organ Pipe Cactus NM,151,"277,566",0.10%
Recreation Visitors,Kings Mountain NMP,152,"272,106",0.10%
Recreation Visitors,De Soto NMEM,153,"271,737",0.10%
Recreation Visitors,Wupatki NM,154,"266,159",0.10%
Recreation Visitors,Fort Washington Park,155,"264,566",0.10%
Recreation Visitors,Harpers Ferry NHP,156,"264,478",0.10%
Recreation Visitors,Chamizal NMEM,157,"260,142",0.10%
Recreation Visitors,Upper Delaware S&RR,158,"256,987",0.10%
Recreation Visitors,Lewis & Clark NHP,159,"255,853",0.10%
Recreation Visitors,Great Sand Dunes NP & PRES,160,"251,375",0.09%
Recreation Visitors,Sitka NHP,161,"251,036",0.09%
Recreation Visitors,San Juan Island NHP,162,"246,150",0.09%
Recreation Visitors,Kenai Fjords NP,163,"243,719",0.09%
Recreation Visitors,Fort Frederica NM,164,"243,286",0.09%
Recreation Visitors,Voyageurs NP,165,"234,231",0.09%
Recreation Visitors,Bighorn Canyon NRA,166,"228,701",0.09%
Recreation Visitors,Cowpens NB,167,"228,162",0.09%
Recreation Visitors,Boston African American NHS,168,"227,200",0.09%
Recreation Visitors,Fort Donelson NB,169,"227,004",0.09%
Recreation Visitors,Adams NHP,170,"215,659",0.08%
Recreation Visitors,Prince William Forest Park,171,"212,180",0.08%
Recreation Visitors,Abraham Lincoln Birthplace NHP,172,"211,650",0.08%
Recreation Visitors,Obed W&SR,173,"206,337",0.08%
Recreation Visitors,Stones River NB,174,"201,576",0.08%
Recreation Visitors,Wilson's Creek NB,175,"200,081",0.08%
Recreation Visitors,Nez Perce NHP,176,"199,282",0.07%
Recreation Visitors,Piscataway Park,177,"184,823",0.07%
Recreation Visitors,Little River Canyon NPRES,178,"183,896",0.07%
Recreation Visitors,Herbert Hoover NHS,179,"183,364",0.07%
Recreation Visitors,White House,180,"182,542",0.07%
Recreation Visitors,Guadalupe Mountains NP,181,"181,357",0.07%
Recreation Visitors,Fort Caroline NMEM,182,"180,656",0.07%
Recreation Visitors,Craters of the Moon NM,183,"178,824",0.07%
Recreation Visitors,Fort Raleigh NHS,184,"177,263",0.07%
Recreation Visitors,Ocmulgee NM,185,"174,340",0.07%
Recreation Visitors,Theodore Roosevelt Island,186,"172,113",0.06%
Recreation Visitors,Apostle Islands NL,187,"169,699",0.06%
Recreation Visitors,Perry's Victory & Intl. Peace MEM,188,"168,002",0.06%
Recreation Visitors,Black Canyon of the Gunnison NP,189,"167,247",0.06%
Recreation Visitors,Pennsylvania Avenue NHS,190,"164,340",0.06%
Recreation Visitors,Hubbell Trading Post NHS,191,"163,883",0.06%
Recreation Visitors,Pinnacles NP,192,"162,791",0.06%
Recreation Visitors,Petersburg NB,193,"162,547",0.06%
Recreation Visitors,Sunset Crater Volcano NM,194,"159,073",0.06%
Recreation Visitors,Appomattox Court House NHP,195,"155,031",0.06%
Recreation Visitors,El Malpais NM,196,"151,127",0.06%
Recreation Visitors,Andersonville NHS,197,"150,661",0.06%
Recreation Visitors,Gauley River NRA,198,"148,793",0.06%
Recreation Visitors,Allegheny Portage Railroad NHS,199,"129,995",0.05%
