Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1990,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Lowell NHP,85,"728,112",0.30%
Recreation Visitors,Vanderbilt Mansion NHS,86,"723,521",0.30%
Recreation Visitors,Morristown NHP,87,"705,870",0.29%
Recreation Visitors,Saguaro NP,88,"702,328",0.29%
Recreation Visitors,Death Valley NP,89,"690,965",0.28%
Recreation Visitors,Fire Island NS,90,"683,962",0.28%
Recreation Visitors,Virgin Islands NP,91,"664,735",0.27%
Recreation Visitors,Canyon de Chelly NM,92,"642,189",0.26%
Recreation Visitors,Arches NP,93,"620,719",0.25%
Recreation Visitors,Salem Maritime NHS,94,"617,428",0.25%
Recreation Visitors,LBJ Memorial Grove on the Potomac,95,"615,002",0.25%
Recreation Visitors,Mesa Verde NP,96,"611,375",0.25%
Recreation Visitors,Padre Island NS,97,"593,255",0.24%
Recreation Visitors,Wind Cave NP,98,"586,464",0.24%
Recreation Visitors,White Sands NM,99,"582,487",0.24%
Recreation Visitors,Biscayne NP,100,"573,376",0.23%
Recreation Visitors,Capitol Reef NP,101,"562,477",0.23%
Recreation Visitors,Pictured Rocks NL,102,"561,973",0.23%
Recreation Visitors,Fort McHenry NM & HS,103,"561,800",0.23%
Recreation Visitors,Wolf Trap NP for the Performing Arts,104,"560,284",0.23%
Recreation Visitors,Denali NP & PRES,105,"546,693",0.22%
Recreation Visitors,Harpers Ferry NHP,106,"542,619",0.22%
Recreation Visitors,Vicksburg NMP,107,"530,733",0.22%
Recreation Visitors,Sunset Crater Volcano NM,108,"502,450",0.21%
Recreation Visitors,Saint Croix NSR,109,"489,274",0.20%
Recreation Visitors,Catoctin Mountain Park,110,"467,760",0.19%
Recreation Visitors,Arlington House The R.E. Lee MEM,111,"463,467",0.19%
Recreation Visitors,Wright Brothers NMEM,112,"463,461",0.19%
Recreation Visitors,Bighorn Canyon NRA,113,"463,311",0.19%
Recreation Visitors,Lassen Volcanic NP,114,"460,917",0.19%
Recreation Visitors,Theodore Roosevelt NP,115,"460,718",0.19%
Recreation Visitors,North Cascades NP,116,"456,444",0.19%
Recreation Visitors,Lincoln Home NHS,117,"452,894",0.19%
Recreation Visitors,Dinosaur NM,118,"450,368",0.18%
Recreation Visitors,Fredericksburg & Spotsylvania NMP,119,"449,004",0.18%
Recreation Visitors,Devils Tower NM,120,"428,948",0.18%
Recreation Visitors,Richmond NBP,121,"428,667",0.18%
Recreation Visitors,Cedar Breaks NM,122,"417,330",0.17%
Recreation Visitors,Appomattox Court House NHP,123,"402,947",0.16%
Recreation Visitors,Tuskegee Institute NHS,124,"399,684",0.16%
Recreation Visitors,Fort Washington Park,125,"399,460",0.16%
Recreation Visitors,Pu'uhonua o Honaunau NHP,126,"392,366",0.16%
Recreation Visitors,Crater Lake NP,127,"384,941",0.16%
Recreation Visitors,New River Gorge NR,128,"378,035",0.15%
Recreation Visitors,Fort Matanzas NM,129,"372,079",0.15%
Recreation Visitors,Colorado NM,130,"369,164",0.15%
Recreation Visitors,Redwood NP,131,"348,458",0.14%
Recreation Visitors,Fort Pulaski NM,132,"342,107",0.14%
Recreation Visitors,Shiloh NMP,133,"337,191",0.14%
Recreation Visitors,Bandelier NM,134,"327,918",0.13%
Recreation Visitors,San Antonio Missions NHP,135,"313,443",0.13%
Recreation Visitors,Herbert Hoover NHS,136,"308,311",0.13%
Recreation Visitors,Abraham Lincoln Birthplace NHP,137,"307,669",0.13%
Recreation Visitors,Santa Monica Mountains NRA,138,"305,972",0.13%
Recreation Visitors,Fort Frederica NM,139,"304,189",0.12%
Recreation Visitors,Greenbelt Park,140,"301,184",0.12%
Recreation Visitors,Prince William Forest Park,141,"290,457",0.12%
Recreation Visitors,Fort Raleigh NHS,142,"289,411",0.12%
Recreation Visitors,Federal Hall NMEM,143,"289,382",0.12%
Recreation Visitors,Fort Donelson NB,144,"285,714",0.12%
Recreation Visitors,Cape Lookout NS,145,"283,074",0.12%
Recreation Visitors,Canyonlands NP,146,"276,831",0.11%
Recreation Visitors,Black Canyon of the Gunnison NP,147,"275,323",0.11%
Recreation Visitors,Great Sand Dunes NP & PRES,148,"272,136",0.11%
Recreation Visitors,Piscataway Park,149,"270,008",0.11%
Recreation Visitors,Lewis & Clark NHP,150,"262,728",0.11%
Recreation Visitors,Big Bend NP,151,"257,378",0.11%
Recreation Visitors,Rainbow Bridge NM,152,"255,420",0.10%
Recreation Visitors,Petersburg NB,153,"250,289",0.10%
Recreation Visitors,Wupatki NM,154,"249,954",0.10%
Recreation Visitors,Fort Sumter NM,155,"249,552",0.10%
Recreation Visitors,San Juan Island NHP,156,"247,823",0.10%
Recreation Visitors,Little Bighorn Battlefield NM,157,"230,891",0.09%
Recreation Visitors,Voyageurs NP,158,"223,554",0.09%
Recreation Visitors,Organ Pipe Cactus NM,159,"218,421",0.09%
Recreation Visitors,Antietam NB,160,"217,249",0.09%
Recreation Visitors,Kings Mountain NMP,161,"217,011",0.09%
Recreation Visitors,Upper Delaware S&RR,162,"215,924",0.09%
Recreation Visitors,Pennsylvania Avenue NHS,163,"214,309",0.09%
Recreation Visitors,Pinnacles NP,164,"214,268",0.09%
Recreation Visitors,Fort Vancouver NHS,165,"210,380",0.09%
Recreation Visitors,Lincoln Boyhood NMEM,166,"210,377",0.09%
Recreation Visitors,Craters of the Moon NM,167,"207,766",0.09%
Recreation Visitors,Nez Perce NHP,168,"199,534",0.08%
Recreation Visitors,Chamizal NMEM,169,"199,007",0.08%
Recreation Visitors,Boston African American NHS,170,"194,531",0.08%
Recreation Visitors,Lyndon B. Johnson NHP,171,"193,066",0.08%
Recreation Visitors,Guadalupe Mountains NP,172,"192,890",0.08%
Recreation Visitors,Stones River NB,173,"192,400",0.08%
Recreation Visitors,Guilford Courthouse NMP,174,"189,013",0.08%
Recreation Visitors,Glacier Bay NP & PRES,175,"186,427",0.08%
Recreation Visitors,Fort Necessity NB,176,"182,104",0.07%
Recreation Visitors,Hubbell Trading Post NHS,177,"180,923",0.07%
Recreation Visitors,Perry's Victory & Intl. Peace MEM,178,"176,909",0.07%
Recreation Visitors,Casa Grande Ruins NM,179,"175,025",0.07%
Recreation Visitors,Scotts Bluff NM,180,"171,788",0.07%
Recreation Visitors,Home of Franklin D. Roosevelt NHS,181,"169,468",0.07%
Recreation Visitors,Sagamore Hill NHS,182,"168,975",0.07%
Recreation Visitors,Saratoga NHP,183,"163,910",0.07%
Recreation Visitors,Devils Postpile NM,184,"158,662",0.06%
Recreation Visitors,Wilson's Creek NB,185,"156,676",0.06%
Recreation Visitors,Johnstown Flood NMEM,186,"156,534",0.06%
Recreation Visitors,George Washington Birthplace NM,187,"154,083",0.06%
Recreation Visitors,De Soto NMEM,188,"147,675",0.06%
Recreation Visitors,Channel Islands NP,189,"144,083",0.06%
Recreation Visitors,Apostle Islands NL,190,"140,980",0.06%
Recreation Visitors,Jewel Cave NM,191,"137,316",0.06%
Recreation Visitors,Walnut Canyon NM,192,"134,429",0.06%
Recreation Visitors,Allegheny Portage Railroad NHS,193,"131,735",0.05%
Recreation Visitors,Andersonville NHS,194,"131,406",0.05%
Recreation Visitors,Big Cypress NPRES,195,"127,790",0.05%
Recreation Visitors,Cowpens NB,196,"124,858",0.05%
Recreation Visitors,Sitka NHP,197,"123,693",0.05%
Recreation Visitors,Ocmulgee NM,198,"122,386",0.05%
Recreation Visitors,Harry S Truman NHS,199,"120,057",0.05%
Recreation Visitors,Steamtown NHS,200,"119,990",0.05%
Recreation Visitors,George Rogers Clark NHP,201,"119,751",0.05%
Recreation Visitors,Tuzigoot NM,202,"118,386",0.05%
Recreation Visitors,Eisenhower NHS,203,"116,936",0.05%
Recreation Visitors,Timpanogos Cave NM,204,"114,247",0.05%
Recreation Visitors,Pea Ridge NMP,205,"109,972",0.05%
Recreation Visitors,Effigy Mounds NM,206,"108,522",0.04%
Recreation Visitors,Pipestone NM,207,"106,623",0.04%
Recreation Visitors,Obed W&SR,208,"104,902",0.04%
Recreation Visitors,Klondike Gold Rush NHP Alaska,209,"103,404",0.04%
Recreation Visitors,Natural Bridges NM,210,"101,958",0.04%
Recreation Visitors,Christiansted NHS,211,"101,859",0.04%
Recreation Visitors,Fort Caroline NMEM,212,"100,897",0.04%
Recreation Visitors,Hopewell Furnace NHS,213,"99,216",0.04%
Recreation Visitors,Oregon Caves NM,214,"99,158",0.04%
Recreation Visitors,Horseshoe Bend NMP,215,"98,606",0.04%
Recreation Visitors,John Day Fossil Beds NM,216,"98,435",0.04%
Recreation Visitors,Florissant Fossil Beds NM,217,"94,844",0.04%
Recreation Visitors,Klondike Gold Rush NHP Seattle,218,"89,867",0.04%
Recreation Visitors,Whitman Mission NHS,219,"85,287",0.03%
Recreation Visitors,Fort Smith NHS,220,"85,233",0.03%
Recreation Visitors,General Grant NMEM,221,"83,447",0.03%
Recreation Visitors,Aztec Ruins NM,222,"80,037",0.03%
Recreation Visitors,El Malpais NM,223,"78,993",0.03%
Recreation Visitors,Arkansas Post NMEM,224,"78,468",0.03%
Recreation Visitors,Chiricahua NM,225,"78,191",0.03%
Recreation Visitors,Big Thicket NPRES,226,"77,930",0.03%
Recreation Visitors,Navajo NM,227,"76,808",0.03%
Recreation Visitors,Fort Scott NHS,228,"76,294",0.03%
Recreation Visitors,Chaco Culture NHP,229,"72,675",0.03%
Recreation Visitors,Lava Beds NM,230,"72,570",0.03%
Recreation Visitors,Grand Portage NM,231,"72,250",0.03%
Recreation Visitors,Andrew Johnson NHS,232,"71,017",0.03%
Recreation Visitors,El Morro NM,233,"69,343",0.03%
Recreation Visitors,Fort Laramie NHS,234,"66,892",0.03%
Recreation Visitors,Kenai Fjords NP,235,"66,115",0.03%
Recreation Visitors,Great Basin NP,236,"65,026",0.03%
Recreation Visitors,Tumacacori NHP,237,"63,945",0.03%
Recreation Visitors,Pu'ukohola Heiau NHS,238,"63,398",0.03%
Recreation Visitors,War in the Pacific NHP,239,"61,166",0.03%
Recreation Visitors,Coronado NMEM,240,"56,993",0.02%
Recreation Visitors,Fort Davis NHS,241,"56,547",0.02%
Recreation Visitors,Thomas Edison NHP,242,"55,872",0.02%
Recreation Visitors,Clara Barton NHS,243,"55,469",0.02%
Recreation Visitors,Carl Sandburg Home NHS,244,"54,568",0.02%
Recreation Visitors,Capulin Volcano NM,245,"53,857",0.02%
Recreation Visitors,Fort Stanwix NM,246,"53,007",0.02%
Recreation Visitors,Gila Cliff Dwellings NM,247,"52,316",0.02%
Recreation Visitors,Moores Creek NB,248,"51,640",0.02%
Recreation Visitors,Frederick Douglass NHS,249,"50,094",0.02%
Recreation Visitors,George Washington Carver NM,250,"49,174",0.02%
Recreation Visitors,Golden Spike NHS,251,"48,781",0.02%
Recreation Visitors,Pipe Spring NM,252,"46,442",0.02%
Recreation Visitors,Ninety Six NHS,253,"45,729",0.02%
Recreation Visitors,Saugus Iron Works NHS,254,"45,652",0.02%
Recreation Visitors,Tonto NM,255,"45,536",0.02%
Recreation Visitors,Pecos NHP,256,"45,316",0.02%
Recreation Visitors,Big Hole NB,257,"43,820",0.02%
Recreation Visitors,Bent's Old Fort NHS,258,"43,209",0.02%
Recreation Visitors,Eleanor Roosevelt NHS,259,"42,833",0.02%
Recreation Visitors,Theodore Roosevelt Island,260,"42,426",0.02%
Recreation Visitors,Katmai NP & PRES,261,"40,778",0.02%
Recreation Visitors,Theodore Roosevelt Inaugural NHS,262,"38,527",0.02%
Recreation Visitors,Hopewell Culture NHP,263,"38,509",0.02%
Recreation Visitors,Fort Larned NHS,264,"38,399",0.02%
Recreation Visitors,Homestead NM of America,265,"38,101",0.02%
Recreation Visitors,Cumberland Island NS,266,"36,414",0.01%
Recreation Visitors,Salinas Pueblo Missions NM,267,"36,313",0.01%
Recreation Visitors,Wrangell-St. Elias NP & PRES,268,"35,976",0.01%
Recreation Visitors,Saint-Gaudens NHS,269,"35,955",0.01%
Recreation Visitors,Jimmy Carter NHS,270,"34,822",0.01%
Recreation Visitors,Buck Island Reef NM,271,"32,337",0.01%
Recreation Visitors,Fort Union Trading Post NHS,272,"32,222",0.01%
Recreation Visitors,Hampton NHS,273,"29,149",0.01%
Recreation Visitors,Hovenweep NM,274,"27,260",0.01%
Recreation Visitors,Hamilton Grange NMEM,275,"27,182",0.01%
Recreation Visitors,Grant-Kohrs Ranch NHS,276,"26,753",0.01%
Recreation Visitors,Fossil Butte NM,277,"26,471",0.01%
Recreation Visitors,John Muir NHS,278,"26,234",0.01%
Recreation Visitors,Booker T. Washington NM,279,"25,060",0.01%
Recreation Visitors,Kaloko Honokohau NHP,280,"23,580",0.01%
Recreation Visitors,Russell Cave NM,281,"23,553",0.01%
Recreation Visitors,Isle Royale NP,282,"23,495",0.01%
Recreation Visitors,Congaree NP,283,"23,223",0.01%
Recreation Visitors,Adams NHP,284,"20,315",0.01%
Recreation Visitors,Roger Williams NMEM,285,"20,296",0.01%
Recreation Visitors,Dry Tortugas NP,286,"19,402",0.01%
Recreation Visitors,Friendship Hill NHS,287,"17,312",0.01%
Recreation Visitors,Fort Union NM,288,"17,031",0.01%
Recreation Visitors,Springfield Armory NHS,289,"16,534",0.01%
Recreation Visitors,John F. Kennedy NHS,290,"16,391",0.01%
Recreation Visitors,Women's Rights NHP,291,"15,853",0.01%
Recreation Visitors,Longfellow NHS,292,"15,042",0.01%
Recreation Visitors,Agate Fossil Beds NM,293,"14,482",0.01%
Recreation Visitors,Knife River Indian Villages NHS,294,"12,534",0.01%
Recreation Visitors,Edgar Allan Poe NHS,295,"11,638",0.00%
Recreation Visitors,Martin Van Buren NHS,296,"11,569",0.00%
Recreation Visitors,Theodore Roosevelt Birthplace NHS,297,"11,255",0.00%
Recreation Visitors,Lake Clark NP & PRES,298,"10,196",0.00%
Recreation Visitors,William Howard Taft NHS,299,"7,599",0.00%
Recreation Visitors,Fort Bowie NHS,300,"7,592",0.00%
Recreation Visitors,Thaddeus Kosciuszko NMEM,301,"6,422",0.00%
Recreation Visitors,Maggie L. Walker NHS,302,"5,938",0.00%
Recreation Visitors,Noatak NPRES,303,"5,126",0.00%
Recreation Visitors,Frederick Law Olmsted NHS,304,"4,065",0.00%
Recreation Visitors,Eugene O'Neill NHS,305,"3,654",0.00%
Recreation Visitors,Alibates Flint Quarries NM,306,"3,418",0.00%
Recreation Visitors,Cape Krusenstern NM,307,"2,939",0.00%
Recreation Visitors,Kobuk Valley NP,308,"2,586",0.00%
Recreation Visitors,Yukon-Charley Rivers NPRES,309,"1,965",0.00%
Recreation Visitors,Gates of the Arctic NP & PRES,310,"1,010",0.00%
Recreation Visitors,Aniakchak NM & PRES,311,967,0.00%
Recreation Visitors,Rio Grande W&SR,312,525,0.00%

