Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1979,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"11,700,219",5.90%
Recreation Visitors,Golden Gate NRA,2,"11,321,127",5.71%
Recreation Visitors,Natchez Trace PKWY,3,"9,475,305",4.78%
Recreation Visitors,Gateway NRA,4,"8,773,128",4.43%
Recreation Visitors,Great Smoky Mountains NP,5,"8,019,788",4.05%
Recreation Visitors,Colonial NHP,6,"7,172,127",3.62%
Recreation Visitors,Lake Mead NRA,7,"6,155,100",3.11%
Recreation Visitors,George Washington MEM PKWY,8,"4,677,978",2.36%
Recreation Visitors,Cape Cod NS,9,"3,921,968",1.98%
Recreation Visitors,Lincoln Memorial,10,"3,352,343",1.69%
Recreation Visitors,Valley Forge NHP,11,"3,107,420",1.57%
Recreation Visitors,Gulf Islands NS,12,"2,965,041",1.50%
Recreation Visitors,Chesapeake & Ohio Canal NHP,13,"2,832,646",1.43%
Recreation Visitors,Acadia NP,14,"2,787,366",1.41%
Recreation Visitors,Rocky Mountain NP,15,"2,568,530",1.30%
Recreation Visitors,Grand Teton NP,16,"2,446,171",1.23%
Recreation Visitors,Yosemite NP,17,"2,350,782",1.19%
Recreation Visitors,Thomas Jefferson MEM,18,"2,328,095",1.17%
Recreation Visitors,Grand Canyon NP,19,"2,131,716",1.08%
Recreation Visitors,Olympic NP,20,"2,078,843",1.05%
Recreation Visitors,Delaware Water Gap NRA,21,"2,002,543",1.01%
Recreation Visitors,Independence NHP,22,"2,002,333",1.01%
Recreation Visitors,Yellowstone NP,23,"1,892,908",0.96%
Recreation Visitors,Jefferson NEM,24,"1,859,431",0.94%
Recreation Visitors,Lake Meredith NRA,25,"1,849,425",0.93%
Recreation Visitors,Boston NHP,26,"1,777,391",0.90%
Recreation Visitors,Assateague Island NS,27,"1,674,861",0.85%
Recreation Visitors,Statue of Liberty NM,28,"1,661,432",0.84%
Recreation Visitors,Glen Canyon NRA,29,"1,655,995",0.84%
Recreation Visitors,Hawaii Volcanoes NP,30,"1,632,589",0.82%
Recreation Visitors,Indiana Dunes NL,31,"1,606,166",0.81%
Recreation Visitors,Shenandoah NP,32,"1,521,451",0.77%
