Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 2002,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"21,538,760",7.78%
Recreation Visitors,Golden Gate NRA,2,"13,961,267",5.04%
Recreation Visitors,Great Smoky Mountains NP,3,"9,316,420",3.36%
Recreation Visitors,Gateway NRA,4,"9,014,438",3.26%
Recreation Visitors,Lake Mead NRA,5,"7,550,284",2.73%
Recreation Visitors,George Washington MEM PKWY,6,"7,419,375",2.68%
Recreation Visitors,Natchez Trace PKWY,7,"5,643,170",2.04%
Recreation Visitors,Delaware Water Gap NRA,8,"5,165,415",1.87%
Recreation Visitors,Gulf Islands NS,9,"4,561,862",1.65%
Recreation Visitors,Cape Cod NS,10,"4,455,931",1.61%
Recreation Visitors,Grand Canyon NP,11,"4,001,974",1.45%
Recreation Visitors,Olympic NP,12,"3,691,310",1.33%
Recreation Visitors,San Francisco Maritime NHP,13,"3,558,544",1.29%
Recreation Visitors,Lincoln Memorial,14,"3,551,973",1.28%
Recreation Visitors,Statue of Liberty NM,15,"3,408,560",1.23%
Recreation Visitors,Yosemite NP,16,"3,361,867",1.21%
Recreation Visitors,Jefferson NEM,17,"3,333,454",1.20%
Recreation Visitors,Colonial NHP,18,"3,324,188",1.20%
Recreation Visitors,Vietnam Veterans MEM,19,"3,296,596",1.19%
Recreation Visitors,Cuyahoga Valley NP,20,"3,217,935",1.16%
Recreation Visitors,Chesapeake & Ohio Canal NHP,21,"3,202,378",1.16%
Recreation Visitors,Rocky Mountain NP,22,"2,988,475",1.08%
Recreation Visitors,Castle Clinton NM,23,"2,976,795",1.08%
Recreation Visitors,Yellowstone NP,24,"2,973,677",1.07%
Recreation Visitors,Independence NHP,25,"2,972,104",1.07%
Recreation Visitors,Cape Hatteras NS,26,"2,923,894",1.06%
Recreation Visitors,Chattahoochee River NRA,27,"2,806,578",1.01%
Recreation Visitors,Korean War Veterans Memorial,28,"2,675,205",0.97%
Recreation Visitors,Grand Teton NP,29,"2,612,629",0.94%
Recreation Visitors,Zion NP,30,"2,592,545",0.94%
Recreation Visitors,Acadia NP,31,"2,558,572",0.92%
Recreation Visitors,Franklin Delano Roosevelt MEM,32,"2,493,089",0.90%
Recreation Visitors,Point Reyes NS,33,"2,395,693",0.87%
Recreation Visitors,Mount Rushmore NMEM,34,"2,162,570",0.78%
Recreation Visitors,Assateague Island NS,35,"2,117,458",0.76%
Recreation Visitors,Glen Canyon NRA,36,"2,106,896",0.76%
Recreation Visitors,Rock Creek Park,37,"2,075,687",0.75%
Recreation Visitors,Thomas Jefferson MEM,38,"2,066,932",0.75%
Recreation Visitors,Indiana Dunes NL,39,"1,989,941",0.72%
Recreation Visitors,Glacier NP,40,"1,905,689",0.69%
Recreation Visitors,Mammoth Cave NP,41,"1,891,307",0.68%
Recreation Visitors,Gettysburg NMP,42,"1,833,033",0.66%
Recreation Visitors,Boston NHP,43,"1,801,100",0.65%
Recreation Visitors,National Capital Parks Central,44,"1,724,138",0.62%
Recreation Visitors,Fort Point NHS,45,"1,617,824",0.58%
Recreation Visitors,Ozark NSR,46,"1,607,279",0.58%
Recreation Visitors,Haleakala NP,47,"1,521,080",0.55%
Recreation Visitors,Chickasaw NRA,48,"1,510,019",0.55%
Recreation Visitors,World War II Valor in the Pacific NM,49,"1,499,760",0.54%
