Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 2011,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"15,382,447",5.51%
Recreation Visitors,Golden Gate NRA,2,"14,567,487",5.22%
Recreation Visitors,Great Smoky Mountains NP,3,"9,008,830",3.23%
Recreation Visitors,Gateway NRA,4,"7,697,727",2.76%
Recreation Visitors,George Washington MEM PKWY,5,"7,417,397",2.66%
Recreation Visitors,Lake Mead NRA,6,"6,396,682",2.29%
Recreation Visitors,Lincoln Memorial,7,"5,971,220",2.14%
Recreation Visitors,Natchez Trace PKWY,8,"5,765,343",2.07%
Recreation Visitors,Gulf Islands NS,9,"5,501,872",1.97%
Recreation Visitors,Delaware Water Gap NRA,10,"4,986,700",1.79%
Recreation Visitors,Cape Cod NS,11,"4,454,771",1.60%
Recreation Visitors,Grand Canyon NP,12,"4,298,178",1.54%
Recreation Visitors,San Francisco Maritime NHP,13,"4,224,897",1.51%
Recreation Visitors,Vietnam Veterans MEM,14,"4,020,127",1.44%
Recreation Visitors,Castle Clinton NM,15,"3,985,366",1.43%
Recreation Visitors,Yosemite NP,16,"3,951,393",1.42%
Recreation Visitors,Chesapeake & Ohio Canal NHP,17,"3,937,504",1.41%
Recreation Visitors,World War II Memorial,18,"3,752,172",1.35%
Recreation Visitors,Statue of Liberty NM,19,"3,749,982",1.34%
Recreation Visitors,Independence NHP,20,"3,572,770",1.28%
Recreation Visitors,Colonial NHP,21,"3,414,577",1.22%
Recreation Visitors,Yellowstone NP,22,"3,394,326",1.22%
Recreation Visitors,Rocky Mountain NP,23,"3,176,941",1.14%
Recreation Visitors,Chattahoochee River NRA,24,"3,161,297",1.13%
Recreation Visitors,Korean War Veterans Memorial,25,"3,073,430",1.10%
Recreation Visitors,Olympic NP,26,"2,966,502",1.06%
Recreation Visitors,Zion NP,27,"2,825,505",1.01%
Recreation Visitors,Grand Teton NP,28,"2,587,437",0.93%
Recreation Visitors,Boston NHP,29,"2,546,156",0.91%
Recreation Visitors,Acadia NP,30,"2,374,645",0.85%
Recreation Visitors,Franklin Delano Roosevelt MEM,31,"2,309,708",0.83%
Recreation Visitors,Glen Canyon NRA,32,"2,270,817",0.81%
Recreation Visitors,Jefferson NEM,33,"2,259,020",0.81%
Recreation Visitors,Cuyahoga Valley NP,34,"2,161,185",0.77%
Recreation Visitors,Point Reyes NS,35,"2,129,116",0.76%
Recreation Visitors,Assateague Island NS,36,"2,105,419",0.75%
Recreation Visitors,Mount Rushmore NMEM,37,"2,081,722",0.75%
Recreation Visitors,Rock Creek Park,38,"2,050,490",0.74%
Recreation Visitors,Cape Hatteras NS,39,"1,960,711",0.70%
Recreation Visitors,Thomas Jefferson MEM,40,"1,945,696",0.70%
Recreation Visitors,Glacier NP,41,"1,853,564",0.66%
Recreation Visitors,Indiana Dunes NL,42,"1,840,513",0.66%
Recreation Visitors,Kennesaw Mountain NBP,43,"1,748,436",0.63%
Recreation Visitors,World War II Valor in the Pacific NM,44,"1,694,896",0.61%
Recreation Visitors,Lake Roosevelt NRA,45,"1,523,474",0.55%
