Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1984,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Golden Gate NRA,1,"16,731,706",7.02%
Recreation Visitors,Blue Ridge PKWY,2,"15,135,991",6.35%
Recreation Visitors,Natchez Trace PKWY,3,"13,478,261",5.65%
Recreation Visitors,Great Smoky Mountains NP,4,"8,508,390",3.57%
Recreation Visitors,George Washington MEM PKWY,5,"8,246,006",3.46%
Recreation Visitors,Gateway NRA,6,"7,881,106",3.31%
Recreation Visitors,Lake Mead NRA,7,"6,276,562",2.63%
Recreation Visitors,Chesapeake & Ohio Canal NHP,8,"6,159,201",2.58%
Recreation Visitors,Gulf Islands NS,9,"5,803,384",2.43%
Recreation Visitors,Independence NHP,10,"4,827,270",2.03%
Recreation Visitors,Cape Cod NS,11,"4,560,713",1.91%
Recreation Visitors,Lincoln Memorial,12,"3,963,471",1.66%
Recreation Visitors,Valley Forge NHP,13,"3,957,742",1.66%
Recreation Visitors,Acadia NP,14,"3,734,763",1.57%
Recreation Visitors,Olympic NP,15,"2,759,011",1.16%
Recreation Visitors,Yosemite NP,16,"2,738,467",1.15%
Recreation Visitors,Colonial NHP,17,"2,504,777",1.05%
Recreation Visitors,Vietnam Veterans MEM,18,"2,303,890",0.97%
Recreation Visitors,Rocky Mountain NP,19,"2,231,448",0.94%
Recreation Visitors,Yellowstone NP,20,"2,222,027",0.93%
Recreation Visitors,Grand Canyon NP,21,"2,173,584",0.91%
Recreation Visitors,Delaware Water Gap NRA,22,"2,136,212",0.90%
Recreation Visitors,Point Reyes NS,23,"2,032,238",0.85%
Recreation Visitors,Chickasaw NRA,24,"2,026,727",0.85%
Recreation Visitors,Assateague Island NS,25,"2,024,519",0.85%
Recreation Visitors,Hawaii Volcanoes NP,26,"2,008,608",0.84%
Recreation Visitors,San Juan NHS,27,"2,005,185",0.84%
Recreation Visitors,Glen Canyon NRA,28,"1,971,102",0.83%
Recreation Visitors,Glacier NP,29,"1,946,703",0.82%
Recreation Visitors,Lake Meredith NRA,30,"1,944,648",0.82%
Recreation Visitors,Thomas Jefferson MEM,31,"1,873,728",0.79%
Recreation Visitors,Shenandoah NP,32,"1,869,307",0.78%
Recreation Visitors,Jefferson NEM,33,"1,709,993",0.72%
Recreation Visitors,Indiana Dunes NL,34,"1,560,428",0.65%
Recreation Visitors,Mount Rushmore NMEM,35,"1,558,872",0.65%
Recreation Visitors,Mammoth Cave NP,36,"1,501,450",0.63%
Recreation Visitors,Rock Creek Park,37,"1,492,638",0.63%
Recreation Visitors,Boston NHP,38,"1,481,339",0.62%
Recreation Visitors,Cabrillo NM,39,"1,461,025",0.61%
Recreation Visitors,Ozark NSR,40,"1,429,268",0.60%
Recreation Visitors,Cape Hatteras NS,41,"1,396,076",0.59%
Recreation Visitors,Zion NP,42,"1,377,254",0.58%
Recreation Visitors,Grand Teton NP,43,"1,360,898",0.57%
Recreation Visitors,Washington Monument,44,"1,342,093",0.56%
Recreation Visitors,Whiskeytown NRA,45,"1,299,089",0.54%
Recreation Visitors,Muir Woods NM,46,"1,220,310",0.51%
Recreation Visitors,Gettysburg NMP,47,"1,212,226",0.51%
Recreation Visitors,World War II Valor in the Pacific NM,48,"1,193,987",0.50%
Recreation Visitors,Canaveral NS,49,"1,181,302",0.50%
Recreation Visitors,Fort Point NHS,50,"1,176,135",0.49%
Recreation Visitors,Amistad NRA,51,"1,164,338",0.49%
Recreation Visitors,Mount Rainier NP,52,"1,152,411",0.48%
Recreation Visitors,White House,53,"1,134,625",0.48%
Recreation Visitors,Badlands NP,54,"1,113,675",0.47%
Recreation Visitors,Vicksburg NMP,55,"1,112,881",0.47%
Recreation Visitors,Chickamauga & Chattanooga NMP,56,"1,102,303",0.46%
Recreation Visitors,LBJ Memorial Grove on the Potomac,57,"1,081,095",0.45%
Recreation Visitors,Hot Springs NP,58,"1,071,853",0.45%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",59,"1,051,297",0.44%
Recreation Visitors,Cuyahoga Valley NP,60,"1,018,828",0.43%
Recreation Visitors,Haleakala NP,61,"1,003,821",0.42%
Recreation Visitors,Curecanti NRA,62,"994,143",0.42%
Recreation Visitors,Sequoia NP,63,"979,632",0.41%
Recreation Visitors,Minute Man NHP,64,"960,840",0.40%
Recreation Visitors,Kings Canyon NP,65,"937,262",0.39%
Recreation Visitors,Kennesaw Mountain NBP,66,"913,604",0.38%
Recreation Visitors,Sleeping Bear Dunes NL,67,"853,186",0.36%
Recreation Visitors,Jean Lafitte NHP & PRES,68,"849,004",0.36%
Recreation Visitors,Chattahoochee River NRA,69,"813,317",0.34%
Recreation Visitors,Salem Maritime NHS,70,"788,510",0.33%
Recreation Visitors,Fort McHenry NM & HS,71,"772,531",0.32%
Recreation Visitors,Ford's Theatre NHS,72,"765,739",0.32%
Recreation Visitors,Cumberland Gap NHP,73,"719,816",0.30%
Recreation Visitors,Petrified Forest NP,74,"714,761",0.30%
Recreation Visitors,Carlsbad Caverns NP,75,"712,989",0.30%
Recreation Visitors,Manassas NBP,76,"703,100",0.29%
Recreation Visitors,Saguaro NP,77,"699,292",0.29%
Recreation Visitors,Castillo de San Marcos NM,78,"692,486",0.29%
Recreation Visitors,Harpers Ferry NHP,79,"673,944",0.28%
Recreation Visitors,Virgin Islands NP,80,"666,435",0.28%
Recreation Visitors,Joshua Tree NP,81,"663,798",0.28%
Recreation Visitors,North Cascades NP,82,"637,836",0.27%
Recreation Visitors,Statue of Liberty NM,83,"637,180",0.27%
Recreation Visitors,Arlington House The R.E. Lee MEM,84,"635,748",0.27%
Recreation Visitors,Everglades NP,85,"628,658",0.26%
Recreation Visitors,Lake Roosevelt NRA,86,"622,908",0.26%
Recreation Visitors,Death Valley NP,87,"621,197",0.26%
Recreation Visitors,Padre Island NS,88,"613,386",0.26%
Recreation Visitors,Lowell NHP,89,"596,304",0.25%
Recreation Visitors,Morristown NHP,90,"579,845",0.24%
Recreation Visitors,White Sands NM,91,"542,930",0.23%
Recreation Visitors,Wind Cave NP,92,"536,022",0.22%
Recreation Visitors,Petersburg NB,93,"532,643",0.22%
Recreation Visitors,Catoctin Mountain Park,94,"531,214",0.22%
Recreation Visitors,Montezuma Castle NM,95,"528,413",0.22%
Recreation Visitors,Antietam NB,96,"528,369",0.22%
Recreation Visitors,Fire Island NS,97,"524,757",0.22%
Recreation Visitors,Mesa Verde NP,98,"516,865",0.22%
Recreation Visitors,Buffalo NR,99,"510,009",0.21%
Recreation Visitors,Bryce Canyon NP,100,"495,104",0.21%
Recreation Visitors,Dinosaur NM,101,"493,140",0.21%
Recreation Visitors,Redwood NP,102,"467,155",0.20%
Recreation Visitors,Lassen Volcanic NP,103,"463,275",0.19%
